id,label,attr_0,attr_1,attr_2,attr_3,attr_4
867,R867,3733,350,16,1060,287
868,R868,3365,304,11,277,49
869,R869,2882,217,19,524,262
870,R870,2856,158,19,108,21
871,R871,2849,130,21,234,74
872,R872,2744,67,10,134,14
873,R873,2860,66,9,170,14
874,R874,3009,141,6,124,10
875,R875,3151,179,22,446,68
876,R876,2762,54,21,283,68
877,R877,3373,88,6,484,51
878,R878,2503,297,20,30,14
879,R879,3028,332,4,404,123
880,R880,3187,346,11,242,9
881,R881,2913,70,14,30,-11
882,R882,3057,65,21,240,-25
883,R883,2977,291,23,360,180
884,R884,3089,66,19,30,-7
885,R885,3084,200,5,42,0
886,R886,3247,279,15,162,52
887,R887,2620,77,14,484,75
888,R888,2935,83,8,212,5
889,R889,2675,27,10,150,18
890,R890,3085,147,10,216,29
891,R891,3198,350,7,371,119
892,R892,2759,342,13,108,19
893,R893,3273,294,12,175,46
894,R894,2998,355,16,0,0
895,R895,2961,86,14,162,0
896,R896,2768,340,25,180,57
897,R897,3195,90,11,420,53
898,R898,3270,0,9,0,0
899,R899,3011,76,15,127,26
900,R900,3261,298,16,67,9
901,R901,2949,105,21,0,0
902,R902,2444,256,16,306,138
903,R903,2301,7,15,309,75
904,R904,3062,35,15,360,27
905,R905,3138,13,16,537,69
906,R906,2942,303,20,192,49
907,R907,3047,36,8,42,2
908,R908,2541,300,12,256,34
909,R909,3179,334,15,212,47
910,R910,3254,357,13,1071,63
911,R911,3190,0,5,350,-4
912,R912,3081,257,4,85,0
913,R913,2422,28,28,67,30
914,R914,3476,152,20,192,69
915,R915,3186,36,2,531,12
916,R916,3196,73,9,331,23
917,R917,3139,92,13,300,68
918,R918,3007,184,12,277,50
919,R919,3147,336,26,497,88
920,R920,2721,39,14,150,-13
921,R921,3220,45,8,150,15
922,R922,3084,55,11,90,17
923,R923,3432,260,9,785,181
924,R924,2200,77,25,210,149
925,R925,3221,183,5,30,2
926,R926,3263,107,9,240,30
927,R927,2874,87,19,216,47
928,R928,2705,301,24,277,128
929,R929,3182,18,30,30,19
930,R930,2881,358,7,95,10
931,R931,2884,70,11,430,132
932,R932,2534,33,14,306,86
933,R933,3403,234,26,430,148
934,R934,3020,48,15,552,207
935,R935,3200,119,11,30,-11
936,R936,3180,189,16,162,18
937,R937,3100,172,16,450,23
938,R938,2953,8,7,417,40
939,R939,3091,30,8,42,4
940,R940,3291,153,17,702,134
941,R941,2855,356,12,630,77
942,R942,3124,8,12,201,41
943,R943,3031,97,12,42,10
944,R944,3021,102,9,446,33
945,R945,3022,78,7,150,4
946,R946,3009,179,14,713,58
947,R947,3181,151,8,430,-25
948,R948,3040,186,17,842,114
949,R949,2918,282,10,342,127
950,R950,3025,72,3,90,-1
951,R951,2127,51,35,277,106
952,R952,3169,204,8,162,25
953,R953,3100,13,20,655,46
954,R954,3252,26,18,150,9
955,R955,3181,76,26,95,18
956,R956,3130,83,21,876,126
957,R957,2870,79,4,0,0
958,R958,2924,153,5,175,31
959,R959,2913,14,10,437,58
960,R960,2934,106,22,741,143
961,R961,3283,54,15,459,104
962,R962,3251,352,14,830,107
963,R963,3205,184,15,270,42
964,R964,3128,320,7,258,21
965,R965,3182,225,3,134,23
966,R966,2891,218,22,108,32
967,R967,2969,322,20,319,82
968,R968,3458,127,10,631,173
969,R969,2998,59,4,553,79
970,R970,2863,176,10,277,35
971,R971,3148,43,21,124,30
972,R972,2629,210,13,351,101
973,R973,2853,7,9,30,5
974,R974,2607,210,19,324,3
975,R975,3097,346,15,0,0
976,R976,2766,160,14,67,13
977,R977,2310,308,17,120,30
978,R978,2982,103,17,335,101
979,R979,2787,3,17,192,46
980,R980,2876,79,26,162,86
981,R981,2481,205,31,301,107
982,R982,3179,353,14,30,6
983,R983,3059,142,9,408,-3
984,R984,2852,329,7,108,5
985,R985,3279,0,7,234,190
986,R986,2783,321,19,108,2
987,R987,3269,348,10,685,198
988,R988,3355,254,10,258,62
989,R989,2998,45,5,268,16
990,R990,2993,182,11,210,14
991,R991,2805,30,9,0,0
992,R992,3146,337,7,360,-39
993,R993,2700,57,13,30,11
994,R994,2984,2,17,916,186
995,R995,2940,198,27,216,21
996,R996,3070,122,14,153,39
997,R997,3171,267,14,256,51
998,R998,2779,295,10,170,27
999,R999,2943,140,14,42,10
1000,R1000,2551,344,15,150,35
1001,R1001,3014,229,14,390,128
1002,R1002,2999,336,8,0,0
1003,R1003,2385,51,23,319,76
1004,R1004,2631,95,3,218,27
1005,R1005,3015,23,23,361,6
1006,R1006,2786,38,16,564,69
1007,R1007,3280,338,11,268,37
1008,R1008,3119,224,14,42,11
1009,R1009,2542,79,28,95,30
1010,R1010,2713,330,13,120,45
1011,R1011,3184,14,16,331,78
1012,R1012,3307,77,13,360,73
1013,R1013,2792,3,5,30,-3
1014,R1014,2696,39,6,247,2
1015,R1015,3301,69,12,216,-13
1016,R1016,3235,76,11,765,119
1017,R1017,2556,94,10,42,5
1018,R1018,3324,106,18,459,39
1019,R1019,2957,77,5,450,44
1020,R1020,2779,95,8,150,17
1021,R1021,3181,15,13,270,44
1022,R1022,3175,101,10,170,5
1023,R1023,3109,284,2,362,-8
1024,R1024,3011,39,3,541,0
1025,R1025,3162,24,15,240,14
1026,R1026,3266,273,9,268,49
1027,R1027,3318,80,15,30,9
1028,R1028,2961,6,6,666,171
1029,R1029,2297,71,23,60,14
1030,R1030,2876,151,6,339,37
1031,R1031,3136,326,12,510,-38
1032,R1032,3276,212,9,255,-3
1033,R1033,3415,39,6,361,1
1034,R1034,2957,324,11,182,34
1035,R1035,2872,100,12,150,62
1036,R1036,2765,11,5,636,32
1037,R1037,3135,248,26,664,44
1038,R1038,2917,47,20,420,134
1039,R1039,3059,124,20,30,-17
1040,R1040,2939,344,13,201,22
1041,R1041,2807,159,8,180,24
1042,R1042,2373,325,40,234,141
1043,R1043,3216,270,11,90,34
1044,R1044,3314,38,15,67,-5
1045,R1045,3067,63,18,42,10
1046,R1046,3070,6,15,570,146
1047,R1047,2998,90,7,552,26
1048,R1048,2880,323,16,85,10
1049,R1049,3292,4,12,713,154
1050,R1050,3030,277,17,127,-6
1051,R1051,2868,84,7,300,57
1052,R1052,2238,133,20,60,13
1053,R1053,3181,241,7,182,23
1054,R1054,2716,279,42,531,239
1055,R1055,3206,310,8,277,7
1056,R1056,2982,355,6,446,23
1057,R1057,2867,323,29,127,66
1058,R1058,2913,0,3,192,20
1059,R1059,2605,196,17,0,0
1060,R1060,3203,214,5,485,12
1061,R1061,2938,282,13,120,29
1062,R1062,3033,303,25,589,223
1063,R1063,3561,49,18,960,327
1064,R1064,2953,37,5,42,-6
1065,R1065,3007,200,11,395,28
1066,R1066,3406,220,12,270,66
1067,R1067,2824,189,10,60,-2
1068,R1068,3254,286,6,240,28
1069,R1069,2686,76,10,297,35
1070,R1070,2537,117,6,30,-2
1071,R1071,3030,294,3,124,1
1072,R1072,3262,306,9,636,74
1073,R1073,3191,15,7,335,16
1074,R1074,2970,56,21,42,3
1075,R1075,3385,193,17,424,93
1076,R1076,3145,148,26,666,264
1077,R1077,3255,27,4,0,0
1078,R1078,2309,39,36,120,39
1079,R1079,3204,69,4,408,21
1080,R1080,2909,149,33,108,46
1081,R1081,2791,318,15,108,24
1082,R1082,2751,30,8,424,-6
1083,R1083,3255,166,12,256,31
1084,R1084,2719,312,20,330,108
1085,R1085,3230,57,16,524,-20
1086,R1086,2985,117,11,335,48
1087,R1087,2622,84,18,285,71
1088,R1088,2328,12,27,360,125
1089,R1089,3179,181,14,210,88
1090,R1090,3248,191,14,564,25
1091,R1091,2985,94,10,408,66
1092,R1092,3245,132,33,120,42
1093,R1093,3354,77,6,402,32
1094,R1094,2159,310,24,42,8
1095,R1095,3011,329,13,150,21
1096,R1096,3329,114,12,603,-33
1097,R1097,2944,253,25,150,44
1098,R1098,2528,336,18,228,82
1099,R1099,3126,174,7,85,0
1100,R1100,3166,357,15,212,52
1101,R1101,2580,139,19,30,0
1102,R1102,2727,171,6,0,0
1103,R1103,3051,103,14,228,52
1104,R1104,2989,293,7,270,16
1105,R1105,3156,209,12,190,9
1106,R1106,2718,53,7,85,9
1107,R1107,3152,51,7,175,24
1108,R1108,3086,135,5,120,1
1109,R1109,3182,54,23,201,76
1110,R1110,2983,170,16,633,39
1111,R1111,2816,358,12,0,0
1112,R1112,2677,52,14,350,82
1113,R1113,3164,333,8,247,29
1114,R1114,3053,40,11,446,78
1115,R1115,3051,51,12,382,62
1116,R1116,2775,204,9,277,34
1117,R1117,3024,0,12,390,0
1118,R1118,2626,75,21,30,-6
1119,R1119,3097,277,20,120,48
1120,R1120,2747,45,8,162,-11
1121,R1121,2965,196,8,350,56
1122,R1122,2939,15,7,90,13
1123,R1123,3172,56,10,524,30
1124,R1124,3218,130,7,272,-11
1125,R1125,3073,35,11,417,52
1126,R1126,2621,53,26,90,42
1127,R1127,3008,200,17,350,41
1128,R1128,2880,73,24,469,83
1129,R1129,2334,319,33,212,138
1130,R1130,3251,274,12,402,60
1131,R1131,2753,197,27,350,-89
1132,R1132,2830,88,16,323,75
1133,R1133,3178,162,16,600,29
1134,R1134,3432,5,19,573,233
1135,R1135,2746,5,11,525,68
1136,R1136,3055,132,6,300,-23
1137,R1137,2865,8,15,492,70
1138,R1138,2996,99,11,365,57
1139,R1139,2952,60,9,361,39
1140,R1140,3044,343,10,212,24
1141,R1141,2295,338,17,175,66
1142,R1142,2913,266,9,342,133
1143,R1143,3155,129,18,270,46
1144,R1144,3122,78,10,0,0
1145,R1145,2552,210,22,170,51
1146,R1146,3396,54,12,469,117
1147,R1147,2865,38,5,0,0
1148,R1148,3070,131,20,134,34
1149,R1149,2982,172,17,283,45
1150,R1150,2804,88,6,420,-5
1151,R1151,2169,146,27,30,12
1152,R1152,3256,161,11,42,3
1153,R1153,2764,266,12,108,7
1154,R1154,3021,347,4,42,2
1155,R1155,2715,52,8,390,-25
1156,R1156,2965,3,9,0,0
1157,R1157,2767,214,15,335,118
1158,R1158,2948,72,28,351,134
1159,R1159,2856,355,26,42,13
1160,R1160,3152,321,3,134,-2
1161,R1161,3190,201,14,277,17
1162,R1162,2705,119,10,446,19
1163,R1163,3344,137,9,90,5
1164,R1164,2542,307,14,150,44
1165,R1165,2215,226,14,0,0
1166,R1166,2916,131,16,30,-5
1167,R1167,2516,24,17,60,8
1168,R1168,2638,118,5,390,10
1169,R1169,2980,72,7,201,1
1170,R1170,3381,165,26,390,222
1171,R1171,2952,45,6,361,36
1172,R1172,2948,12,19,570,79
1173,R1173,2718,170,11,30,-6
1174,R1174,2049,334,24,484,69
1175,R1175,3021,144,18,30,6
1176,R1176,2988,194,6,234,31
1177,R1177,2350,278,32,277,184
1178,R1178,3134,171,18,1144,187
1179,R1179,3223,295,9,466,48
1180,R1180,3047,126,21,256,52
1181,R1181,3255,57,8,424,76
1182,R1182,3191,344,10,60,9
1183,R1183,3147,205,20,900,56
1184,R1184,2962,205,28,120,-13
1185,R1185,3146,63,14,134,20
1186,R1186,3027,99,7,450,13
1187,R1187,3049,278,24,30,13
1188,R1188,3202,45,9,67,0
1189,R1189,2921,258,25,450,287
1190,R1190,2895,132,7,210,-8
1191,R1191,2955,43,11,495,-9
1192,R1192,3317,323,16,509,90
1193,R1193,3374,193,17,418,88
1194,R1194,2267,0,32,30,10
1195,R1195,3289,147,15,503,66
1196,R1196,2891,166,9,150,10
1197,R1197,2831,115,18,201,50
1198,R1198,3075,159,14,150,40
1199,R1199,2876,75,5,277,9
1200,R1200,3224,68,29,124,58
1201,R1201,3020,297,15,42,-5
1202,R1202,3113,233,11,180,14
1203,R1203,2700,2,16,323,93
1204,R1204,3279,142,20,108,-9
1205,R1205,2506,140,7,30,2
1206,R1206,3080,10,20,1019,211
1207,R1207,2811,15,17,218,32
1208,R1208,2912,195,9,319,49
1209,R1209,2855,353,8,67,0
1210,R1210,2775,341,20,108,36
1211,R1211,2682,181,9,30,4
1212,R1212,2798,346,6,330,124
1213,R1213,2464,131,17,85,21
1214,R1214,3269,349,9,242,47
1215,R1215,3315,205,14,663,139
1216,R1216,2367,271,19,569,170
1217,R1217,2942,77,3,300,20
1218,R1218,3189,193,4,30,5
1219,R1219,3310,263,11,67,8
1220,R1220,2981,93,25,402,-92
1221,R1221,2515,5,21,90,25
1222,R1222,3081,149,25,255,51
1223,R1223,2862,26,7,30,3
1224,R1224,2631,174,2,495,19
1225,R1225,3282,303,18,67,48
1226,R1226,3084,65,16,150,1
1227,R1227,3018,142,11,242,49
1228,R1228,2755,16,26,255,132
1229,R1229,2891,269,23,108,36
1230,R1230,3224,86,12,30,4
1231,R1231,3200,309,6,67,7
1232,R1232,2739,35,9,474,108
1233,R1233,3183,249,4,228,25
1234,R1234,3085,183,23,365,54
1235,R1235,2095,314,32,108,62
1236,R1236,3152,138,6,309,-11
1237,R1237,3018,326,3,90,6
1238,R1238,2758,47,11,95,9
1239,R1239,2672,90,6,30,-2
1240,R1240,2932,35,21,300,43
1241,R1241,2836,221,21,408,216
1242,R1242,2971,215,26,175,83
1243,R1243,2861,1,17,256,42
1244,R1244,3234,347,8,95,5
1245,R1245,3157,103,4,342,76
1246,R1246,2562,17,24,212,73
1247,R1247,3078,315,8,240,11
1248,R1248,2697,12,13,150,0
1249,R1249,3004,45,6,600,85
1250,R1250,2781,69,21,85,10
1251,R1251,2991,105,23,256,137
1252,R1252,2903,169,4,85,3
1253,R1253,2300,19,16,300,102
1254,R1254,2864,45,12,256,88
1255,R1255,2909,266,7,277,7
1256,R1256,2963,301,4,366,29
1257,R1257,2907,59,17,150,10
1258,R1258,2483,10,7,0,0
1259,R1259,3240,88,19,134,18
1260,R1260,3058,51,9,175,-10
1261,R1261,2021,75,19,95,6
1262,R1262,2118,140,35,150,37
1263,R1263,2973,10,11,0,0
1264,R1264,3394,127,14,690,65
1265,R1265,2923,135,20,216,77
1266,R1266,3191,357,16,108,-11
1267,R1267,3142,315,3,0,0
1268,R1268,2786,87,9,319,-11
1269,R1269,3122,143,5,85,4
1270,R1270,3282,308,24,127,9
1271,R1271,3255,246,8,708,124
1272,R1272,3126,313,12,162,23
1273,R1273,2967,207,27,162,62
1274,R1274,2337,92,11,134,-7
1275,R1275,2988,168,10,382,62
1276,R1276,3118,40,7,108,9
1277,R1277,2947,56,14,663,149
1278,R1278,3072,14,13,0,0
1279,R1279,3019,10,8,330,0
1280,R1280,3172,72,13,150,-2
1281,R1281,3165,126,19,42,5
1282,R1282,2594,13,16,270,94
1283,R1283,3385,46,18,95,26
1284,R1284,3057,67,7,201,49
1285,R1285,3289,41,5,240,46
1286,R1286,2352,21,19,313,208
1287,R1287,3005,355,6,446,73
1288,R1288,2805,88,11,360,18
1289,R1289,3031,168,15,150,27
1290,R1290,3103,170,8,484,-14
1291,R1291,2663,25,7,277,20
1292,R1292,3024,221,20,272,138
1293,R1293,2166,66,12,30,0
1294,R1294,2795,332,18,60,33
1295,R1295,2901,149,13,150,32
1296,R1296,3145,288,18,150,38
1297,R1297,3401,185,11,789,-51
1298,R1298,2980,121,1,218,5
1299,R1299,3399,196,13,350,87
1300,R1300,3210,75,11,218,19
1301,R1301,2673,112,14,30,0
1302,R1302,3236,35,4,90,2
1303,R1303,3243,107,9,524,129
1304,R1304,2749,17,11,120,14
1305,R1305,2886,131,20,85,29
1306,R1306,3028,75,22,313,102
1307,R1307,3063,117,7,210,37
1308,R1308,3382,138,21,362,225
1309,R1309,2379,312,17,162,45
1310,R1310,2674,19,26,134,58
1311,R1311,3163,334,21,285,24
1312,R1312,3272,205,7,361,53
1313,R1313,3089,100,11,379,18
1314,R1314,2982,82,7,175,17
1315,R1315,2810,58,28,218,104
1316,R1316,3071,144,8,30,-2
1317,R1317,2794,102,22,42,10
1318,R1318,2932,80,11,201,-26
1319,R1319,2902,75,11,180,29
1320,R1320,2874,195,19,277,98
1321,R1321,2866,35,10,297,47
1322,R1322,2968,223,11,247,59
1323,R1323,2340,269,14,216,125
1324,R1324,3113,276,16,819,347
1325,R1325,2454,37,14,30,-4
1326,R1326,2672,102,15,134,18
1327,R1327,2960,107,8,182,21
1328,R1328,2806,204,10,469,74
1329,R1329,3268,238,19,684,177
1330,R1330,3047,169,4,841,48
1331,R1331,2751,337,2,0,0
1332,R1332,3284,207,26,503,63
1333,R1333,2929,225,17,175,41
1334,R1334,2803,105,17,124,19
1335,R1335,2899,95,8,218,39
1336,R1336,3360,90,9,646,121
1337,R1337,2893,62,20,390,115
1338,R1338,2535,339,18,390,48
1339,R1339,3256,92,8,67,-7
1340,R1340,3227,94,15,706,111
1341,R1341,2582,25,16,391,58
1342,R1342,2947,187,17,360,61
1343,R1343,3005,108,5,192,31
1344,R1344,3175,82,7,272,43
1345,R1345,3144,88,14,362,36
1346,R1346,3225,332,17,771,88
1347,R1347,2681,139,5,467,18
1348,R1348,3114,132,25,127,0
1349,R1349,2837,245,22,162,70
1350,R1350,2411,112,27,180,74
1351,R1351,2669,39,14,270,35
1352,R1352,2762,357,16,0,0
1353,R1353,2993,31,18,720,230
1354,R1354,2884,78,31,175,94
1355,R1355,2980,350,7,30,0
1356,R1356,3074,292,11,330,17
1357,R1357,3149,167,13,212,11
1358,R1358,3116,259,12,190,-4
1359,R1359,2985,191,2,258,20
1360,R1360,3358,72,21,201,35
1361,R1361,3268,153,8,270,51
1362,R1362,2982,297,7,319,102
1363,R1363,3256,108,3,30,-2
1364,R1364,2729,85,28,60,11
1365,R1365,2733,60,14,42,1
1366,R1366,3121,84,6,0,0
1367,R1367,3001,351,10,0,0
1368,R1368,2496,347,14,300,53
1369,R1369,3242,8,11,108,17
1370,R1370,2978,101,8,297,32
1371,R1371,3228,140,19,153,19
1372,R1372,2738,82,8,330,107
1373,R1373,3206,39,9,42,-7
1374,R1374,2970,225,1,30,0
1375,R1375,2892,317,10,30,6
1376,R1376,3252,96,5,573,143
1377,R1377,3111,329,18,120,17
1378,R1378,3160,27,13,42,4
1379,R1379,3238,344,15,283,38
1380,R1380,3222,25,9,0,0
1381,R1381,3078,249,20,404,66
1382,R1382,3232,18,9,124,17
1383,R1383,2735,310,24,0,0
1384,R1384,3011,51,10,60,9
1385,R1385,2945,208,11,90,0
1386,R1386,3303,17,16,247,64
1387,R1387,3382,222,18,492,93
1388,R1388,3176,299,6,67,2
1389,R1389,3258,21,14,120,24
1390,R1390,3236,59,24,283,80
1391,R1391,3013,84,5,300,-6
1392,R1392,2878,290,6,30,-2
1393,R1393,2816,21,11,42,6
1394,R1394,2944,343,22,67,22
1395,R1395,3279,101,13,60,-5
1396,R1396,3177,19,14,395,101
1397,R1397,2778,48,14,376,44
1398,R1398,3101,25,15,228,22
1399,R1399,2698,178,25,430,210
1400,R1400,3225,165,15,0,0
1401,R1401,3002,84,6,190,-7
1402,R1402,3015,266,14,85,19
1403,R1403,2074,328,26,30,12
1404,R1404,2833,40,26,268,111
1405,R1405,2686,18,4,524,86
1406,R1406,3109,83,14,268,-73
1407,R1407,3032,154,16,153,0
1408,R1408,3297,307,16,624,117
1409,R1409,3263,317,9,335,45
1410,R1410,3202,170,7,95,3
1411,R1411,3191,150,18,256,74
1412,R1412,2543,25,12,120,-1
1413,R1413,3267,156,11,210,34
1414,R1414,3049,138,7,150,-5
1415,R1415,3126,202,16,108,13
1416,R1416,3086,287,10,644,270
1417,R1417,2927,79,17,67,-1
1418,R1418,3078,85,14,277,64
1419,R1419,3086,198,19,467,45
1420,R1420,3024,47,22,391,115
1421,R1421,3219,357,13,663,80
1422,R1422,2711,317,18,108,21
1423,R1423,3418,208,16,541,89
1424,R1424,2512,66,11,360,148
1425,R1425,2895,238,26,60,19
1426,R1426,3203,279,9,541,56
1427,R1427,3263,102,21,470,140
1428,R1428,2938,343,9,404,-87
1429,R1429,3074,152,19,446,154
1430,R1430,2920,112,4,120,5
1431,R1431,3390,10,24,212,110
1432,R1432,2917,56,23,426,138
1433,R1433,2584,124,15,30,-5
1434,R1434,2818,55,22,134,41
1435,R1435,2639,61,12,443,16
1436,R1436,3044,109,10,618,23
1437,R1437,2328,292,42,175,121
1438,R1438,3364,84,6,510,42
1439,R1439,2804,22,12,60,4
1440,R1440,2992,68,12,30,-7
1441,R1441,3215,256,13,376,67
1442,R1442,3151,0,7,30,3
1443,R1443,3242,43,11,108,23
1444,R1444,3076,353,20,360,7
1445,R1445,2937,240,21,182,24
1446,R1446,2330,16,31,242,169
1447,R1447,3165,155,15,42,-2
1448,R1448,3293,351,23,258,59
1449,R1449,3200,16,15,85,9
1450,R1450,2940,63,1,0,0
1451,R1451,2584,13,8,0,0
1452,R1452,2551,228,35,108,66
1453,R1453,2731,28,10,150,18
1454,R1454,2866,98,11,90,8
1455,R1455,3006,250,9,30,4
1456,R1456,3239,76,4,402,72
1457,R1457,3001,203,5,751,92
1458,R1458,2482,279,18,300,92
1459,R1459,3362,157,7,30,-5
1460,R1460,3217,154,30,366,112
1461,R1461,3442,120,8,691,157
1462,R1462,3250,97,16,319,89
1463,R1463,2791,74,8,180,43
1464,R1464,3039,314,15,108,20
1465,R1465,2881,238,12,969,212
1466,R1466,3001,52,20,190,42
1467,R1467,3270,205,22,350,-56
1468,R1468,3144,103,13,42,5
1469,R1469,3165,247,30,90,32
1470,R1470,2865,298,22,120,45
1471,R1471,3117,76,19,95,0
1472,R1472,3168,339,15,379,111
1473,R1473,2839,83,4,395,68
1474,R1474,3211,121,6,218,-18
1475,R1475,3096,0,23,0,0
1476,R1476,2444,35,18,342,118
1477,R1477,3386,225,9,458,64
1478,R1478,2982,310,11,134,23
1479,R1479,2958,296,15,480,324
1480,R1480,3014,129,9,990,88
1481,R1481,3421,86,12,631,264
1482,R1482,3153,183,23,495,138
1483,R1483,3150,125,17,524,214
1484,R1484,3033,76,4,85,0
1485,R1485,2362,27,8,488,168
1486,R1486,3206,108,11,379,48
1487,R1487,2976,56,11,323,13
1488,R1488,3008,264,9,272,30
1489,R1489,3271,122,9,404,57
1490,R1490,3226,121,14,379,121
1491,R1491,3292,322,8,30,9
1492,R1492,2641,32,8,379,29
1493,R1493,3584,265,19,417,221
1494,R1494,2918,150,14,60,16
1495,R1495,3048,306,8,295,56
1496,R1496,3079,304,17,150,19
1497,R1497,3265,184,10,391,58
1498,R1498,2991,0,7,391,52
1499,R1499,2890,228,11,30,3
1500,R1500,3390,129,10,595,65
1501,R1501,3261,20,14,153,18
1502,R1502,3077,276,9,551,161
1503,R1503,2966,4,21,240,88
1504,R1504,2899,135,19,108,26
1505,R1505,2637,131,10,330,109
1506,R1506,2698,30,9,30,3
1507,R1507,3281,340,10,446,102
1508,R1508,2242,301,25,210,105
1509,R1509,2920,282,23,700,274
1510,R1510,2842,53,5,85,8
1511,R1511,3408,63,13,499,123
1512,R1512,2647,34,7,134,13
1513,R1513,3276,352,7,42,3
1514,R1514,2782,106,22,323,49
1515,R1515,3178,281,10,134,7
1516,R1516,3215,130,7,190,15
1517,R1517,3116,98,20,297,55
1518,R1518,3201,200,17,603,92
1519,R1519,2922,241,7,362,29
1520,R1520,2879,121,28,67,33
1521,R1521,3331,193,16,450,181
1522,R1522,3411,274,20,175,65
1523,R1523,3270,94,13,295,60
1524,R1524,3306,57,7,360,-28
1525,R1525,2918,213,13,658,76
1526,R1526,3076,157,10,124,19
1527,R1527,3312,340,19,424,78
1528,R1528,3175,42,14,792,48
1529,R1529,2755,0,13,85,16
1530,R1530,2653,282,15,67,12
1531,R1531,3245,336,20,170,53
1532,R1532,3138,58,14,277,25
1533,R1533,2922,125,13,218,16
1534,R1534,3078,142,13,30,-9
1535,R1535,3135,295,11,285,9
1536,R1536,3164,34,27,210,69
1537,R1537,3298,124,7,450,111
1538,R1538,2916,0,0,301,16
1539,R1539,3090,76,9,573,31
1540,R1540,2675,298,15,150,22
1541,R1541,3177,69,8,488,61
1542,R1542,3317,322,16,600,178
1543,R1543,3066,53,15,566,-8
1544,R1544,3236,180,30,376,135
1545,R1545,3384,284,4,859,196
1546,R1546,2979,284,6,836,172
1547,R1547,2654,60,9,30,-2
1548,R1548,3000,76,12,192,-9
1549,R1549,3077,28,6,170,14
1550,R1550,3011,253,15,658,105
1551,R1551,3442,269,17,361,84
1552,R1552,3169,187,23,450,118
1553,R1553,2072,312,39,180,139
1554,R1554,3199,117,10,0,0
1555,R1555,3140,172,26,150,49
1556,R1556,3023,342,10,30,8
1557,R1557,3304,0,12,391,-27
1558,R1558,3077,49,10,495,-105
1559,R1559,2832,191,28,242,37
1560,R1560,3211,101,15,234,63
1561,R1561,3136,26,17,671,-18
1562,R1562,2942,124,12,330,3
1563,R1563,3326,301,7,607,4
1564,R1564,3162,135,1,228,20
1565,R1565,2732,311,41,573,323
1566,R1566,3024,162,13,404,55
1567,R1567,3179,303,18,330,85
1568,R1568,2558,67,11,153,32
1569,R1569,2934,51,28,360,209
1570,R1570,2551,110,6,589,70
1571,R1571,3201,359,17,940,184
1572,R1572,2490,315,14,150,24
1573,R1573,3136,131,5,42,5
1574,R1574,3090,249,24,424,71
1575,R1575,2782,259,2,60,0
1576,R1576,3096,278,10,134,48
1577,R1577,3208,23,17,90,34
1578,R1578,2798,141,3,0,0
1579,R1579,3472,145,23,210,65
1580,R1580,2997,95,10,170,26
1581,R1581,2981,96,13,430,88
1582,R1582,3033,62,11,30,-3
1583,R1583,2817,324,20,60,14
1584,R1584,2753,68,13,319,-19
1585,R1585,2122,127,17,30,3
1586,R1586,2642,86,18,210,7
1587,R1587,2879,136,15,30,5
1588,R1588,2937,310,20,342,109
1589,R1589,3265,73,24,270,83
1590,R1590,2612,118,5,0,0
1591,R1591,3058,104,10,309,7
1592,R1592,2827,158,9,108,0
1593,R1593,2925,154,7,95,23
1594,R1594,3029,47,25,228,81
1595,R1595,2823,189,20,443,127
1596,R1596,3149,93,16,277,86
1597,R1597,2965,127,20,42,14
1598,R1598,3250,27,6,371,96
1599,R1599,3253,356,4,361,54
1600,R1600,3345,96,21,420,188
1601,R1601,3169,50,16,234,23
1602,R1602,2738,64,12,255,61
1603,R1603,2577,111,24,60,20
1604,R1604,2959,33,16,582,46
1605,R1605,3085,120,13,120,11
1606,R1606,3316,344,3,540,55
1607,R1607,2631,63,13,30,5
1608,R1608,2628,346,6,300,-18
1609,R1609,2389,122,26,42,13
1610,R1610,2472,56,18,552,131
1611,R1611,3037,180,17,1091,152
1612,R1612,2696,139,14,175,16
1613,R1613,3129,115,15,210,16
1614,R1614,2888,65,20,180,75
1615,R1615,2983,267,5,900,226
1616,R1616,3180,22,33,210,99
1617,R1617,2900,317,15,240,21
1618,R1618,3018,201,16,760,112
1619,R1619,2716,16,9,424,85
1620,R1620,2995,319,5,524,79
1621,R1621,3349,63,30,90,40
1622,R1622,2683,101,7,124,12
1623,R1623,3182,68,11,134,20
1624,R1624,2966,151,10,162,35
1625,R1625,2686,359,9,258,-4
1626,R1626,3322,93,13,30,3
1627,R1627,3015,249,19,510,119
1628,R1628,3004,31,25,162,12
1629,R1629,3024,336,12,60,12
