id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
409,R409,6820,2400,788,9257,7919,406,8182,1420,7865,2267
410,R410,622,8447,4562,4940,5435,7356,6129,8270,200,9079
411,R411,4009,8269,2600,9955,2507,6418,4244,596,6557,3073
412,R412,7695,1998,9525,9623,6208,9962,6979,1315,7796,4752
413,R413,6620,2413,2643,9144,8869,712,1318,1539,8808,2930
414,R414,5610,1619,8967,1614,4176,2220,2540,1294,8529,7168
415,R415,1390,3814,6335,2980,8694,7719,898,9526,3772,6454
416,R416,8786,2650,9789,8670,1129,7157,5749,879,3758,5853
417,R417,3604,5869,5004,3159,5927,138,8545,6779,3098,5121
418,R418,5792,4104,1179,7331,9428,3681,4829,2978,7659,4960
419,R419,9586,7131,8088,7402,3659,255,5194,8364,4714,264
420,R420,8345,746,9377,3066,8607,8580,624,6318,4151,2745
421,R421,705,241,4837,7614,6913,6353,4901,2098,659,2791
422,R422,1452,3629,4690,512,5074,8642,550,9710,7403,1250
423,R423,5121,3814,3617,9601,2142,1133,2767,6438,2102,1717
424,R424,1007,9660,1835,3137,4451,4001,2554,6526,3097,7768
425,R425,5533,9732,4518,247,2980,104,2899,2803,1071,2880
426,R426,2677,8697,5629,3540,5441,5815,6370,5885,906,9544
427,R427,5609,2319,6496,3313,3049,5189,4801,5400,9886,2200
428,R428,6961,9283,9417,9364,968,8101,7309,5453,9449,2047
429,R429,9797,7768,6076,366,7507,2231,5208,3619,6815,2152
430,R430,7538,3251,7874,4988,7246,397,2022,1251,5038,9544
431,R431,2112,5066,1432,7512,8609,3717,3025,6572,5365,4544
432,R432,4292,4825,8168,3867,2723,7461,2148,9373,8308,6340
433,R433,1034,522,7416,7936,9439,8455,3799,5625,1245,7337
434,R434,6127,8623,7047,6282,4294,1090,2705,53,5358,7547
435,R435,8346,7927,5694,8854,6124,6257,4664,7953,6339,3842
436,R436,6854,3751,746,7701,8569,7637,5022,4255,1510,3552
437,R437,6420,7308,8087,6726,6965,6180,4216,4669,775,9719
438,R438,7876,9057,2865,1936,2787,386,296,5374,3608,9705
439,R439,8317,5083,5067,9596,4356,5626,2034,1103,4701,9607
440,R440,1026,2679,2045,8751,1014,3503,1228,977,8428,1905
441,R441,7818,1553,1300,5858,8683,2591,1195,1366,8745,2145
442,R442,2721,2529,6865,2617,1584,7835,9365,8052,8184,5444
443,R443,3233,4665,3993,6422,4535,1856,8817,2309,5004,8569
444,R444,2871,2799,9330,9328,2285,4492,3883,7114,5628,2863
445,R445,1351,2104,7675,945,7642,7841,860,3562,7817,4800
446,R446,3960,2510,2037,9928,385,6006,8851,4614,328,6731
447,R447,1525,9872,7617,5317,4009,1904,468,8632,4348,7615
448,R448,7232,4820,7153,2336,7277,610,3305,4002,2316,448
449,R449,3543,2498,5584,860,6353,4026,4756,150,4808,7355
450,R450,1452,7135,1838,1530,7289,1998,1512,5550,8065,3036
451,R451,8417,1969,3567,1084,4334,1723,2443,76,8805,5833
452,R452,8099,3610,5369,6511,8378,5667,4581,5290,3604,9655
453,R453,6969,8406,6118,1447,7505,4817,984,252,6016,5786
454,R454,7079,9220,806,5995,7910,4478,7545,2386,5020,1443
455,R455,7844,3371,7033,5137,4732,2587,2986,7294,9207,1779
456,R456,7368,6994,4601,8721,6229,4230,8540,1110,7312,8225
457,R457,8145,4031,1243,5901,8329,6501,6317,3246,91,80
458,R458,6890,8365,8885,3528,1531,9425,8092,9579,9578,22
459,R459,2485,743,3053,6975,3845,6654,5578,9027,6678,4711
460,R460,9143,4930,7988,7279,741,9242,211,6514,7909,8905
461,R461,2280,8335,1223,2327,9447,5425,3955,3993,2114,9307
462,R462,3183,3360,4245,3908,8693,3554,6987,4308,6081,6411
463,R463,2659,4094,8607,685,7888,1767,1075,3064,9927,9301
464,R464,1854,4845,2295,6101,760,2597,922,7553,3273,3388
465,R465,8708,3249,1775,1540,9081,2485,8129,2306,6902,9891
466,R466,3709,7964,964,4825,3310,8019,1206,2423,7701,727
467,R467,1242,4773,1025,3280,5891,7728,9834,5520,7785,8044
468,R468,5190,943,44,4350,4244,1796,3836,2142,1643,9404
469,R469,6725,6065,9955,6654,9657,3304,4325,7247,9271,9150
470,R470,7932,1887,7585,1981,7174,7673,4880,4474,7708,1986
471,R471,3069,6749,1644,2083,9138,9704,3397,6151,5546,3856
472,R472,5303,4201,3265,5357,6662,6535,1511,3786,5721,7055
473,R473,9597,1882,1838,3800,6206,6226,3417,621,6627,7048
474,R474,9764,9100,3740,849,7288,6533,2751,2446,1156,6784
475,R475,4846,2340,927,9097,1449,3987,7803,1798,5087,9515
476,R476,2913,3124,7923,151,5364,1047,5822,2760,6570,1819
477,R477,8658,6742,3739,3329,2153,7,8476,8295,2383,5512
478,R478,9369,410,6272,9184,5394,198,141,620,528,2207
479,R479,86,9342,6958,5724,1351,6597,5201,1784,8715,687
480,R480,5054,5462,61,7828,9474,2789,9413,4865,8855,8800
481,R481,503,1590,5564,296,4795,8519,6546,3621,9906,4206
482,R482,5305,3072,3419,4318,2186,5149,2610,7386,1567,1864
483,R483,9379,3961,1112,8826,9708,3759,6676,5879,4164,9979
484,R484,5498,3470,4446,2171,1366,3491,5565,2620,7007,2927
485,R485,1907,4484,5890,9554,1324,272,1048,4467,2123,8176
486,R486,7248,7944,4686,5751,842,3103,3608,9733,5207,2085
487,R487,8126,9172,7247,9704,6777,2830,171,3645,2028,5214
488,R488,9262,6408,236,9305,2744,4364,4866,9345,2099,2755
489,R489,9319,3484,5807,4892,8066,8447,1065,1243,1595,2586
490,R490,3567,4393,4072,1642,6300,1547,6092,3950,6363,6171
491,R491,6248,1280,1066,5260,1605,4112,9816,4978,6314,7236
492,R492,5925,3023,9522,961,68,9208,8995,1680,3543,4328
493,R493,5418,9596,7341,2808,3442,3894,7525,3947,4743,8772
494,R494,3074,8311,6521,5511,7189,8045,9857,1705,946,3928
495,R495,7853,6434,8232,5526,5999,143,6973,1818,995,3396
496,R496,9386,9534,5442,7306,1052,8326,1858,2321,5084,488
497,R497,3383,7621,4201,9813,8741,3748,6516,8093,1639,8578
498,R498,6918,9562,8269,1796,3751,7109,7976,3237,9509,5938
499,R499,8845,3875,899,6647,6613,6113,4930,7034,8101,663
500,R500,9131,9934,7139,5536,4853,2313,3468,8831,9666,8047
501,R501,4054,2130,1367,3403,4853,3824,9668,50,4245,1182
502,R502,7682,9994,2359,1606,2393,8020,2057,3135,2505,351
503,R503,1183,9858,853,9424,4706,4905,7155,9193,7109,1352
504,R504,1735,793,8423,2641,2537,194,1391,3387,5845,9633
505,R505,7242,9884,1685,4460,6790,5795,3448,3021,9767,8511
506,R506,7612,1568,3983,9098,1677,8992,8339,7733,5947,7049
507,R507,6236,6803,9233,1658,3972,6459,5165,307,4950,4693
508,R508,6608,1549,7144,1090,3203,2236,7622,6745,8175,3642
509,R509,3564,1226,948,869,2599,599,5540,5963,423,5023
510,R510,9481,1508,4108,8520,9892,6381,4779,4399,9237,8210
511,R511,1900,3116,9877,9301,746,5141,7978,3544,5129,5020
512,R512,596,1871,3885,3095,5787,1545,8671,4805,9936,648
513,R513,1623,3274,7044,3477,7305,2643,8106,923,7508,3938
514,R514,7289,9206,4112,2985,4008,9661,9771,9479,8680,7632
515,R515,1350,8407,8276,94,6275,8569,8481,18,3469,5418
516,R516,2183,5985,9041,551,8192,6745,2614,6929,6138,4795
517,R517,320,2616,9653,226,1952,2529,8313,7057,8547,2602
518,R518,805,9585,5814,8878,589,2162,1960,7048,491,6411
519,R519,5564,366,4765,6372,2512,5545,5030,1731,7706,3442
520,R520,1176,8878,5479,4762,175,4569,8986,1591,1976,4896
521,R521,4516,3005,7496,567,9383,5665,5528,973,7858,1013
522,R522,9287,2456,1978,1939,9128,192,9765,7019,5706,3138
523,R523,6789,7934,1614,6262,5438,7958,358,5288,4837,6419
524,R524,5192,3393,6108,220,1377,6025,3572,2672,1892,5220
525,R525,1619,218,8190,346,7396,5928,8511,1701,3368,1436
526,R526,5204,7437,5985,5701,2355,3225,5693,2257,9764,9619
527,R527,5141,1021,3783,5239,4709,3816,5371,7125,5071,4571
528,R528,2680,5633,3996,13,468,7154,7032,1410,5223,8218
529,R529,4670,8121,6080,4723,4257,9824,7788,9168,5005,9686
530,R530,4048,5317,6392,6037,5902,5467,466,7417,4300,6342
531,R531,2254,9513,8841,5129,4303,3708,6784,269,2338,3374
532,R532,5957,1716,9068,2457,5646,9538,1244,4030,5805,3342
533,R533,9251,4160,5050,1560,7407,190,6707,6041,5387,2889
534,R534,6869,9358,4577,9640,6111,7860,3343,2918,7860,7766
535,R535,5411,4402,1837,490,1873,2193,2320,5770,1157,8945
536,R536,802,6552,6390,6872,1219,8905,9145,688,8214,629
537,R537,6821,2675,7499,6743,3129,3238,4268,8291,2988,8025
538,R538,1116,2466,6556,6084,2171,4569,3023,4383,159,2348
539,R539,3462,6935,3467,4625,7230,7784,1122,9272,5043,6818
540,R540,9646,517,8179,1165,2338,3691,8410,5155,6273,9299
541,R541,5132,675,4651,5650,3764,4385,1116,7706,4657,8008
542,R542,9591,6033,124,5119,898,3893,2775,5465,7983,323
543,R543,1805,1587,9475,7195,9481,3320,5743,9519,6424,6733
544,R544,1650,4706,6406,9766,6406,5958,8962,1518,3002,2065
545,R545,507,1240,6504,5978,9476,1796,6,6491,9673,637
546,R546,8435,1563,4569,2892,7923,9698,4094,560,244,1093
547,R547,5907,1583,7987,9783,6158,6339,4236,615,8468,3332
548,R548,2699,5426,7330,7960,9423,7479,2597,731,8866,6630
549,R549,9882,2578,6765,6884,7398,6682,4165,6126,5881,6485
550,R550,1681,5739,1555,7966,1937,9325,9167,8432,8410,988
551,R551,9702,9424,1498,2792,5293,800,1539,8136,5353,7945
552,R552,824,2612,3411,6518,1940,9674,5802,489,5200,568
553,R553,7585,1241,7546,3074,5039,5276,1080,948,8350,5891
554,R554,8668,3618,4397,8310,2911,3073,997,9715,3641,3982
555,R555,5235,2701,4535,3390,5339,5300,4789,6837,7879,1132
556,R556,6441,3098,4751,3629,5918,5802,70,1041,3614,8265
557,R557,5218,5598,1459,8377,5206,9310,6969,4978,1442,3553
558,R558,5376,9686,2913,4250,3705,1014,7817,1835,4038,7231
559,R559,4469,4601,2892,8381,9098,8808,5410,162,584,3983
560,R560,9470,8636,197,1736,5404,6703,699,6157,4522,4556
561,R561,1729,6574,5794,9045,5190,7495,6435,7239,8686,6459
562,R562,7398,178,4651,9569,2586,4650,6203,7873,9018,6541
563,R563,4965,902,3725,205,8442,1462,5894,6564,3817,8053
564,R564,9096,3367,3966,6808,6563,4465,8294,1837,1016,8635
565,R565,356,5430,7008,5748,5920,5129,7982,3951,2592,519
566,R566,5495,4012,8753,1478,1219,5204,8631,3138,5346,7381
567,R567,207,4313,2502,9677,4538,2463,6732,602,3307,6013
568,R568,2748,526,1597,6921,8145,6064,1986,8774,3337,9409
569,R569,7326,887,5542,672,5981,6500,6314,7174,6534,9237
570,R570,6611,6820,3004,5121,2705,8091,1261,6357,3376,6287
571,R571,7727,2157,1251,8915,1918,3963,6229,6826,9438,5082
572,R572,5650,9479,1893,9196,5938,5913,1695,8745,5164,1834
573,R573,2702,1587,8553,347,2674,4507,803,5240,1150,3979
574,R574,1929,8107,5374,7096,9571,2445,9753,2262,3786,133
575,R575,8414,8817,5011,790,7575,9111,2056,5389,6092,8854
576,R576,4215,1165,3499,7502,4184,4666,4735,6146,8708,7340
577,R577,675,515,6130,5624,9377,4523,7159,35,4692,6060
578,R578,3190,9689,650,654,7080,5711,3853,9977,9809,346
579,R579,8171,2971,1347,2581,8256,3332,5674,8735,6192,6657
580,R580,8273,3279,6205,5581,109,9922,6599,6727,4261,7490
581,R581,4287,4300,7147,3141,4626,7785,4453,1491,793,7867
582,R582,4757,7242,2114,3690,7242,9274,1162,7072,2547,1165
583,R583,8386,8915,4753,4275,9829,220,3688,2699,9114,3513
584,R584,7977,3428,4068,8361,6762,7572,3016,4111,4945,6798
585,R585,5483,7882,1480,4126,5645,3166,9009,8094,362,2285
586,R586,234,5510,5199,325,5210,7969,2375,8774,2279,1718
587,R587,308,3780,7610,1529,6223,9586,2376,1023,4098,656
588,R588,6557,8711,9270,647,3018,2956,5736,952,1206,4853
589,R589,8421,617,5754,8114,6481,1681,7023,5259,5699,9006
590,R590,425,3734,6550,7755,6237,1988,3096,9367,9728,8135
591,R591,1110,4226,468,1601,9944,4036,2855,2145,8017,9149
592,R592,5560,1670,1735,7416,7396,3393,1506,6877,4125,5998
593,R593,8623,518,2510,4875,342,2341,5372,5722,814,2195
594,R594,5403,8815,654,6595,9590,6670,2745,2249,1976,1808
595,R595,3608,7482,3276,3883,7497,4441,575,4535,6122,9070
596,R596,3195,4028,2158,4254,6773,7003,6393,5909,8246,5010
597,R597,4194,9463,7545,9158,1640,1498,1530,5897,2785,9298
598,R598,992,7246,7340,2641,2997,558,205,5564,7613,688
599,R599,9054,6591,7866,9187,2540,2619,977,3215,1711,6238
600,R600,424,5808,2246,5280,2009,563,2228,1706,7269,143
601,R601,5211,6313,1415,2318,1806,5850,8217,9220,9865,500
602,R602,9018,2563,1928,6519,9695,1578,5169,751,1700,6485
603,R603,2615,5462,1599,5111,1098,3732,9798,811,8581,8872
604,R604,8762,9261,1490,144,681,4680,6873,4939,6404,6426
605,R605,9130,9801,4133,7011,1032,3181,8429,6647,1537,2011
606,R606,7225,6105,4629,2421,212,8283,361,8492,5612,279
607,R607,6233,2590,6413,2712,124,9569,6012,3221,8466,6216
608,R608,6336,6888,5710,6438,6416,4993,9692,7972,6747,924
609,R609,3502,388,9201,4102,6771,1660,6893,6357,5352,5277
610,R610,8617,5908,1694,3270,2518,7445,8588,7037,4019,7317
611,R611,8382,1991,5709,1763,6544,3118,7079,9846,9434,9433
612,R612,6950,2896,9429,9303,4530,5171,2342,7257,7041,908
613,R613,6597,630,7729,3870,2475,5710,2177,7718,3783,1686
614,R614,8327,4295,9045,1699,1030,4144,2883,4928,4874,5592
615,R615,4660,4784,894,5957,4392,134,340,5901,2054,3005
616,R616,7005,3662,9772,3493,8315,8485,9366,4914,9960,9743
617,R617,9958,4570,6929,1886,3354,5909,3528,8023,225,5188
618,R618,9366,2738,3484,2796,8551,9555,3359,8855,496,742
619,R619,8130,4216,5168,3457,9797,4375,4821,7236,7476,4356
620,R620,433,8348,6110,7890,5394,7771,3889,4113,8467,2544
621,R621,7831,2660,6239,6389,5508,8524,7558,3877,5024,7417
622,R622,8098,4621,3742,1101,4814,1589,4739,3603,8440,270
623,R623,2260,5155,1296,4339,8419,5696,9688,1466,133,1546
624,R624,9687,604,6459,7682,2198,4805,8980,9211,8647,4207
625,R625,9572,8130,9833,8757,3247,6577,6471,3888,2875,3764
626,R626,5142,2878,6890,658,2244,5240,8167,1158,3067,6713
627,R627,4413,3686,3486,3592,1057,1080,5741,1364,1866,4352
628,R628,2856,8178,3375,6206,3840,2934,6883,3137,364,1381
629,R629,2421,9009,8295,4411,9290,9254,5767,7589,6495,254
630,R630,2977,2174,68,6879,7893,4973,7182,5374,5832,6647
631,R631,3682,4744,8644,9314,6409,6414,1451,2194,2977,9917
632,R632,8249,755,1077,6404,5409,9069,5786,8638,6424,4250
633,R633,5374,6454,6646,3114,301,2638,7256,3378,9096,2662
634,R634,5804,6569,1479,5141,3115,2684,1651,962,163,960
635,R635,6021,3217,5852,6326,5406,4963,7292,4149,2809,9448
636,R636,8235,6014,185,1890,1255,1997,8390,1672,2620,47
637,R637,6508,8251,316,233,5803,7380,4442,7139,1096,5710
638,R638,7033,9515,5210,3105,1920,6418,4255,1954,1668,9499
639,R639,1643,490,9723,5470,9471,2294,2118,3623,169,1724
640,R640,9789,7742,7585,9904,9069,6972,2522,3558,3069,1486
641,R641,8685,650,9888,8503,5624,2707,4172,9147,8674,6960
642,R642,8514,1313,7017,6317,7047,2501,6691,9741,1359,16
643,R643,7695,5264,4057,6129,8245,7689,7630,9919,5931,5982
644,R644,1071,2227,6127,7155,1718,9804,9129,1225,1469,8571
645,R645,1301,9029,6455,4958,2694,5971,8518,9812,4933,620
646,R646,308,5344,1941,7137,4204,4698,8430,1505,5347,4899
647,R647,2409,2061,2528,8501,9934,9348,7043,4660,1760,6435
648,R648,7246,6992,9708,1505,889,3791,5240,1510,2238,9136
649,R649,4229,5772,8458,6457,9271,3879,2248,7708,8587,7814
650,R650,3975,9183,3173,6983,4135,6840,3713,7805,4018,4901
651,R651,6175,5351,5348,1128,9227,146,5353,8818,6013,7623
652,R652,7197,4199,3700,7924,9660,1343,5988,9630,9333,6585
653,R653,9630,7984,1323,14,3923,6152,6201,8235,3156,2714
654,R654,1142,3616,9481,5757,5326,3896,3831,8299,7602,4744
655,R655,5254,9546,3427,4109,3360,9971,7183,9461,9345,6899
656,R656,1821,1421,1130,2521,8883,6649,9343,1555,467,3542
657,R657,600,7029,2111,2706,6761,434,3931,7494,1172,6708
658,R658,4403,7978,547,6574,9817,9748,6250,5348,2961,5236
659,R659,5706,2317,6468,3445,609,6373,7998,6621,4170,3143
660,R660,2783,9424,1334,983,1827,2440,2386,1920,4794,9063
661,R661,5404,3553,5496,6571,6707,121,4569,9845,6114,1574
662,R662,1265,2086,3333,2439,6448,9690,5754,5054,9464,353
663,R663,1219,2003,7892,1951,6115,27,1784,1003,1626,9962
664,R664,6300,2986,6336,4673,5970,9335,8580,8742,1393,1061
665,R665,4371,9816,8841,1889,479,8974,8539,8050,103,1566
666,R666,2331,2299,1257,2140,1245,187,869,3397,3482,2046
667,R667,711,2773,6289,9274,588,2082,9592,4287,507,820
668,R668,1895,8013,5130,3873,7966,6156,7994,4774,5854,5380
669,R669,9771,8018,9786,3868,7135,367,707,4351,6375,5789
670,R670,1969,6760,1527,5617,8768,7815,9847,3354,5901,385
671,R671,5695,9215,5828,8650,7987,5666,776,2374,9807,381
672,R672,5401,6906,1097,8445,5940,7376,5927,4690,1308,5160
673,R673,1822,4372,8243,7921,9419,8044,2129,3291,807,6592
674,R674,4319,3098,9055,566,2094,9533,19,4947,590,4866
675,R675,8838,9757,336,5016,6020,5923,6801,2486,5787,4707
676,R676,4714,4515,5717,9630,1444,2543,1058,3361,3796,3300
677,R677,3567,267,7247,7201,4985,4109,9489,6995,5234,8339
678,R678,5174,8907,4840,8712,1748,7728,6164,3702,8118,5025
679,R679,1564,3660,5486,3897,63,3277,3966,2107,3670,9082
680,R680,3521,5054,419,6168,8434,5783,1069,6803,5121,6966
681,R681,6829,3207,525,3632,6407,6038,562,7990,7100,138
682,R682,7933,6769,9352,9204,425,4360,1111,850,9185,8135
683,R683,8001,4048,8510,5468,4640,3125,9561,1949,3101,356
684,R684,4013,3626,4920,8596,2959,7404,4018,6709,5972,9560
685,R685,2139,4256,5658,7955,3905,1885,5001,8800,4253,5042
686,R686,9845,4380,1671,6078,8242,8068,1347,5717,1161,165
687,R687,1972,8133,2070,8608,5179,5296,1761,4895,4625,3932
688,R688,1742,3303,1645,1073,1889,2372,2150,8725,1825,4916
689,R689,9504,2751,330,9509,7520,3089,3565,6415,6464,2419
690,R690,355,1001,9138,2770,8604,1917,829,6106,2682,1049
691,R691,9873,1561,5204,1408,6198,7473,3103,2516,9603,6794
692,R692,8618,1507,6862,9927,9691,7263,1392,1896,2750,9435
693,R693,997,938,1988,6960,6170,4819,1425,3727,9208,7355
694,R694,7420,8362,6929,9284,776,151,7825,5293,3202,7324
695,R695,8683,8775,7345,3733,1078,7870,2252,2873,470,681
696,R696,7813,7242,8788,6022,4577,4142,1472,5903,3876,6313
697,R697,7750,9850,9990,3843,2877,5631,3631,9061,5745,4283
698,R698,6564,6093,2052,2918,3431,6880,6434,7464,4824,6144
699,R699,476,1628,6145,9131,4562,3680,1623,7264,1945,389
700,R700,407,8928,9318,4623,9535,5064,8970,8137,5026,3702
701,R701,8166,9634,1302,8736,8840,36,609,9685,7835,8399
702,R702,3376,4713,1830,5706,8685,9476,6765,9634,9073,2501
703,R703,5460,1431,3945,3559,2119,3936,375,1117,4535,6098
704,R704,475,5114,9632,4765,6882,4510,7438,4417,3826,9755
705,R705,3896,1760,4218,4112,7434,1904,4860,1146,6397,3089
706,R706,6589,3080,5986,5375,470,8109,7616,9804,3695,6651
707,R707,156,7883,7198,3692,1323,5875,9675,8890,8094,908
708,R708,3676,1895,5426,2056,6925,7627,3455,1229,8293,1947
709,R709,2466,8394,6306,3544,3447,8624,2562,1978,7145,6128
710,R710,4216,4844,620,6706,1044,422,1961,7051,8679,5458
711,R711,6288,9203,6066,2030,7092,1172,8015,3054,630,220
712,R712,2735,1617,9662,120,1895,219,1267,1104,258,5592
713,R713,8611,308,9372,8130,6570,8253,2062,5032,5106,5908
714,R714,5732,1377,3758,9222,9807,6706,8319,9224,2969,2128
715,R715,5429,1425,8839,2723,8927,913,9882,8540,8450,1094
716,R716,3942,322,8046,5726,9468,6460,1347,947,1265,2441
717,R717,9566,7414,4136,7084,6438,8769,7976,7747,634,6034
718,R718,2371,5776,2458,2435,7034,884,4257,9990,5839,2639
719,R719,4015,6093,1065,6891,8216,1640,878,8880,2415,648
720,R720,6649,3108,9637,4123,325,3372,5086,9610,9099,579
721,R721,9059,8412,8486,4870,2772,6553,2188,4052,5802,4477
722,R722,4692,998,9745,3053,6521,800,8845,3254,9409,3385
723,R723,5989,8845,6781,2656,8006,5149,8319,180,8838,1696
724,R724,3775,3526,7857,3242,6866,3467,9738,776,5360,8810
725,R725,7893,7869,102,4041,6654,4644,7083,2404,3269,8695
726,R726,8626,6143,9353,988,6826,9964,3518,2739,3149,4649
727,R727,3879,2497,224,6296,9109,1718,9652,3285,2599,9091
728,R728,4453,5078,266,3863,1780,384,8939,4358,5464,4326
729,R729,9636,9482,9250,9463,8434,834,8440,3116,3487,2386
730,R730,3759,9622,9770,2298,6653,1728,5261,6309,3362,8831
731,R731,6848,3690,9554,3104,144,9772,3888,3442,6263,206
732,R732,7951,998,7043,9386,6797,7838,565,360,6630,8097
733,R733,3507,5250,4215,3231,3784,7864,1777,1468,8977,7848
734,R734,84,102,7230,8679,8016,2588,7735,1015,7197,6538
735,R735,2940,5451,6692,3664,2318,5892,9027,6187,5983,6825
736,R736,3053,1574,7592,3742,6168,7919,5945,2466,2687,3798
737,R737,3069,7878,1403,1766,8401,8539,5287,9965,3940,7113
738,R738,6462,2383,745,2404,8241,5426,3133,8,7010,8259
739,R739,1348,3892,150,161,5000,4721,7242,1363,5675,3779
740,R740,5497,1200,2104,1638,9156,5212,8986,3121,8246,4176
741,R741,4746,226,1406,8590,1122,5791,4757,3947,7107,1882
742,R742,6599,6226,6784,3155,8411,3069,8024,9439,1678,3198
743,R743,7156,4274,8713,6509,1905,3944,7712,1702,721,7145
744,R744,1288,4425,9594,9221,4164,1667,719,6772,1034,5089
745,R745,3482,5048,9190,9257,4393,9992,3167,5480,5976,2656
746,R746,8343,5567,905,8686,4472,6831,2151,8630,8948,2668
747,R747,3785,5230,6095,7382,4155,4340,7766,9251,2841,165
748,R748,380,7911,5128,9135,914,5164,7681,3095,2043,4267
749,R749,2415,5946,6197,1171,8439,8514,4324,552,6609,5891
750,R750,1838,5756,4337,1025,2020,8842,8002,2876,6732,1380
751,R751,8012,2241,8919,222,6473,9054,5491,5950,7627,1538
752,R752,8740,6638,4082,4674,349,6988,6399,4920,5812,6461
753,R753,8788,5048,8623,9133,2458,8569,3627,7424,677,7674
754,R754,8777,7874,3609,8917,8754,4336,2061,2532,6369,7681
755,R755,3444,3004,5152,4494,6019,5540,715,1799,2655,7206
756,R756,9389,8613,1712,3024,3704,8576,3864,5003,8915,342
757,R757,3587,3424,3401,7640,6323,5239,9269,1338,2021,5124
758,R758,1778,2469,3522,6647,3234,9799,3337,5270,2412,1621
759,R759,8992,8467,1818,5363,2429,4372,6571,5042,6327,5395
760,R760,2554,772,8444,6791,1753,4130,5923,3715,1957,7829
761,R761,2624,3189,4754,5137,4310,6379,3802,4381,4346,8151
762,R762,9091,5737,4788,7714,6542,2801,1607,7317,6875,6339
763,R763,3541,6966,8637,9572,7402,3066,393,771,2136,451
764,R764,2135,9091,9584,2873,2941,3969,9068,9496,19,8734
765,R765,9679,7598,718,9860,2297,4292,4137,3422,4111,9379
766,R766,6479,4265,8541,1014,6957,1471,481,9737,6774,5342
767,R767,5371,190,6743,1513,1425,9446,7224,4926,6891,3299
768,R768,3272,5916,205,9353,1283,6182,657,8476,7672,8136
769,R769,2783,8226,4444,4629,4177,3038,4412,3635,9014,4386
770,R770,8572,886,5900,650,1986,4926,1985,1168,6395,1636
771,R771,2271,4021,1477,6503,986,4549,5041,5033,2121,8791
772,R772,7874,8419,6778,4048,9561,4353,3698,8163,6872,8046
773,R773,820,3369,8856,1434,1331,1626,7559,5010,6156,6105
774,R774,2677,8217,8672,1729,9699,1708,7867,2163,4526,1982
775,R775,7072,5568,6425,5055,1814,323,7717,6182,4952,8561
776,R776,9027,834,6660,2911,7250,4082,7451,2874,8937,9360
777,R777,5993,6067,1731,9342,4201,4493,4642,9479,8648,7990
778,R778,3559,1665,6445,8860,3203,6570,4650,2687,9958,9826
779,R779,7767,9750,4422,3814,2803,7590,7877,8991,5023,6461
780,R780,4459,4600,4433,4674,1879,5822,557,3961,9756,6374
