id,label,attr_0,attr_1
1331,R1331,3159,83
1332,R1332,2961,52
1333,R1333,2995,63
1334,R1334,2815,19
1335,R1335,3315,80
1336,R1336,3220,45
1337,R1337,2948,114
1338,R1338,3116,207
1339,R1339,3316,25
1340,R1340,3403,19
1341,R1341,3004,357
1342,R1342,3031,102
1343,R1343,2932,70
1344,R1344,2302,280
1345,R1345,3297,56
1346,R1346,2751,7
1347,R1347,3324,333
1348,R1348,3028,45
1349,R1349,2743,18
1350,R1350,3041,216
1351,R1351,2880,98
1352,R1352,2788,23
1353,R1353,3290,75
1354,R1354,2672,173
1355,R1355,2752,93
1356,R1356,3232,288
1357,R1357,3018,118
1358,R1358,2898,58
1359,R1359,2802,3
1360,R1360,2863,27
1361,R1361,3070,206
1362,R1362,2867,63
1363,R1363,3438,202
1364,R1364,3280,5
1365,R1365,2774,59
1366,R1366,3366,353
1367,R1367,3227,53
1368,R1368,3116,225
1369,R1369,3482,93
1370,R1370,3109,0
1371,R1371,3142,41
1372,R1372,2867,100
1373,R1373,3300,187
1374,R1374,3007,93
1375,R1375,3078,89
1376,R1376,3342,198
1377,R1377,3324,356
1378,R1378,2767,328
1379,R1379,2938,298
1380,R1380,2675,53
1381,R1381,2988,3
1382,R1382,3067,315
1383,R1383,3367,74
1384,R1384,2464,172
1385,R1385,2212,317
1386,R1386,3206,16
1387,R1387,2879,179
1388,R1388,3140,196
1389,R1389,3218,40
1390,R1390,2754,122
1391,R1391,2802,110
1392,R1392,2979,88
1393,R1393,3006,359
1394,R1394,2848,8
1395,R1395,2697,193
1396,R1396,2957,33
1397,R1397,3060,315
1398,R1398,2250,242
1399,R1399,2772,261
1400,R1400,2732,353
1401,R1401,2984,234
1402,R1402,3059,304
1403,R1403,3453,93
1404,R1404,3460,67
1405,R1405,3090,241
1406,R1406,3350,91
1407,R1407,2529,113
1408,R1408,2798,240
1409,R1409,2993,90
1410,R1410,2747,71
1411,R1411,2917,89
1412,R1412,3139,357
1413,R1413,3046,63
1414,R1414,3088,322
1415,R1415,2888,158
1416,R1416,2581,37
1417,R1417,3052,74
1418,R1418,2756,203
1419,R1419,3521,254
1420,R1420,2557,97
1421,R1421,3037,49
1422,R1422,3037,333
1423,R1423,2769,133
1424,R1424,2935,333
1425,R1425,3128,244
1426,R1426,3155,207
1427,R1427,2454,18
1428,R1428,2103,316
1429,R1429,3050,87
1430,R1430,3506,259
1431,R1431,2873,129
1432,R1432,2913,125
1433,R1433,3009,137
1434,R1434,3251,288
1435,R1435,2851,93
1436,R1436,3321,29
1437,R1437,2436,348
1438,R1438,3050,265
1439,R1439,3019,326
1440,R1440,2833,155
1441,R1441,3180,31
1442,R1442,3161,40
1443,R1443,3439,5
1444,R1444,3062,172
1445,R1445,3365,292
1446,R1446,2903,19
1447,R1447,2859,114
1448,R1448,2900,256
1449,R1449,2850,51
1450,R1450,3079,88
1451,R1451,3146,4
1452,R1452,3144,187
1453,R1453,3207,66
1454,R1454,2941,59
1455,R1455,3162,44
1456,R1456,3200,172
1457,R1457,3086,277
1458,R1458,2854,49
1459,R1459,3201,121
1460,R1460,3042,160
1461,R1461,2966,260
1462,R1462,3137,129
1463,R1463,2962,325
1464,R1464,2792,13
1465,R1465,3408,4
1466,R1466,2588,333
1467,R1467,2054,17
1468,R1468,2711,190
1469,R1469,3240,129
1470,R1470,2849,61
1471,R1471,3152,322
1472,R1472,2837,125
1473,R1473,2574,159
1474,R1474,3163,85
1475,R1475,3248,205
1476,R1476,3015,120
1477,R1477,2541,281
1478,R1478,2783,28
1479,R1479,2962,305
1480,R1480,2567,152
1481,R1481,2431,323
1482,R1482,3267,44
1483,R1483,3174,133
1484,R1484,3444,270
1485,R1485,3159,243
1486,R1486,2889,96
1487,R1487,3029,13
1488,R1488,2652,10
1489,R1489,2566,129
1490,R1490,2640,198
1491,R1491,3003,355
1492,R1492,2956,349
1493,R1493,3085,270
1494,R1494,3214,175
1495,R1495,2863,305
1496,R1496,2665,124
1497,R1497,2933,93
1498,R1498,3184,108
1499,R1499,2945,326
1500,R1500,2508,119
1501,R1501,2820,195
1502,R1502,3226,12
1503,R1503,3297,47
1504,R1504,3280,189
1505,R1505,3014,339
1506,R1506,2848,51
1507,R1507,2955,22
1508,R1508,3218,124
1509,R1509,2929,63
1510,R1510,3059,67
1511,R1511,2698,73
1512,R1512,3071,7
1513,R1513,2807,131
1514,R1514,3098,216
1515,R1515,2897,48
1516,R1516,3202,271
1517,R1517,3124,102
1518,R1518,2916,75
1519,R1519,2943,101
1520,R1520,2976,324
1521,R1521,3255,258
1522,R1522,3211,42
1523,R1523,2685,357
1524,R1524,3166,110
1525,R1525,3074,320
1526,R1526,3188,193
1527,R1527,2926,146
1528,R1528,3222,354
1529,R1529,3234,43
1530,R1530,2701,42
1531,R1531,3224,252
1532,R1532,2555,133
1533,R1533,3114,350
1534,R1534,2559,65
1535,R1535,3035,32
1536,R1536,3214,265
1537,R1537,3094,327
1538,R1538,2940,10
1539,R1539,2884,335
1540,R1540,3034,108
1541,R1541,3008,69
1542,R1542,3013,345
1543,R1543,3040,244
1544,R1544,3136,114
1545,R1545,2401,265
1546,R1546,2627,35
1547,R1547,2944,312
1548,R1548,2536,3
1549,R1549,2962,110
1550,R1550,2736,21
1551,R1551,3287,356
1552,R1552,2928,105
1553,R1553,2347,338
1554,R1554,2603,322
1555,R1555,3141,113
1556,R1556,3132,209
1557,R1557,3096,27
1558,R1558,2896,299
1559,R1559,3144,344
1560,R1560,3069,292
1561,R1561,3255,304
1562,R1562,2571,76
1563,R1563,3270,33
1564,R1564,3195,286
1565,R1565,2970,257
1566,R1566,3366,308
1567,R1567,3011,54
1568,R1568,3064,237
1569,R1569,2949,145
1570,R1570,3372,39
1571,R1571,2689,77
1572,R1572,3059,303
1573,R1573,3257,75
1574,R1574,3412,126
1575,R1575,3115,80
1576,R1576,2625,113
1577,R1577,3067,225
1578,R1578,2619,94
1579,R1579,2780,108
1580,R1580,3254,221
1581,R1581,2844,317
1582,R1582,2529,308
1583,R1583,3092,18
1584,R1584,3169,337
1585,R1585,2898,121
1586,R1586,2711,123
1587,R1587,2966,20
1588,R1588,2760,66
1589,R1589,3150,264
1590,R1590,2965,285
1591,R1591,2654,43
1592,R1592,3190,156
1593,R1593,2592,28
1594,R1594,1968,60
1595,R1595,2665,38
1596,R1596,2660,137
1597,R1597,2984,313
1598,R1598,3210,79
1599,R1599,3014,100
1600,R1600,2804,3
1601,R1601,3060,21
1602,R1602,3077,1
1603,R1603,2701,32
1604,R1604,3004,328
1605,R1605,2890,184
1606,R1606,3018,238
1607,R1607,2939,52
1608,R1608,2513,76
1609,R1609,2507,87
1610,R1610,2957,75
1611,R1611,2672,203
1612,R1612,3113,42
1613,R1613,2941,18
1614,R1614,3143,84
1615,R1615,3004,278
1616,R1616,2599,48
1617,R1617,2580,4
1618,R1618,2603,31
1619,R1619,2965,318
1620,R1620,2856,84
1621,R1621,2779,95
1622,R1622,3010,353
1623,R1623,2921,30
1624,R1624,2867,86
1625,R1625,2886,232
1626,R1626,2642,118
1627,R1627,3219,354
1628,R1628,2320,304
1629,R1629,3003,22
1630,R1630,3034,83
1631,R1631,2831,353
1632,R1632,2737,198
1633,R1633,2993,306
1634,R1634,2719,209
1635,R1635,3367,242
1636,R1636,3120,13
1637,R1637,3078,118
1638,R1638,2606,7
1639,R1639,3027,246
1640,R1640,2872,104
1641,R1641,3378,348
1642,R1642,3212,151
1643,R1643,2747,109
1644,R1644,2759,319
1645,R1645,3033,332
1646,R1646,2743,115
1647,R1647,2767,52
1648,R1648,2362,40
1649,R1649,3093,296
1650,R1650,2775,323
1651,R1651,3107,176
1652,R1652,3059,144
1653,R1653,3109,328
1654,R1654,2919,68
1655,R1655,3311,146
1656,R1656,2669,67
1657,R1657,3124,350
1658,R1658,2948,251
1659,R1659,2993,167
1660,R1660,2993,243
1661,R1661,3207,167
1662,R1662,2393,231
1663,R1663,2742,35
1664,R1664,2081,305
1665,R1665,2995,59
1666,R1666,3103,26
1667,R1667,3177,56
1668,R1668,2659,153
1669,R1669,2140,171
1670,R1670,3025,182
1671,R1671,2786,80
1672,R1672,3163,91
1673,R1673,2880,190
1674,R1674,3210,39
1675,R1675,3037,114
1676,R1676,2916,15
1677,R1677,2806,193
1678,R1678,2965,32
1679,R1679,3350,57
1680,R1680,3273,8
1681,R1681,3115,169
1682,R1682,2932,251
1683,R1683,2870,96
1684,R1684,3228,135
1685,R1685,2837,18
1686,R1686,2593,45
1687,R1687,3197,351
1688,R1688,3175,90
1689,R1689,3365,336
1690,R1690,2648,196
1691,R1691,2805,334
1692,R1692,2955,344
1693,R1693,2978,102
1694,R1694,2604,122
1695,R1695,2675,83
1696,R1696,2783,22
1697,R1697,2698,72
1698,R1698,3197,133
1699,R1699,2958,92
1700,R1700,3187,290
1701,R1701,3130,180
1702,R1702,3240,135
1703,R1703,3196,249
1704,R1704,2128,308
1705,R1705,3102,120
1706,R1706,2967,356
1707,R1707,2291,294
1708,R1708,3008,6
1709,R1709,2688,52
1710,R1710,3250,306
1711,R1711,3021,63
1712,R1712,2854,15
1713,R1713,3127,343
1714,R1714,2899,73
1715,R1715,2901,305
1716,R1716,2745,358
1717,R1717,2618,89
1718,R1718,3225,64
1719,R1719,3157,32
1720,R1720,3217,296
1721,R1721,3387,238
1722,R1722,2242,353
1723,R1723,2873,271
1724,R1724,3243,143
1725,R1725,3384,346
1726,R1726,3078,41
1727,R1727,2223,343
1728,R1728,2995,50
1729,R1729,3073,252
1730,R1730,3071,34
1731,R1731,2810,162
1732,R1732,3106,1
1733,R1733,2745,13
1734,R1734,2577,288
1735,R1735,2558,320
1736,R1736,2671,240
1737,R1737,3191,140
1738,R1738,3299,296
1739,R1739,3124,8
1740,R1740,2841,345
1741,R1741,3284,27
1742,R1742,2868,38
1743,R1743,2524,284
1744,R1744,3135,63
1745,R1745,3155,209
1746,R1746,2438,164
1747,R1747,2844,0
1748,R1748,3368,180
1749,R1749,3058,0
1750,R1750,2546,104
1751,R1751,2543,355
1752,R1752,2918,168
1753,R1753,3209,315
1754,R1754,3375,126
1755,R1755,3093,56
1756,R1756,3156,195
1757,R1757,1948,84
1758,R1758,3223,149
1759,R1759,2991,51
1760,R1760,2824,22
1761,R1761,3083,90
1762,R1762,2979,76
1763,R1763,3565,338
1764,R1764,2537,6
1765,R1765,3001,174
1766,R1766,3195,299
1767,R1767,3189,297
1768,R1768,2940,78
1769,R1769,2666,328
1770,R1770,3193,135
1771,R1771,3055,66
1772,R1772,3044,163
1773,R1773,3162,165
1774,R1774,2979,294
1775,R1775,3286,180
1776,R1776,3154,236
1777,R1777,3259,294
1778,R1778,3236,21
1779,R1779,2906,288
1780,R1780,2641,160
1781,R1781,3050,79
1782,R1782,3277,60
1783,R1783,2834,253
1784,R1784,2603,97
1785,R1785,2907,298
1786,R1786,3069,249
1787,R1787,3224,23
1788,R1788,3261,76
1789,R1789,2606,91
1790,R1790,3220,101
1791,R1791,2867,314
1792,R1792,2615,61
1793,R1793,2922,233
1794,R1794,2830,40
1795,R1795,3335,313
1796,R1796,2880,341
1797,R1797,3097,342
1798,R1798,3217,238
1799,R1799,3038,302
1800,R1800,3080,24
1801,R1801,2968,44
1802,R1802,2893,91
1803,R1803,3205,53
1804,R1804,3035,353
1805,R1805,2841,256
1806,R1806,2906,306
1807,R1807,3015,72
1808,R1808,2919,26
1809,R1809,2560,180
1810,R1810,3175,303
1811,R1811,2843,304
1812,R1812,3096,207
1813,R1813,3596,40
1814,R1814,2538,67
1815,R1815,3086,79
1816,R1816,2978,276
1817,R1817,3098,206
1818,R1818,2878,106
1819,R1819,3089,210
1820,R1820,3394,188
1821,R1821,3182,12
1822,R1822,2826,17
1823,R1823,2755,232
1824,R1824,3319,301
1825,R1825,3037,53
1826,R1826,3004,216
1827,R1827,2833,87
1828,R1828,3357,285
1829,R1829,2293,345
1830,R1830,2332,90
1831,R1831,3061,313
1832,R1832,2716,325
1833,R1833,2972,220
1834,R1834,3357,196
1835,R1835,3065,282
1836,R1836,3274,38
1837,R1837,2595,99
1838,R1838,2878,312
1839,R1839,3381,146
1840,R1840,3272,275
1841,R1841,2916,45
1842,R1842,2569,50
1843,R1843,2486,75
1844,R1844,2806,120
1845,R1845,3293,336
1846,R1846,2985,98
1847,R1847,3257,125
1848,R1848,2929,79
1849,R1849,2950,53
1850,R1850,2643,187
1851,R1851,3073,74
1852,R1852,3034,193
1853,R1853,3018,104
1854,R1854,2910,354
1855,R1855,2395,275
1856,R1856,3358,188
1857,R1857,2967,52
1858,R1858,3394,268
1859,R1859,2920,112
1860,R1860,2840,5
1861,R1861,3224,152
1862,R1862,2723,102
1863,R1863,3119,225
1864,R1864,2906,44
1865,R1865,3097,7
1866,R1866,3226,163
1867,R1867,2588,38
1868,R1868,2875,165
1869,R1869,3278,320
1870,R1870,2982,48
1871,R1871,3190,117
1872,R1872,2967,169
1873,R1873,2974,129
1874,R1874,2957,328
1875,R1875,2948,53
1876,R1876,2840,346
1877,R1877,3048,73
1878,R1878,2940,125
1879,R1879,2830,334
1880,R1880,2529,80
1881,R1881,3130,105
1882,R1882,3038,266
1883,R1883,2966,91
1884,R1884,2737,41
1885,R1885,2627,55
1886,R1886,2857,113
1887,R1887,3015,185
1888,R1888,3112,329
1889,R1889,2949,187
1890,R1890,2814,295
1891,R1891,3146,28
1892,R1892,2733,72
1893,R1893,2915,103
1894,R1894,3135,222
1895,R1895,2268,10
1896,R1896,2916,70
1897,R1897,3294,179
1898,R1898,2997,177
1899,R1899,3272,15
1900,R1900,2707,85
1901,R1901,3233,18
1902,R1902,3182,90
1903,R1903,2863,270
1904,R1904,2350,82
1905,R1905,2924,349
1906,R1906,2607,121
1907,R1907,3201,294
1908,R1908,3011,32
1909,R1909,3036,236
1910,R1910,2821,4
1911,R1911,3016,24
1912,R1912,3175,107
1913,R1913,3239,178
1914,R1914,3106,119
1915,R1915,2742,79
1916,R1916,2949,23
1917,R1917,2769,243
1918,R1918,2966,35
1919,R1919,3319,251
1920,R1920,2287,355
1921,R1921,3226,241
1922,R1922,2828,42
1923,R1923,3010,152
1924,R1924,2939,348
1925,R1925,3194,298
1926,R1926,2758,289
1927,R1927,3364,312
1928,R1928,2919,324
1929,R1929,2952,304
1930,R1930,2919,23
1931,R1931,2851,81
1932,R1932,3047,175
1933,R1933,3395,219
1934,R1934,3392,23
1935,R1935,2940,344
1936,R1936,3200,339
1937,R1937,2975,312
1938,R1938,2977,128
1939,R1939,3022,100
1940,R1940,2695,55
1941,R1941,3299,306
1942,R1942,3216,312
1943,R1943,3061,34
1944,R1944,2999,24
1945,R1945,2545,121
1946,R1946,3189,49
1947,R1947,3073,73
1948,R1948,2900,142
1949,R1949,2651,79
1950,R1950,3317,341
1951,R1951,3196,339
1952,R1952,2953,331
1953,R1953,2763,117
1954,R1954,2245,291
1955,R1955,3179,55
1956,R1956,2705,45
1957,R1957,2997,260
1958,R1958,3037,265
1959,R1959,2879,315
1960,R1960,2513,92
1961,R1961,2935,353
1962,R1962,2785,219
1963,R1963,3219,158
1964,R1964,3417,270
1965,R1965,3129,194
1966,R1966,2915,338
1967,R1967,3104,90
1968,R1968,3273,187
1969,R1969,2230,305
1970,R1970,3243,180
1971,R1971,2586,62
1972,R1972,3187,30
1973,R1973,3077,110
1974,R1974,2257,297
1975,R1975,3139,8
1976,R1976,3238,21
1977,R1977,2854,66
1978,R1978,2514,150
1979,R1979,3105,311
1980,R1980,3035,29
1981,R1981,3167,148
1982,R1982,2764,73
1983,R1983,2924,332
1984,R1984,3271,162
1985,R1985,3088,342
1986,R1986,2918,251
1987,R1987,2822,65
1988,R1988,2149,171
1989,R1989,2769,109
1990,R1990,3109,222
1991,R1991,3185,128
1992,R1992,2567,131
1993,R1993,3336,113
1994,R1994,2830,270
1995,R1995,2849,222
1996,R1996,3243,18
1997,R1997,2902,92
1998,R1998,3006,49
1999,R1999,2792,33
2000,R2000,2584,85
2001,R2001,2276,293
2002,R2002,3110,34
2003,R2003,3016,329
2004,R2004,3283,120
2005,R2005,2180,10
2006,R2006,3007,297
2007,R2007,3211,297
2008,R2008,3012,249
2009,R2009,2913,72
2010,R2010,2933,1
2011,R2011,3227,52
2012,R2012,2988,301
2013,R2013,2509,103
2014,R2014,3163,331
2015,R2015,3137,188
2016,R2016,3168,334
2017,R2017,3035,68
2018,R2018,3024,81
2019,R2019,2929,347
2020,R2020,2959,320
2021,R2021,3139,26
2022,R2022,2504,44
2023,R2023,2772,333
2024,R2024,2838,242
2025,R2025,2918,71
2026,R2026,3004,77
2027,R2027,2693,155
2028,R2028,2478,53
2029,R2029,2727,46
2030,R2030,2683,55
2031,R2031,2682,30
2032,R2032,3198,53
2033,R2033,2647,357
2034,R2034,3079,252
2035,R2035,2812,148
2036,R2036,3063,261
2037,R2037,2835,14
2038,R2038,3227,203
2039,R2039,3042,315
2040,R2040,2319,315
2041,R2041,2761,36
2042,R2042,2834,56
2043,R2043,3124,349
2044,R2044,3018,89
2045,R2045,2945,187
2046,R2046,2904,286
2047,R2047,3141,64
2048,R2048,2773,176
2049,R2049,2692,17
2050,R2050,2941,72
2051,R2051,3209,33
2052,R2052,2902,313
2053,R2053,2809,11
2054,R2054,2859,215
2055,R2055,2863,97
2056,R2056,2575,18
2057,R2057,3307,59
2058,R2058,2669,164
2059,R2059,2862,78
2060,R2060,2988,228
2061,R2061,3022,243
2062,R2062,3219,356
2063,R2063,2919,80
2064,R2064,3114,212
2065,R2065,2811,0
2066,R2066,3255,225
2067,R2067,3058,53
2068,R2068,3223,9
2069,R2069,2528,72
2070,R2070,3197,81
2071,R2071,2930,347
2072,R2072,3311,6
2073,R2073,3026,254
2074,R2074,3222,29
2075,R2075,2807,57
2076,R2076,3299,65
2077,R2077,3292,249
2078,R2078,2833,90
2079,R2079,3030,345
2080,R2080,2972,82
2081,R2081,2235,0
2082,R2082,3843,338
2083,R2083,2951,138
2084,R2084,2657,14
2085,R2085,2169,152
2086,R2086,2664,59
2087,R2087,2878,153
2088,R2088,2597,127
2089,R2089,3132,37
2090,R2090,3251,147
2091,R2091,3149,201
2092,R2092,3076,69
2093,R2093,2726,355
2094,R2094,2687,179
2095,R2095,3198,229
2096,R2096,3125,149
2097,R2097,3264,253
2098,R2098,2697,72
2099,R2099,3064,61
2100,R2100,2509,204
2101,R2101,3017,336
2102,R2102,3066,232
2103,R2103,2624,21
2104,R2104,2914,357
2105,R2105,3032,195
2106,R2106,3160,330
2107,R2107,3026,83
2108,R2108,2202,69
2109,R2109,3024,236
2110,R2110,2851,297
2111,R2111,3353,90
2112,R2112,3216,5
2113,R2113,3191,48
2114,R2114,3000,317
2115,R2115,3279,265
2116,R2116,2589,129
2117,R2117,2590,141
2118,R2118,2757,170
2119,R2119,3150,321
2120,R2120,2939,354
2121,R2121,2697,130
2122,R2122,2769,220
2123,R2123,3091,176
2124,R2124,2843,348
2125,R2125,3141,81
2126,R2126,2907,253
2127,R2127,3116,85
2128,R2128,2935,79
2129,R2129,3217,74
2130,R2130,2998,262
2131,R2131,2649,243
2132,R2132,3238,336
2133,R2133,3087,320
2134,R2134,3215,90
2135,R2135,3089,16
2136,R2136,2860,143
2137,R2137,2806,51
2138,R2138,3065,156
2139,R2139,3181,58
2140,R2140,3333,353
2141,R2141,3296,172
2142,R2142,3104,297
2143,R2143,2872,75
2144,R2144,2972,243
2145,R2145,3314,168
2146,R2146,2921,115
2147,R2147,3073,270
2148,R2148,2984,6
2149,R2149,3260,342
2150,R2150,3076,333
2151,R2151,2998,209
2152,R2152,2808,19
2153,R2153,2388,67
2154,R2154,2889,355
2155,R2155,3219,299
2156,R2156,2897,35
2157,R2157,3033,302
2158,R2158,2278,116
2159,R2159,2040,86
2160,R2160,2834,64
2161,R2161,2971,160
2162,R2162,2742,354
2163,R2163,3071,17
2164,R2164,2998,329
2165,R2165,2742,325
2166,R2166,2628,174
2167,R2167,3084,240
2168,R2168,2612,23
2169,R2169,2752,5
2170,R2170,2885,59
2171,R2171,3031,124
2172,R2172,3432,69
2173,R2173,2975,68
2174,R2174,3416,0
2175,R2175,2984,45
2176,R2176,2454,8
2177,R2177,2972,110
2178,R2178,2868,133
2179,R2179,2865,308
2180,R2180,2921,32
2181,R2181,2299,16
2182,R2182,3240,84
2183,R2183,3212,304
2184,R2184,3235,141
2185,R2185,2621,274
2186,R2186,3287,45
2187,R2187,3390,283
2188,R2188,3221,183
2189,R2189,3197,237
2190,R2190,3135,117
2191,R2191,2754,340
2192,R2192,2815,140
2193,R2193,3240,150
2194,R2194,2976,315
2195,R2195,2941,171
2196,R2196,2645,68
2197,R2197,2930,313
2198,R2198,3258,90
2199,R2199,3196,249
2200,R2200,3182,87
2201,R2201,3135,352
2202,R2202,2796,85
2203,R2203,2810,232
2204,R2204,3076,324
2205,R2205,2723,37
2206,R2206,2622,84
2207,R2207,2563,41
2208,R2208,2713,152
2209,R2209,2642,343
2210,R2210,3011,0
2211,R2211,2934,354
2212,R2212,2991,83
2213,R2213,3073,34
2214,R2214,2794,54
2215,R2215,3046,51
2216,R2216,3034,353
2217,R2217,3201,298
2218,R2218,3234,319
2219,R2219,3282,357
2220,R2220,3216,18
2221,R2221,2540,149
2222,R2222,2435,311
2223,R2223,2857,151
2224,R2224,3232,19
2225,R2225,2779,320
2226,R2226,2933,343
2227,R2227,2926,135
2228,R2228,2660,38
2229,R2229,2673,37
2230,R2230,3394,359
2231,R2231,2786,79
2232,R2232,2753,325
2233,R2233,3377,329
2234,R2234,2890,103
2235,R2235,2879,41
2236,R2236,3216,185
2237,R2237,3242,278
2238,R2238,3108,110
2239,R2239,2653,114
2240,R2240,2700,93
2241,R2241,3346,194
2242,R2242,2368,355
2243,R2243,3031,233
2244,R2244,3427,356
2245,R2245,3020,41
2246,R2246,3197,49
2247,R2247,2521,116
2248,R2248,2864,14
2249,R2249,2855,90
2250,R2250,2908,85
2251,R2251,2963,356
2252,R2252,2958,106
2253,R2253,3042,119
2254,R2254,2571,321
2255,R2255,3204,32
2256,R2256,3139,114
2257,R2257,3110,174
2258,R2258,2847,56
2259,R2259,2182,15
2260,R2260,3190,213
2261,R2261,3077,257
2262,R2262,2985,93
2263,R2263,2260,298
2264,R2264,2256,338
2265,R2265,2822,131
2266,R2266,3011,158
2267,R2267,2837,270
2268,R2268,3133,319
2269,R2269,3069,53
2270,R2270,2981,315
2271,R2271,2625,205
2272,R2272,2956,85
2273,R2273,2955,108
2274,R2274,3248,142
2275,R2275,2980,225
2276,R2276,2974,346
2277,R2277,2962,43
2278,R2278,2639,119
2279,R2279,3071,15
2280,R2280,3155,2
2281,R2281,2394,61
2282,R2282,2888,327
2283,R2283,2478,123
2284,R2284,2746,35
2285,R2285,3108,21
2286,R2286,3007,16
2287,R2287,3326,14
2288,R2288,2230,282
2289,R2289,2697,29
2290,R2290,2900,297
2291,R2291,3011,343
2292,R2292,3150,288
2293,R2293,2825,233
2294,R2294,2814,124
2295,R2295,3076,41
2296,R2296,2530,144
2297,R2297,2889,126
2298,R2298,3237,333
2299,R2299,3086,45
2300,R2300,3398,243
2301,R2301,3230,33
2302,R2302,3148,249
2303,R2303,3194,303
2304,R2304,2965,25
2305,R2305,2636,343
2306,R2306,3110,22
2307,R2307,2999,176
2308,R2308,3196,128
2309,R2309,2446,220
2310,R2310,2669,45
2311,R2311,2603,28
2312,R2312,2737,27
2313,R2313,2600,32
2314,R2314,3244,268
2315,R2315,2862,24
2316,R2316,3171,339
2317,R2317,2894,340
2318,R2318,3029,125
2319,R2319,3064,57
2320,R2320,2946,58
2321,R2321,2889,204
2322,R2322,3033,114
2323,R2323,2991,72
2324,R2324,3021,28
2325,R2325,2789,359
2326,R2326,2488,134
2327,R2327,3127,0
2328,R2328,3010,98
2329,R2329,3054,260
2330,R2330,2834,326
2331,R2331,2328,322
2332,R2332,3297,195
2333,R2333,2707,101
2334,R2334,3052,351
2335,R2335,2834,64
2336,R2336,2678,79
2337,R2337,2520,292
2338,R2338,2959,8
2339,R2339,2919,128
2340,R2340,2520,50
2341,R2341,3021,18
2342,R2342,3015,106
2343,R2343,2991,290
2344,R2344,3332,252
2345,R2345,2927,229
2346,R2346,2691,169
2347,R2347,3479,8
2348,R2348,2985,157
2349,R2349,2895,4
2350,R2350,2446,291
2351,R2351,2975,205
2352,R2352,2027,264
2353,R2353,2784,104
2354,R2354,3357,293
2355,R2355,3231,47
2356,R2356,2949,278
2357,R2357,3236,165
2358,R2358,2695,93
2359,R2359,2612,113
2360,R2360,3056,192
2361,R2361,2950,84
2362,R2362,2967,103
2363,R2363,3418,68
2364,R2364,2935,343
2365,R2365,2900,80
2366,R2366,2449,231
2367,R2367,2900,154
2368,R2368,2951,82
2369,R2369,2588,338
2370,R2370,3417,185
2371,R2371,3176,43
2372,R2372,3195,156
2373,R2373,3047,37
2374,R2374,3156,264
2375,R2375,2628,73
2376,R2376,2695,186
2377,R2377,3389,313
2378,R2378,2939,256
2379,R2379,2877,75
2380,R2380,3189,139
2381,R2381,3050,45
2382,R2382,2973,17
2383,R2383,2983,8
2384,R2384,2709,270
2385,R2385,3468,54
2386,R2386,3130,77
2387,R2387,2926,267
2388,R2388,3252,4
2389,R2389,3004,288
2390,R2390,3183,15
2391,R2391,2948,273
2392,R2392,3080,89
2393,R2393,2119,264
2394,R2394,3233,79
2395,R2395,3083,257
2396,R2396,2755,223
2397,R2397,3301,215
2398,R2398,3323,279
2399,R2399,3124,87
2400,R2400,3197,265
2401,R2401,2962,139
2402,R2402,2954,34
2403,R2403,3037,101
2404,R2404,3188,315
2405,R2405,2718,10
2406,R2406,2304,111
2407,R2407,3221,296
2408,R2408,3303,186
2409,R2409,2814,166
2410,R2410,2765,147
2411,R2411,2846,88
2412,R2412,3493,101
2413,R2413,2909,111
2414,R2414,3006,87
2415,R2415,2443,347
