id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
667,R667,3262,170,12,175,22,3377,229
668,R668,2954,211,27,309,138,1351,186
669,R669,3028,90,14,242,127,2538,240
670,R670,2930,41,13,474,-14,604,221
671,R671,3164,199,11,342,34,2227,216
672,R672,2877,53,12,150,8,1917,227
673,R673,3151,283,13,30,13,2632,183
674,R674,2459,333,27,170,88,711,147
675,R675,2778,256,31,680,398,764,136
676,R676,3042,1,12,395,109,516,203
677,R677,3304,123,16,351,71,1833,245
678,R678,3071,27,7,474,-36,2678,217
679,R679,2951,86,26,390,76,474,247
680,R680,2976,55,29,319,87,2117,223
681,R681,2777,131,5,162,26,2002,228
682,R682,2514,56,16,30,9,960,229
683,R683,3008,97,14,382,105,4343,242
684,R684,3122,182,11,201,37,2163,223
685,R685,3189,111,18,339,57,618,248
686,R686,2680,135,7,511,80,1092,232
687,R687,3010,7,15,42,4,2463,200
688,R688,2914,214,14,212,68,1864,207
689,R689,3093,336,19,589,101,3528,173
690,R690,2995,207,13,382,49,5111,212
691,R691,2451,2,20,467,209,934,187
692,R692,3211,225,6,525,61,5986,211
693,R693,3120,178,18,90,-8,2356,225
694,R694,2610,105,5,255,26,433,228
695,R695,2726,37,12,30,6,1537,219
696,R696,3089,135,8,300,18,1594,233
697,R697,3430,223,20,90,55,3261,189
698,R698,2989,59,16,190,56,2012,230
699,R699,2526,101,11,268,-25,636,238
700,R700,3196,200,5,120,15,2524,218
701,R701,3005,73,18,362,66,201,238
702,R702,3223,52,14,30,-1,1781,226
703,R703,2845,79,19,313,57,1233,241
704,R704,3248,260,13,738,97,3303,187
705,R705,2325,15,11,124,14,268,210
706,R706,2497,19,25,90,38,1634,194
707,R707,3228,67,2,180,7,5783,221
708,R708,2807,146,12,255,15,2288,236
709,R709,3285,162,14,330,67,3162,233
710,R710,3050,90,7,170,16,457,231
711,R711,3277,344,26,552,128,3993,158
712,R712,3052,32,12,571,64,2387,217
713,R713,3140,21,8,30,1,2395,215
714,R714,3084,229,14,566,77,6025,198
715,R715,3162,167,11,67,7,3618,229
716,R716,3047,322,14,404,-73,1909,184
717,R717,2847,45,3,0,0,5952,220
718,R718,2909,246,6,150,9,5246,208
719,R719,3169,187,14,272,53,2550,221
720,R720,2706,50,12,127,-4,1476,225
721,R721,2869,304,14,108,19,1528,182
722,R722,2224,313,23,170,44,1140,153
723,R723,3002,318,11,210,25,1288,191
724,R724,3010,328,17,488,240,789,177
725,R725,3123,166,9,283,14,6556,228
726,R726,3254,126,15,150,-35,2568,244
727,R727,3223,359,11,446,94,2361,203
728,R728,3381,221,13,626,175,1994,204
729,R729,2613,121,7,42,-2,2131,232
730,R730,3257,123,19,484,119,794,248
731,R731,3069,129,3,30,0,2245,225
732,R732,3344,48,12,351,10,1062,224
733,R733,3305,15,3,127,10,5454,217
734,R734,3121,52,14,0,0,1556,226
735,R735,2978,319,10,466,63,2828,195
736,R736,2952,144,16,175,44,1974,241
737,R737,3351,162,8,124,20,3150,228
738,R738,3336,328,33,255,65,2695,124
739,R739,3238,105,16,330,100,1772,246
740,R740,3008,152,4,537,89,5657,224
741,R741,3166,252,22,90,17,2971,166
742,R742,2947,301,27,446,192,3711,135
743,R743,2521,152,4,30,-1,2372,224
744,R744,2680,359,21,30,3,2465,184
745,R745,2955,113,4,228,36,4862,226
746,R746,2735,17,6,180,21,1347,215
747,R747,2884,60,10,30,5,3290,228
748,R748,2461,262,20,376,94,711,167
749,R749,2793,23,21,85,27,2371,203
750,R750,2946,87,23,108,27,601,246
751,R751,3106,37,12,319,6,2854,219
752,R752,3110,306,4,0,0,4425,208
753,R753,2965,347,13,85,13,3355,196
754,R754,3245,146,5,127,18,4191,227
755,R755,2504,137,22,150,56,636,248
756,R756,3343,5,8,541,104,3208,210
757,R757,3226,295,17,395,83,4494,170
758,R758,2883,166,4,541,130,3445,223
759,R759,3126,146,3,30,0,2089,224
760,R760,2987,71,11,242,0,2644,232
761,R761,2952,27,11,324,52,4629,215
762,R762,3053,11,16,566,284,977,202
763,R763,2976,358,20,67,10,2611,186
764,R764,2892,234,33,175,103,2594,147
765,R765,2954,12,32,277,-21,5152,171
766,R766,2750,346,7,0,0,1860,207
767,R767,3233,183,19,430,117,2703,221
768,R768,2845,66,8,0,0,3003,229
769,R769,3216,336,5,0,0,3226,209
770,R770,3212,346,15,492,79,3829,190
771,R771,3080,144,8,30,-2,864,232
772,R772,3088,305,15,201,44,2866,178
773,R773,3175,352,22,212,32,720,176
774,R774,2702,95,5,277,19,1784,229
775,R775,2874,0,15,616,87,3171,197
776,R776,3040,288,28,306,0,1747,131
777,R777,2980,12,11,216,71,3673,209
778,R778,3034,28,8,511,187,6300,217
779,R779,3397,85,10,272,48,2758,235
780,R780,3093,196,17,541,56,2364,214
781,R781,3061,144,16,306,-46,618,241
782,R782,2682,1,9,421,82,1142,207
783,R783,3175,301,12,865,-27,1329,185
784,R784,2687,27,11,335,30,371,216
785,R785,2942,216,9,300,33,5721,211
786,R786,3034,273,15,693,43,5907,178
787,R787,2892,73,15,430,147,1129,237
788,R788,2930,343,16,382,2,1888,187
789,R789,3008,355,10,433,89,3042,203
790,R790,3262,60,18,360,134,1531,231
791,R791,2929,205,12,108,-1,1935,213
792,R792,2590,358,6,270,74,1697,211
793,R793,3028,42,15,42,17,1072,221
794,R794,3303,201,29,366,97,765,195
795,R795,2975,207,2,162,2,2419,218
796,R796,2812,54,16,90,27,3452,228
797,R797,2596,90,13,342,-15,603,240
798,R798,2776,95,11,150,17,2741,238
799,R799,2620,66,17,201,-8,886,234
800,R800,3027,72,2,309,6,1385,222
801,R801,3008,162,12,256,41,4436,232
802,R802,2740,78,24,175,91,190,242
803,R803,2730,258,12,134,24,1762,191
804,R804,3050,56,7,120,-5,3766,225
805,R805,3154,28,18,720,94,1679,209
806,R806,2962,279,13,503,62,5572,184
807,R807,2552,340,30,210,106,691,144
808,R808,3220,97,13,630,104,2315,241
809,R809,3112,340,14,30,3,3925,189
810,R810,2519,22,17,319,146,882,207
811,R811,2947,5,11,641,182,1034,205
812,R812,2913,258,8,285,14,5435,201
813,R813,2990,88,19,540,14,5428,245
814,R814,2695,187,9,60,6,1771,221
815,R815,2639,294,6,216,62,1167,204
816,R816,2970,353,8,108,16,2317,207
817,R817,2982,281,13,591,0,4491,183
818,R818,3618,268,17,469,231,3150,175
819,R819,3044,2,7,30,3,3681,211
820,R820,2387,100,22,0,0,618,250
821,R821,3086,259,4,362,-26,6110,211
822,R822,2798,143,19,210,-24,726,243
823,R823,3190,6,15,577,46,4328,201
824,R824,3017,353,8,180,10,2154,206
825,R825,2750,151,9,210,11,2072,231
826,R826,3416,314,20,551,88,1624,163
827,R827,2504,69,27,175,63,812,236
828,R828,3247,71,10,85,12,1610,231
829,R829,2724,35,19,510,-62,3090,214
830,R830,2988,99,9,270,10,4673,235
831,R831,2800,145,17,134,49,511,241
832,R832,2927,39,18,649,193,391,218
833,R833,2840,298,7,90,8,2880,200
834,R834,3228,337,10,30,5,4335,199
835,R835,3222,77,8,402,15,4817,230
836,R836,2845,78,21,552,180,569,242
837,R837,2956,296,14,212,11,1624,180
838,R838,3110,274,10,85,12,1261,194
839,R839,3082,201,22,698,266,1558,205
840,R840,3240,123,15,182,0,2989,244
841,R841,2839,242,17,42,8,631,183
842,R842,2955,131,19,30,6,4295,247
843,R843,2385,337,15,499,188,805,186
844,R844,3306,11,16,552,82,2992,202
845,R845,2825,7,25,433,73,949,181
846,R846,2973,31,13,283,37,1556,216
847,R847,3017,11,5,124,-10,840,215
848,R848,3434,104,21,450,10,2114,250
849,R849,3085,99,24,124,17,2763,251
850,R850,2941,103,8,469,13,993,233
851,R851,3017,3,15,134,30,1061,199
852,R852,3041,146,13,85,-6,2224,237
853,R853,3084,18,10,295,13,3952,212
854,R854,2247,321,27,67,27,912,141
855,R855,2808,154,17,90,13,1888,238
856,R856,3176,11,15,553,135,2192,202
857,R857,3257,214,28,384,99,384,181
858,R858,2718,135,8,513,94,1209,233
859,R859,3329,301,13,503,137,693,182
860,R860,3128,180,1,124,-1,636,219
861,R861,3281,113,8,497,-9,1556,234
862,R862,2485,331,28,124,44,558,145
863,R863,2808,255,17,255,117,1047,180
864,R864,2946,11,11,295,26,5144,209
865,R865,2624,143,12,247,94,1358,238
866,R866,2421,44,19,85,1,886,221
867,R867,3039,306,10,170,33,2416,191
868,R868,2655,88,13,124,-9,1290,239
869,R869,2886,217,28,150,49,824,179
870,R870,2831,309,25,30,14,4244,145
871,R871,3089,330,25,488,39,3495,152
872,R872,3260,179,13,362,40,3209,225
873,R873,3288,280,9,108,28,5803,194
874,R874,2991,90,9,60,6,2165,235
875,R875,2724,95,19,67,14,1736,246
876,R876,2950,318,12,218,27,1471,189
877,R877,2706,69,21,190,32,212,237
878,R878,3242,238,4,277,28,4804,212
879,R879,3165,355,8,270,6,3824,207
880,R880,2684,61,15,426,-39,1260,231
881,R881,2532,212,15,256,57,1265,205
882,R882,3148,117,17,379,77,470,247
883,R883,3043,142,22,85,35,4774,246
884,R884,3151,71,14,541,103,1680,235
885,R885,3201,0,17,931,184,1905,193
886,R886,2887,50,17,256,97,2128,226
887,R887,2808,81,11,270,57,1266,235
888,R888,3287,164,10,323,19,1176,230
889,R889,2872,316,26,108,29,5113,143
890,R890,2234,50,36,162,52,646,211
891,R891,3108,204,9,384,54,323,215
892,R892,3000,236,18,234,80,3009,187
893,R893,2952,64,14,85,16,4518,232
894,R894,2937,220,20,85,29,2687,193
895,R895,2628,302,20,108,8,781,162
896,R896,2474,47,15,0,0,636,224
897,R897,3286,122,3,295,13,1290,225
898,R898,2524,234,20,285,91,516,183
899,R899,2962,116,15,598,183,864,245
900,R900,2956,63,1,30,0,4410,220
901,R901,2781,18,17,270,76,384,204
902,R902,2639,88,26,234,81,1290,248
903,R903,2974,96,19,376,153,450,247
904,R904,2929,332,7,0,0,2100,204
905,R905,2641,127,14,30,6,212,243
906,R906,3237,297,5,108,11,5799,205
907,R907,2859,13,19,277,6,789,198
908,R908,3389,286,21,218,79,3752,158
909,R909,2669,159,14,180,19,934,234
910,R910,3261,349,8,518,113,926,205
911,R911,2631,288,2,418,156,2192,213
912,R912,2739,37,20,162,66,175,215
913,R913,2549,6,19,402,136,960,193
914,R914,3215,132,11,247,24,5719,238
915,R915,3177,90,21,570,254,2053,247
916,R916,3313,11,14,361,48,1878,204
917,R917,2835,35,8,467,44,1838,219
918,R918,3159,135,19,30,-2,1366,246
919,R919,2655,83,14,150,3,3460,239
920,R920,2945,251,10,390,39,5543,198
921,R921,2734,4,16,180,21,2542,198
922,R922,3391,148,9,335,191,2685,232
923,R923,3009,330,7,0,0,4628,204
924,R924,3082,332,11,430,53,940,194
925,R925,3035,104,6,150,17,1855,230
926,R926,2933,79,1,485,49,1410,220
927,R927,3001,180,9,451,-19,1295,224
928,R928,3301,113,14,400,10,1626,244
929,R929,3094,263,15,309,38,5773,181
930,R930,2913,112,9,339,9,4506,235
931,R931,3109,347,16,60,14,1953,189
932,R932,3086,120,11,120,-6,6802,240
933,R933,3128,257,8,42,3,5595,202
934,R934,2735,135,3,30,0,553,224
935,R935,2387,338,23,306,81,1106,165
936,R936,2743,62,7,201,27,2325,226
937,R937,2591,27,3,175,1,1200,218
938,R938,3269,109,9,360,93,3349,235
939,R939,3144,49,22,488,31,750,223
940,R940,2876,66,15,532,97,1259,233
941,R941,2543,48,7,134,3,582,223
942,R942,2951,57,5,201,-8,1124,223
943,R943,2896,122,15,150,-15,700,244
944,R944,2165,127,30,85,40,1142,253
945,R945,3217,253,5,234,23,6053,209
946,R946,3030,190,4,212,46,2992,220
947,R947,3071,83,11,713,99,2590,235
948,R948,3088,108,17,60,13,1515,246
949,R949,2962,339,18,524,233,3345,178
950,R950,3361,31,15,162,29,1591,215
951,R951,3018,207,15,162,47,3264,208
952,R952,2934,230,20,150,59,2905,184
953,R953,2686,264,13,42,8,1592,188
954,R954,2669,44,13,277,69,1273,222
955,R955,2755,220,11,85,24,2635,207
956,R956,2870,140,32,67,30,5760,247
957,R957,2445,354,7,361,77,1103,208
958,R958,3343,57,16,0,0,2911,229
959,R959,2230,342,27,190,120,1080,155
960,R960,2979,311,10,180,44,1570,192
961,R961,2879,43,15,541,53,1020,221
962,R962,2569,106,20,30,2,878,249
963,R963,3100,135,6,150,0,3391,230
964,R964,2888,248,33,153,78,1832,132
965,R965,2824,45,10,30,10,3669,223
966,R966,3136,128,16,216,31,134,245
967,R967,3262,111,12,509,103,607,241
968,R968,2552,261,15,331,125,1150,183
969,R969,2271,353,24,127,75,765,173
970,R970,3171,175,10,390,35,417,226
971,R971,2857,45,8,324,8,3000,223
972,R972,2837,176,22,404,49,1593,225
973,R973,2966,18,15,882,168,3034,208
974,R974,2990,141,3,342,17,2683,224
975,R975,3117,235,9,192,41,5612,204
976,R976,3011,316,15,408,167,5662,181
977,R977,3164,263,11,30,2,1736,193
978,R978,2393,0,1,90,11,192,217
979,R979,2941,63,1,0,0,2121,220
980,R980,3051,53,9,0,0,90,226
981,R981,2460,48,23,85,-1,832,221
982,R982,3181,80,33,335,68,778,242
983,R983,2371,126,18,190,84,1226,247
984,R984,2929,33,21,300,27,2248,211
985,R985,3026,324,17,228,41,677,175
986,R986,2892,63,18,514,81,1731,233
987,R987,3180,341,14,190,61,1770,189
988,R988,3072,93,9,268,40,42,235
989,R989,3092,315,19,342,61,3120,165
990,R990,2742,38,11,404,-19,1574,220
991,R991,2994,291,34,532,184,2001,107
992,R992,2949,70,8,60,7,4347,229
993,R993,2942,216,25,319,149,3081,185
994,R994,2955,36,12,150,10,1959,219
995,R995,3819,352,14,976,370,4841,194
996,R996,3364,149,11,721,158,560,235
997,R997,2901,67,21,309,96,335,236
998,R998,2780,66,31,192,93,212,232
999,R999,2663,268,17,0,0,1510,174
1000,R1000,3024,62,9,509,-9,4137,228
1001,R1001,3191,82,5,446,19,4692,227
1002,R1002,2680,59,11,95,2,1464,228
1003,R1003,2496,153,3,150,15,924,223
1004,R1004,2515,72,8,30,-2,339,229
1005,R1005,3099,7,20,457,-13,1211,193
1006,R1006,3278,29,10,658,121,2424,217
1007,R1007,3320,310,17,725,121,816,170
1008,R1008,2832,271,10,309,27,2536,195
1009,R1009,3283,7,14,242,60,3150,202
1010,R1010,3178,48,21,391,78,5008,222
1011,R1011,2741,29,6,190,17,1328,218
1012,R1012,2284,98,30,210,87,658,252
1013,R1013,3240,301,1,437,73,2951,215
1014,R1014,2919,115,26,828,287,2676,253
1015,R1015,2936,203,34,95,-9,1366,184
1016,R1016,2708,325,21,212,52,1788,163
1017,R1017,3183,134,23,258,81,3907,249
1018,R1018,3162,254,11,510,77,1020,195
1019,R1019,2980,20,17,192,47,722,207
1020,R1020,3260,38,3,0,0,6307,219
1021,R1021,3029,68,14,0,0,1463,233
1022,R1022,2262,105,27,108,46,1624,253
1023,R1023,3066,345,11,30,6,1320,198
1024,R1024,3029,65,4,509,45,3139,223
1025,R1025,3191,78,8,391,-3,900,231
1026,R1026,3196,312,12,309,49,2413,187
1027,R1027,2970,8,8,212,50,3720,211
1028,R1028,3414,212,9,752,146,3499,212
1029,R1029,3018,49,9,417,40,5294,224
1030,R1030,3221,357,16,242,62,1248,194
1031,R1031,2748,79,15,0,0,323,238
1032,R1032,2954,280,16,30,8,1158,173
1033,R1033,2375,282,18,552,178,713,169
1034,R1034,3065,302,9,60,5,3694,196
1035,R1035,2434,68,19,450,98,696,236
1036,R1036,3026,8,14,1061,228,2826,202
1037,R1037,3100,54,16,1347,231,2941,228
1038,R1038,2745,3,9,360,57,1959,209
1039,R1039,2864,297,16,127,9,2724,173
1040,R1040,2035,354,18,85,25,134,188
1041,R1041,2951,297,1,150,22,4039,216
1042,R1042,3014,330,13,417,104,1661,188
1043,R1043,3329,90,10,255,44,1736,235
1044,R1044,2921,213,21,95,34,484,196
1045,R1045,3279,162,14,511,77,2732,233
1046,R1046,2666,122,25,150,-65,277,253
1047,R1047,3121,50,15,60,11,1834,226
1048,R1048,3020,204,17,511,53,4654,209
1049,R1049,2942,68,8,379,29,4735,229
1050,R1050,2704,97,9,67,1,1198,236
1051,R1051,2788,57,12,247,32,1965,228
1052,R1052,2889,81,25,162,75,170,244
1053,R1053,3233,3,12,450,173,1702,203
1054,R1054,3253,311,5,631,122,1805,206
1055,R1055,2655,2,14,127,39,1895,200
1056,R1056,3185,315,1,180,0,1332,217
1057,R1057,3283,61,18,525,49,1470,232
1058,R1058,3129,93,14,124,16,3883,242
1059,R1059,2523,114,16,60,10,1396,245
1060,R1060,3235,97,9,182,-20,4593,236
1061,R1061,2937,34,10,201,-1,735,219
1062,R1062,3310,243,8,339,-5,3590,205
1063,R1063,3343,345,20,458,114,4893,177
1064,R1064,3193,160,8,153,55,700,228
1065,R1065,3106,272,8,30,4,816,198
1066,R1066,2836,276,42,300,198,1537,80
1067,R1067,3024,132,18,531,25,5343,246
1068,R1068,2969,70,9,30,0,2538,230
1069,R1069,2650,138,11,95,0,1291,237
1070,R1070,3303,79,11,342,103,3366,234
1071,R1071,2299,292,27,60,19,499,134
1072,R1072,3244,209,21,891,153,3990,200
1073,R1073,3135,4,7,124,8,1699,211
1074,R1074,2721,330,15,210,74,2647,183
1075,R1075,3029,5,13,339,-3,630,203
1076,R1076,3347,333,29,309,121,3482,143
1077,R1077,2655,36,6,85,6,362,220
1078,R1078,3292,344,7,42,3,3144,206
1079,R1079,2737,210,27,175,72,1401,189
1080,R1080,2994,97,19,150,42,1054,247
1081,R1081,3031,77,12,42,4,6412,235
1082,R1082,3119,71,16,277,-49,1036,236
1083,R1083,2884,6,15,391,89,3142,201
1084,R1084,2416,153,13,90,22,524,235
1085,R1085,2567,239,11,350,92,2333,200
1086,R1086,2645,0,4,60,-1,573,214
1087,R1087,3380,163,12,725,174,1276,231
1088,R1088,3043,47,12,0,0,2619,224
1089,R1089,3110,35,20,67,-3,2836,213
1090,R1090,3430,302,26,67,28,3302,141
1091,R1091,3354,226,23,124,9,1952,182
1092,R1092,2932,275,18,190,35,1441,170
1093,R1093,3188,246,3,182,20,5741,213
1094,R1094,2609,57,10,395,122,722,227
1095,R1095,2568,11,21,108,20,983,192
1096,R1096,2676,80,4,277,37,1832,225
1097,R1097,3106,121,15,192,54,892,244
1098,R1098,3260,222,6,603,69,3540,213
1099,R1099,3324,322,17,708,144,858,174
1100,R1100,2862,349,16,30,3,5569,189
1101,R1101,3228,56,12,182,15,5697,228
1102,R1102,2770,74,8,300,94,2372,230
1103,R1103,2932,114,17,85,19,2259,247
1104,R1104,3026,328,10,67,12,1215,195
1105,R1105,2710,161,11,497,-14,604,231
1106,R1106,2866,353,19,150,53,2710,185
1107,R1107,3040,333,9,552,61,5426,200
1108,R1108,2802,23,17,0,0,1123,207
1109,R1109,3216,262,16,268,35,3055,180
1110,R1110,3201,306,20,285,95,1802,160
1111,R1111,2723,37,11,420,-6,1128,219
1112,R1112,3066,342,3,212,32,3993,213
1113,R1113,3380,60,21,725,40,3180,231
1114,R1114,2853,124,12,30,-5,1485,240
1115,R1115,2985,193,12,816,92,5965,219
1116,R1116,3204,272,13,90,25,4396,186
1117,R1117,3069,30,8,0,0,3799,218
1118,R1118,3217,114,24,324,55,3797,253
1119,R1119,2989,49,14,67,13,2047,225
1120,R1120,3251,156,9,297,-48,2997,231
1121,R1121,2204,65,34,361,254,404,229
1122,R1122,3352,291,8,540,12,3268,197
1123,R1123,3106,181,20,391,91,1802,223
1124,R1124,3209,26,15,532,80,2167,212
1125,R1125,2853,77,22,95,25,3341,241
1126,R1126,3161,334,33,541,81,1073,129
1127,R1127,3015,65,19,268,-22,495,234
1128,R1128,2577,21,4,0,0,819,217
1129,R1129,2772,76,10,30,1,1401,232
1130,R1130,2251,117,25,0,0,1443,253
1131,R1131,2740,25,16,120,13,1831,210
1132,R1132,3082,37,2,365,50,1158,219
1133,R1133,2477,316,14,342,189,408,182
1134,R1134,3303,135,4,192,48,5867,226
1135,R1135,3043,59,6,726,-139,1463,224
1136,R1136,3330,216,15,437,160,2279,204
1137,R1137,3151,66,10,256,18,5468,230
1138,R1138,3273,72,19,256,-8,1784,238
1139,R1139,3006,74,21,433,196,1052,240
1140,R1140,2732,165,23,180,66,2080,233
1141,R1141,3096,18,2,67,4,5353,218
1142,R1142,3085,103,20,30,-5,677,249
1143,R1143,2955,123,8,124,1,1632,234
1144,R1144,3414,292,8,569,122,2635,199
1145,R1145,3171,141,9,67,4,3781,234
1146,R1146,3084,27,9,95,5,4921,217
1147,R1147,3148,326,7,212,53,4493,202
1148,R1148,3210,333,5,134,-10,4106,208
1149,R1149,2847,356,6,330,49,2006,210
1150,R1150,2959,246,9,577,66,6034,201
1151,R1151,2967,205,5,270,31,1579,217
1152,R1152,3011,86,13,67,13,4179,239
1153,R1153,3195,230,12,319,40,2039,201
1154,R1154,2811,119,11,319,40,1121,239
1155,R1155,1994,120,31,201,82,201,254
1156,R1156,2887,129,3,228,59,1390,225
1157,R1157,3077,303,8,60,6,2039,197
1158,R1158,2922,342,25,285,94,930,161
1159,R1159,2996,288,25,210,65,5829,142
1160,R1160,3288,94,4,450,49,5372,225
1161,R1161,3083,90,1,480,-25,6457,221
1162,R1162,3196,110,5,404,56,631,228
1163,R1163,3027,342,9,108,19,4610,201
1164,R1164,2975,90,11,384,58,5253,237
1165,R1165,3054,359,12,108,14,4640,201
1166,R1166,3226,221,21,277,79,1337,190
1167,R1167,2621,55,11,255,102,1415,227
1168,R1168,3184,141,16,108,33,1410,242
1169,R1169,3211,180,8,175,9,2396,223
1170,R1170,2953,84,14,150,35,2401,239
1171,R1171,3131,349,8,319,31,1481,206
1172,R1172,2955,90,15,153,31,4574,242
1173,R1173,2962,148,14,272,46,5220,238
1174,R1174,3386,322,25,175,20,1371,148
1175,R1175,3238,109,19,234,115,3042,249
1176,R1176,2795,10,15,192,52,1610,202
1177,R1177,2939,108,18,201,61,1831,248
1178,R1178,3264,326,5,192,9,1681,207
1179,R1179,2649,78,17,0,0,1415,240
1180,R1180,3075,36,2,153,6,3152,219
1181,R1181,3123,333,6,470,34,1302,205
1182,R1182,2677,113,32,150,93,1598,254
1183,R1183,2271,325,32,108,63,309,125
1184,R1184,3069,2,13,451,18,4712,202
1185,R1185,2982,234,12,446,69,5440,199
1186,R1186,2936,40,8,190,20,4612,221
1187,R1187,3260,349,5,319,21,5865,211
1188,R1188,3342,266,12,153,20,3787,189
1189,R1189,2554,150,27,60,6,1507,242
1190,R1190,3134,171,10,607,60,365,227
1191,R1191,3257,342,2,0,0,2952,216
1192,R1192,2788,185,14,319,55,60,222
1193,R1193,2950,70,15,376,126,741,235
1194,R1194,2715,17,19,30,5,1710,201
1195,R1195,3010,88,9,30,3,4924,234
1196,R1196,2756,61,10,511,26,2557,228
1197,R1197,2938,90,2,0,0,1559,222
1198,R1198,3125,63,6,0,0,2525,226
1199,R1199,2393,303,19,42,10,836,164
1200,R1200,2558,326,21,295,95,725,164
1201,R1201,3233,318,6,450,54,242,203
1202,R1202,3406,171,6,810,200,1653,224
1203,R1203,2872,13,16,488,166,2814,203
1204,R1204,2497,76,12,384,19,780,235
1205,R1205,2318,137,11,277,56,295,237
1206,R1206,3349,359,20,150,56,2489,185
1207,R1207,2893,61,14,85,-5,2388,231
1208,R1208,2602,188,11,301,-1,1414,221
1209,R1209,3130,325,4,0,0,417,210
1210,R1210,3136,50,11,300,18,2856,225
1211,R1211,2613,32,13,424,126,721,216
1212,R1212,2850,120,11,180,19,4476,240
1213,R1213,2757,88,7,127,15,2760,231
1214,R1214,2908,212,12,283,39,2460,209
1215,R1215,3195,34,7,268,46,4468,219
1216,R1216,3025,78,23,618,201,497,242
1217,R1217,3181,207,20,391,150,2250,202
1218,R1218,3110,108,17,150,19,3573,246
1219,R1219,3028,264,30,201,102,2504,133
1220,R1220,2923,339,3,0,0,3700,212
1221,R1221,2719,36,10,60,9,1342,219
1222,R1222,2909,240,5,450,3,4500,210
1223,R1223,3119,19,9,218,35,3647,214
1224,R1224,2558,17,13,228,81,886,208
1225,R1225,2905,52,27,350,75,430,223
1226,R1226,3056,0,6,162,8,1101,212
1227,R1227,3216,266,11,510,106,1320,193
1228,R1228,3116,64,8,350,66,750,228
1229,R1229,2982,288,8,30,6,1867,199
1230,R1230,2932,2,6,85,-1,3755,212
1231,R1231,2738,166,27,180,72,2053,231
1232,R1232,2772,106,9,150,13,994,235
1233,R1233,3234,354,17,443,32,2343,189
1234,R1234,2133,320,31,108,58,1437,126
1235,R1235,2779,297,1,0,0,2264,216
1236,R1236,3238,174,7,511,34,1116,224
1237,R1237,3000,117,15,319,33,631,244
1238,R1238,3176,9,3,0,0,4470,216
1239,R1239,3099,32,14,42,-2,966,216
1240,R1240,3040,288,3,301,54,1167,211
1241,R1241,3440,4,9,420,101,1689,208
1242,R1242,3077,145,16,124,-22,849,241
1243,R1243,2736,34,7,30,-2,1020,219
1244,R1244,2965,69,11,256,46,4764,231
1245,R1245,3126,164,21,297,53,6192,234
1246,R1246,3378,332,16,916,86,2313,181
1247,R1247,2911,324,17,454,199,1318,175
1248,R1248,2939,320,23,212,99,5383,153
