id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
504,R504,2107,266,24,277,43,510,152,242,225,1055
505,R505,2761,73,9,60,5,1825,231,223,124,1738
506,R506,2949,34,17,467,82,960,215,201,117,1471
507,R507,2961,152,25,685,295,2379,241,232,105,1771
508,R508,2926,153,7,323,-12,4264,229,240,145,5794
509,R509,3176,51,13,351,28,1921,226,211,117,3018
510,R510,2755,170,22,180,49,510,230,243,133,636
511,R511,3228,9,12,1082,210,4039,206,215,146,2407
512,R512,2916,53,22,306,135,3660,226,188,85,2580
513,R513,2866,130,17,283,91,1956,246,228,105,1318
514,R514,3277,149,8,484,119,5256,231,240,140,1678
515,R515,3372,198,14,485,93,3609,215,251,168,1598
516,R516,3114,289,16,124,32,4607,172,236,204,1345
517,R517,3113,351,18,150,42,1140,186,207,158,228
518,R518,2951,83,6,108,9,1806,228,230,137,2442
519,R519,3066,59,15,124,-7,1712,230,208,107,3104
520,R520,2882,70,13,564,84,2635,234,214,109,306
521,R521,3228,205,13,815,14,474,212,251,172,2630
522,R522,3110,346,15,319,77,2922,190,215,163,2470
523,R523,2688,89,12,382,69,886,239,220,109,2844
524,R524,2944,35,13,108,0,805,218,211,127,2201
525,R525,2721,65,10,210,53,240,230,220,123,2188
526,R526,3330,284,18,247,54,5417,168,237,208,900
527,R527,2339,55,14,67,0,390,228,210,112,636
528,R528,3038,169,14,124,16,1584,230,245,144,2361
529,R529,3244,320,16,400,45,511,178,224,185,1190
530,R530,2922,18,18,342,124,4677,202,198,128,5052
531,R531,3100,15,26,335,74,930,187,178,118,1376
532,R532,3119,291,15,685,114,6262,175,236,200,1450
533,R533,3014,7,20,524,-45,1092,193,197,138,1987
534,R534,3263,139,20,400,39,1319,245,230,104,2349
535,R535,2308,355,14,484,89,631,197,215,155,470
536,R536,3022,5,5,85,-7,872,213,230,154,1671
537,R537,2886,137,10,335,58,1057,235,237,132,2525
538,R538,3026,79,6,182,8,1747,228,229,135,1739
539,R539,3195,307,7,339,-20,541,201,236,175,1930
540,R540,2950,138,18,864,153,2508,244,231,108,1484
541,R541,3031,351,10,134,24,1825,203,224,159,1622
542,R542,3159,16,8,420,-15,1230,214,224,147,1140
543,R543,2917,312,11,124,16,2107,190,232,182,1566
544,R544,2247,249,36,134,71,732,122,238,237,743
545,R545,2841,21,7,469,57,1879,215,224,146,1224
546,R546,3275,349,10,30,3,3228,202,223,160,2522
547,R547,3103,36,13,201,34,4350,219,211,126,2255
548,R548,3376,322,25,446,154,864,150,207,192,1273
549,R549,2675,298,15,150,22,940,177,234,196,1578
550,R550,3231,317,10,42,6,4054,194,231,178,1266
551,R551,2987,60,5,351,-5,3359,224,229,140,5592
552,R552,3217,58,16,30,-1,1756,230,206,104,1590
553,R553,2927,133,11,150,59,2161,238,235,125,1676
554,R554,3105,27,12,366,47,5009,215,214,134,2821
555,R555,2763,84,9,134,19,499,233,225,125,2629
556,R556,2990,78,26,371,189,376,243,184,55,1260
557,R557,3035,153,8,85,9,2060,231,241,142,1710
558,R558,3150,349,12,124,7,815,198,220,161,1902
559,R559,2995,59,8,666,10,4447,227,223,130,3156
560,R560,2996,164,10,255,35,3966,230,243,145,2583
561,R561,2904,94,15,201,35,1984,242,216,99,2135
562,R562,3114,254,10,216,-3,2423,198,247,187,1868
563,R563,2872,64,30,108,63,108,231,164,44,1024
564,R564,3391,248,7,492,69,3672,206,245,178,2263
565,R565,3235,152,7,0,0,2925,229,240,144,660
566,R566,2875,45,18,268,72,2268,222,198,104,1471
567,R567,2917,338,22,108,30,1320,166,203,172,1710
568,R568,3113,72,13,384,78,4894,234,215,111,272
569,R569,2654,174,19,67,5,1590,227,246,143,900
570,R570,2872,21,12,42,4,3144,212,214,138,4508
571,R571,2945,59,11,240,17,371,228,218,121,782
572,R572,3182,338,11,60,4,997,195,224,168,834
573,R573,2928,227,12,633,92,2597,203,251,183,1740
574,R574,2736,358,17,30,7,3184,191,206,151,6129
575,R575,2569,143,23,42,12,1410,246,228,97,6740
576,R576,3001,200,10,497,82,5617,216,249,166,3392
577,R577,3187,321,10,162,21,4316,194,230,176,569
578,R578,2451,200,13,0,0,1195,214,251,169,646
579,R579,2834,105,8,277,92,3691,234,230,128,5653
580,R580,2552,78,11,180,11,768,234,220,116,883
581,R581,2878,330,10,210,21,2978,195,228,172,3873
582,R582,3244,351,8,60,10,4482,206,227,159,664
583,R583,2756,356,10,532,20,1254,204,223,156,987
584,R584,2712,331,15,85,22,1082,182,219,176,2431
585,R585,3162,325,10,420,60,1065,196,230,173,841
586,R586,2953,13,14,67,4,2300,205,209,139,1983
587,R587,2953,80,11,216,56,3842,234,221,118,5251
588,R588,3080,41,5,150,7,3218,220,229,145,1019
589,R589,2942,87,23,153,12,626,246,196,67,2241
590,R590,3162,352,12,376,48,4821,199,219,158,3048
591,R591,3283,291,10,424,48,4112,192,239,186,1176
592,R592,3193,113,5,60,3,5395,230,234,138,2979
593,R593,2777,6,17,180,70,1517,197,205,142,933
594,R594,3080,295,21,42,14,1889,156,229,211,408
595,R595,3180,33,16,60,18,808,215,205,121,2048
596,R596,2723,164,16,30,-4,845,233,243,136,624
597,R597,3103,341,14,216,43,382,189,218,167,1290
598,R598,3042,275,3,90,-9,182,212,240,166,571
599,R599,2582,164,29,285,-17,430,232,234,112,1110
600,R600,3298,322,22,400,103,589,158,211,190,421
601,R601,3272,110,12,85,8,3432,240,227,115,741
602,R602,2952,164,10,180,-17,1324,230,243,145,582
603,R603,2825,156,11,295,44,1544,233,241,138,1342
604,R604,3121,120,29,361,105,3335,254,202,54,1988
605,R605,3437,39,19,95,-7,3226,217,194,105,2359
606,R606,2956,43,16,30,4,875,221,203,112,2275
607,R607,3361,340,13,108,34,2510,192,220,167,591
608,R608,3085,19,21,190,57,947,200,192,123,1342
609,R609,3007,147,14,30,-3,2866,238,238,127,1521
610,R610,3042,75,12,674,41,1450,234,217,113,2539
611,R611,3012,99,12,134,9,2460,240,222,110,2039
612,R612,3104,338,4,30,2,1379,210,233,162,1376
613,R613,3575,56,19,309,156,1622,229,197,94,1489
614,R614,2788,52,8,524,45,2905,225,223,132,6550
615,R615,3226,192,15,108,17,899,217,251,163,1142
616,R616,2699,36,7,0,0,1436,220,225,141,2389
617,R617,2743,180,18,124,36,684,224,248,150,2148
618,R618,2850,40,12,192,13,3824,221,213,125,6144
619,R619,3064,90,1,30,0,1585,220,237,153,1849
620,R620,3022,214,10,485,122,5388,211,250,174,1150
621,R621,3193,285,8,67,13,2920,198,240,182,1374
622,R622,2976,240,10,0,0,1291,201,249,185,283
623,R623,3172,44,21,124,41,2613,220,189,95,1443
624,R624,2978,6,7,366,6,5225,211,226,152,6416
625,R625,3200,266,3,335,18,6008,211,241,167,1869
626,R626,2465,107,25,180,-24,1006,253,201,60,990
627,R627,2653,81,19,636,245,607,242,203,84,1388
628,R628,2557,91,12,30,6,2284,238,222,113,2384
629,R629,3241,9,11,350,13,2043,208,219,147,1020
630,R630,3220,197,9,503,61,684,218,248,164,391
631,R631,3050,176,23,313,90,1798,225,245,139,2202
632,R632,3221,26,14,671,30,3031,213,208,129,3580
633,R633,3164,136,17,190,23,2431,244,231,110,1552
634,R634,2962,10,12,108,13,4298,207,216,145,1973
635,R635,3064,334,8,661,30,6306,202,229,167,3481
636,R636,3117,332,21,579,103,3594,168,209,178,1739
637,R637,2827,84,15,108,19,624,240,212,98,2563
638,R638,2326,337,25,339,127,1124,158,198,174,912
639,R639,2683,48,13,180,9,1513,224,212,120,1343
640,R640,3175,337,9,120,26,2800,200,228,166,979
641,R641,2909,101,10,402,26,4230,236,227,121,6351
642,R642,2914,105,21,218,95,2322,250,209,78,1262
643,R643,2998,280,5,537,82,5515,205,240,174,1765
644,R644,3327,192,21,457,182,2669,213,251,162,853
645,R645,2904,77,13,417,58,2856,236,215,107,2568
646,R646,3158,58,14,134,0,4702,230,209,109,1410
647,R647,3177,128,21,120,3,3150,249,222,90,942
648,R648,2763,28,4,95,8,1061,218,232,150,953
649,R649,2441,334,12,420,135,1074,192,224,171,1194
650,R650,3080,3,5,301,46,1208,213,230,155,1366
651,R651,3017,70,12,0,0,2640,233,217,114,2142
652,R652,2922,4,15,192,-3,1370,200,211,147,1458
653,R653,3090,14,9,108,6,4951,212,222,147,2274
654,R654,3226,240,4,277,13,6072,212,243,168,1031
655,R655,3207,221,9,272,33,918,209,249,176,153
656,R656,3274,84,5,60,1,4022,227,231,139,994
657,R657,2987,335,7,175,4,1742,205,231,165,3461
658,R658,3078,227,22,382,54,5774,182,254,202,1847
659,R659,3434,312,36,0,0,2989,104,189,213,2103
660,R660,2791,338,5,242,4,2255,209,233,162,2496
661,R661,3306,270,9,420,31,2534,198,243,185,781
662,R662,2518,111,16,127,32,313,246,221,99,1315
663,R663,2602,331,23,67,18,1215,161,205,180,1961
664,R664,2743,30,14,175,-22,2130,215,209,128,752
665,R665,3149,256,15,247,57,1282,183,248,203,914
666,R666,3141,8,9,408,43,1760,210,223,150,3479
667,R667,3188,7,22,537,72,1172,188,191,134,1678
668,R668,2699,80,15,30,7,1913,239,212,100,90
669,R669,2213,88,19,30,6,1604,244,206,84,242
670,R670,2657,238,12,30,6,1824,198,250,189,342
671,R671,3043,256,12,255,19,5647,191,248,195,1974
672,R672,3223,223,12,510,83,1984,204,251,183,2040
673,R673,2435,46,13,0,0,408,224,211,119,853
674,R674,2208,122,32,67,28,1678,254,195,41,67
675,R675,2796,132,15,42,9,661,242,232,115,124
676,R676,3125,42,17,180,19,920,220,201,111,1965
677,R677,3137,320,16,283,49,218,177,223,186,1167
678,R678,3254,71,19,488,75,4825,237,198,84,3171
679,R679,2566,281,29,277,96,865,127,227,233,1627
680,R680,2985,0,10,242,-2,6242,205,221,153,3137
681,R681,2900,34,15,516,102,3309,216,205,120,607
682,R682,3050,33,14,247,59,60,216,208,124,1260
683,R683,3062,135,4,42,2,674,226,238,146,1519
684,R684,2823,118,5,0,0,2512,228,236,142,2403
685,R685,3099,315,19,531,292,1172,165,220,194,1184
686,R686,2902,15,13,684,142,1071,208,213,141,2525
687,R687,2318,313,17,404,45,1329,173,225,192,895
688,R688,2973,255,14,469,145,4894,187,248,199,313
689,R689,2939,75,26,150,53,5797,240,181,55,4712
690,R690,3269,108,19,108,33,1692,249,214,86,1610
691,R691,2984,133,10,268,24,2072,237,235,128,886
692,R692,3041,328,9,255,0,4012,199,230,171,3649
693,R693,3027,227,25,162,76,1450,175,253,205,1158
694,R694,3336,268,22,134,47,3503,158,242,220,1602
695,R695,3156,343,17,95,31,3909,184,212,166,3367
696,R696,2526,6,27,323,113,900,174,175,128,1617
697,R697,3150,51,17,376,81,4459,226,202,104,2269
698,R698,3132,112,26,108,43,942,254,202,59,1064
699,R699,2828,212,11,134,27,2089,211,250,174,2793
700,R700,3047,209,32,492,234,1678,178,249,186,481
701,R701,2854,327,27,268,110,3715,145,198,188,1110
702,R702,2982,186,14,323,66,5351,222,249,158,1530
703,R703,3001,23,5,541,82,5177,217,228,148,5598
704,R704,3237,328,12,85,14,4311,190,226,175,1976
705,R705,3112,275,23,228,13,4685,151,238,223,3113
706,R706,2712,79,13,404,66,2455,237,216,107,2271
707,R707,2786,29,13,600,-1,732,215,211,130,1179
708,R708,3096,112,9,446,-24,2479,237,230,124,2564
709,R709,3065,354,5,42,-1,3688,212,231,157,1744
710,R710,3270,199,31,379,91,638,194,248,170,1027
711,R711,2955,195,15,234,36,5337,216,251,166,3362
712,R712,3140,23,14,30,2,5023,211,209,132,1095
713,R713,2404,66,21,108,4,570,235,193,80,497
714,R714,3152,37,14,134,10,3168,219,207,121,4293
715,R715,2410,275,18,361,32,1050,169,241,210,134
716,R716,3419,313,19,488,73,5010,167,223,194,636
717,R717,2980,346,13,242,31,1690,195,219,162,1595
718,R718,3164,211,18,469,94,1936,203,254,181,900
719,R719,3254,44,17,450,100,4814,222,200,108,3304
720,R720,2882,137,21,170,17,4682,247,227,99,212
721,R721,3348,305,11,569,159,755,188,234,186,524
722,R722,3126,248,9,362,42,1095,200,247,185,1230
723,R723,3133,337,6,190,18,1207,207,231,164,2021
724,R724,2957,324,13,741,246,457,188,226,178,1570
725,R725,2646,67,10,60,16,1471,231,219,120,212
726,R726,2918,27,11,30,-4,470,216,216,136,1546
727,R727,2606,89,25,30,1,1468,248,191,56,270
728,R728,3043,58,16,395,76,4941,230,204,102,1581
729,R729,2828,234,24,306,47,1440,173,253,209,1489
730,R730,3236,91,14,484,112,579,241,217,102,888
731,R731,3184,0,4,330,89,4968,214,232,156,1983
732,R732,2939,2,21,270,36,4518,185,194,141,4961
733,R733,2785,125,17,85,-3,2874,246,226,103,1536
734,R734,3429,193,8,379,34,2772,219,247,162,1931
735,R735,3188,64,10,514,46,2858,230,219,122,4920
736,R736,3267,342,23,95,3,2041,166,198,167,1556
737,R737,3122,113,19,192,31,3536,249,217,88,301
738,R738,2178,38,26,95,31,335,210,174,86,659
739,R739,2817,336,5,0,0,1348,209,233,162,1084
740,R740,3268,297,5,836,158,1727,205,238,172,2496
741,R741,2988,9,19,319,72,4781,195,200,138,3573
742,R742,2728,84,11,361,97,1624,235,222,117,1719
743,R743,2835,104,12,201,28,618,241,224,111,2695
744,R744,2688,141,20,150,49,1924,245,230,105,1451
745,R745,2926,30,11,85,10,4668,216,215,133,3753
746,R746,3116,128,19,67,-6,3587,247,225,98,2431
747,R747,2526,315,9,390,43,180,196,233,176,1921
748,R748,2840,78,21,120,26,5345,242,198,77,4402
749,R749,2832,300,39,666,453,741,87,192,230,2177
750,R750,2845,65,25,108,50,124,234,180,64,1289
751,R751,3288,21,18,234,6,2133,205,198,125,437
752,R752,2131,110,29,313,191,335,254,194,45,365
753,R753,2990,79,11,153,27,1495,234,220,117,1929
754,R754,3164,3,20,42,10,1740,188,197,143,2227
755,R755,3183,105,7,417,-23,579,232,232,133,2168
756,R756,2879,117,3,256,60,2574,225,236,146,2089
757,R757,2894,91,17,42,6,1828,244,210,89,1092
758,R758,3123,326,7,541,51,1959,202,232,169,2538
759,R759,3379,321,9,390,84,1224,196,231,175,3013
760,R760,3321,320,15,644,183,3914,180,225,184,2227
761,R761,2581,56,9,543,42,1261,226,222,130,1583
762,R762,3229,350,25,390,90,3752,167,191,156,2001
763,R763,3137,315,5,633,100,2468,206,236,168,1323
764,R764,2518,32,4,120,17,1203,219,230,147,4329
765,R765,3170,359,16,360,29,2253,195,210,151,1465
766,R766,3128,285,11,408,49,1136,189,240,191,1211
767,R767,2882,334,15,85,5,3460,185,219,173,4897
768,R768,3278,134,13,335,66,1548,241,233,119,1950
769,R769,3327,50,8,297,55,1026,224,223,134,601
770,R770,3165,164,9,42,5,3711,228,243,147,1795
771,R771,2991,54,6,234,16,5205,224,227,138,6193
772,R772,2813,302,23,90,44,2037,148,221,210,1218
773,R773,2714,55,11,379,75,2529,227,216,121,2329
774,R774,3340,289,22,108,30,3871,153,231,216,1080
775,R775,2139,259,21,42,4,902,164,246,218,1454
776,R776,2783,48,6,497,53,2704,223,226,139,1908
777,R777,3146,66,6,488,33,3861,227,227,135,3384
778,R778,3264,68,8,816,56,3915,229,223,127,2737
779,R779,3158,159,12,120,13,1065,233,242,138,2049
780,R780,3349,323,35,212,92,932,114,182,196,1477
781,R781,2718,353,4,67,2,1155,213,233,158,1839
782,R782,2905,335,28,234,63,2617,146,190,176,537
783,R783,2974,32,20,361,131,1936,211,192,110,2783
784,R784,3157,330,23,417,48,408,159,205,182,1719
785,R785,3173,274,14,319,75,3314,182,243,200,1698
786,R786,3021,32,8,42,-1,3069,219,224,141,1530
787,R787,2273,355,21,67,13,376,182,199,151,450
788,R788,2936,36,12,240,-12,4412,219,213,128,1889
789,R789,2783,43,11,60,13,3431,222,216,127,2948
790,R790,2413,74,20,150,55,765,239,199,82,1400
791,R791,3371,123,16,741,161,661,245,226,105,67
792,R792,2672,338,18,67,24,1959,179,212,171,5021
793,R793,3142,85,12,277,62,3477,237,220,112,3095
794,R794,2456,341,9,120,6,930,201,226,165,201
795,R795,3221,256,10,426,5,485,197,246,187,1848
796,R796,3339,341,15,474,56,3529,187,216,167,3426
797,R797,2628,147,13,390,68,420,237,238,130,1282
798,R798,2923,270,5,295,39,1523,207,241,173,1332
799,R799,2905,92,6,30,3,3529,230,231,135,1396
800,R800,3329,340,16,779,59,3606,184,214,169,1284
801,R801,3423,281,10,569,54,1983,192,241,189,693
802,R802,3092,319,5,60,16,4535,208,235,167,3212
803,R803,2497,123,22,124,49,524,251,216,81,860
804,R804,3267,123,20,488,129,824,249,220,89,2230
805,R805,3101,304,3,571,16,1110,210,238,166,1158
806,R806,3012,330,8,0,0,4652,202,231,168,513
807,R807,2309,135,44,342,209,765,242,179,15,306
808,R808,3449,46,29,760,234,2420,214,163,64,1868
809,R809,3036,96,5,134,9,1908,228,233,139,1583
810,R810,2675,31,12,150,28,1233,216,213,131,182
811,R811,3030,356,20,570,4,750,183,199,151,1273
812,R812,3056,28,17,150,31,1283,210,200,120,2535
813,R813,2199,331,38,134,73,870,108,166,181,470
814,R814,2429,319,20,228,42,268,166,218,191,691
815,R815,3086,98,16,150,45,4970,244,216,96,1842
816,R816,3024,45,11,134,44,192,223,216,126,671
817,R817,3136,24,8,150,1,5251,216,224,144,2301
818,R818,2952,35,16,541,58,691,217,204,118,1812
819,R819,2869,355,15,30,8,2763,195,213,154,2029
820,R820,2159,64,33,201,110,268,229,155,33,430
821,R821,2895,128,8,488,79,3651,233,235,134,3215
822,R822,2982,144,13,180,3,1711,239,237,125,1273
823,R823,2962,85,5,30,3,5368,228,231,137,2307
824,R824,3282,211,23,60,22,2484,195,254,186,571
825,R825,3048,243,1,1190,250,3151,216,239,160,1146
826,R826,2985,96,10,350,52,3776,236,226,121,1948
827,R827,3372,338,16,534,156,4884,184,216,170,2947
828,R828,2980,89,10,641,2,4212,235,224,120,4707
829,R829,2330,336,27,42,15,127,152,193,174,67
830,R830,3097,43,8,120,12,4881,222,222,135,1388
831,R831,2984,110,18,300,91,2003,248,217,91,1489
832,R832,2196,325,23,365,194,480,158,209,188,150
833,R833,2148,293,32,192,115,573,113,213,231,488
834,R834,2982,75,7,426,65,5282,228,228,133,2750
835,R835,3190,79,18,108,-12,1624,240,205,89,2438
836,R836,3036,342,7,268,60,2477,206,230,162,1061
837,R837,2372,24,35,42,25,446,178,144,80,661
838,R838,3162,18,2,212,20,3082,217,234,154,4460
839,R839,2433,128,19,309,167,1315,248,225,97,649
840,R840,2817,167,18,150,27,4390,232,244,136,5028
841,R841,2701,30,20,85,39,1130,209,191,110,1842
842,R842,3073,333,11,0,0,4269,195,226,170,891
843,R843,3317,95,33,90,49,4004,250,172,23,1201
844,R844,3438,329,16,808,43,2401,180,219,178,1406
845,R845,3302,79,14,175,11,1706,237,215,106,3210
846,R846,2737,303,25,85,35,1260,143,219,212,1426
847,R847,2721,56,7,180,10,2086,225,225,134,2577
848,R848,3018,145,18,450,158,6483,242,234,115,3903
849,R849,2813,116,13,192,56,1044,242,227,111,450
850,R850,2804,137,25,127,49,3620,249,221,84,5753
851,R851,3036,45,18,162,37,636,222,197,103,1822
852,R852,3078,27,4,0,0,3376,218,230,149,1195
853,R853,3002,18,6,0,0,2882,216,227,149,1566
854,R854,3322,52,14,150,40,1984,226,209,113,2647
855,R855,2880,45,2,430,33,4015,220,234,151,5852
856,R856,3243,152,27,691,22,1554,241,229,98,3410
857,R857,3236,303,11,365,37,469,189,235,186,1199
858,R858,2190,350,21,216,81,1018,178,200,158,781
859,R859,3122,38,14,295,12,2912,219,208,121,3001
860,R860,2846,211,18,30,11,666,202,254,182,531
861,R861,3333,275,18,636,148,4412,170,242,210,2554
862,R862,2455,294,23,285,-7,150,151,228,214,576
863,R863,2926,183,10,85,13,5197,223,247,156,3678
864,R864,3298,343,6,124,9,4660,208,231,161,624
865,R865,2942,309,16,268,89,3112,176,228,192,1782
866,R866,2945,311,15,124,28,3672,179,228,189,1410
867,R867,3217,100,12,95,22,1772,239,224,113,1566
868,R868,3011,351,9,616,92,5242,204,225,159,5656
869,R869,3129,309,17,175,41,5113,170,226,196,534
870,R870,2230,305,28,268,161,1403,131,211,215,732
871,R871,3181,229,18,573,120,6066,190,254,197,1718
872,R872,3419,184,13,571,219,2395,222,248,157,815
873,R873,3149,18,6,446,11,5747,216,227,149,947
874,R874,3302,284,25,182,43,3378,144,231,223,1476
875,R875,3258,312,6,457,94,1266,204,236,170,2125
876,R876,3203,122,23,0,0,2483,252,214,77,2850
877,R877,2855,109,17,108,12,1879,247,219,96,2496
878,R878,3067,147,16,330,33,6628,239,237,123,3337
879,R879,2739,193,34,228,116,1830,195,244,158,1231
880,R880,3205,25,10,785,33,4157,215,219,140,2078
881,R881,2627,104,12,361,99,618,240,225,114,1595
882,R882,2860,288,26,618,106,1980,139,228,224,1924
883,R883,3001,315,1,499,170,5476,216,237,159,5117
884,R884,2963,325,18,170,50,4490,172,217,183,2230
885,R885,2959,167,12,150,7,4307,230,244,145,5299
886,R886,3317,120,28,255,81,1548,254,204,59,1463
887,R887,2867,6,7,30,4,4034,211,226,152,6039
888,R888,2895,130,8,382,62,3763,233,236,135,3319
889,R889,3109,346,14,691,-65,4219,192,217,162,4239
890,R890,2879,25,18,228,2,485,208,198,122,1645
891,R891,2963,201,3,720,-57,1319,218,242,161,1681
892,R892,2946,17,22,247,142,270,196,190,123,750
893,R893,2959,87,15,60,14,5327,241,215,100,2547
894,R894,2624,213,36,85,47,2053,163,245,192,451
895,R895,3304,140,8,242,25,3842,232,238,138,1805
896,R896,3068,94,15,454,-15,4989,243,216,99,1384
897,R897,3260,152,21,324,102,5100,241,235,114,1666
898,R898,2794,15,8,484,94,2227,213,223,147,2385
899,R899,2156,340,23,309,-4,510,165,200,170,569
900,R900,2887,24,9,0,0,591,215,220,141,1661
901,R901,3204,2,26,295,88,3768,175,182,136,3450
902,R902,3242,353,11,433,44,1100,201,221,158,1532
903,R903,2932,124,10,792,137,2894,238,233,125,1570
904,R904,2798,44,16,30,7,2234,222,204,112,3180
905,R905,2036,37,25,212,67,360,210,175,88,408
906,R906,2988,207,14,309,72,5343,211,252,174,1570
907,R907,3279,47,24,201,72,1948,220,182,84,2232
908,R908,2347,64,22,30,8,824,234,188,75,1057
909,R909,2147,9,22,30,13,1260,189,189,131,511
910,R910,3369,131,9,30,2,4505,235,235,132,4401
911,R911,3071,6,7,0,0,4802,212,226,152,2305
912,R912,3153,355,15,60,19,3144,195,213,154,2298
913,R913,2552,261,15,331,125,1150,183,247,202,633
914,R914,3221,168,29,210,18,2477,228,236,118,3199
915,R915,2911,290,15,150,11,2771,176,237,201,1423
916,R916,2936,156,13,30,5,1129,234,241,135,1302
917,R917,3283,305,15,467,181,1015,178,231,193,1922
918,R918,2302,11,25,150,55,1052,184,180,124,811
919,R919,3027,252,2,150,-23,2167,215,239,161,902
920,R920,2153,344,19,300,89,497,178,206,165,541
921,R921,3088,58,8,319,44,3487,226,224,132,708
922,R922,3128,94,3,216,26,4589,224,234,145,1802
923,R923,2950,126,8,120,12,1312,234,235,132,2173
924,R924,3236,321,23,218,91,466,155,211,193,2505
925,R925,3030,84,14,150,31,360,239,216,105,1294
926,R926,2525,245,7,255,17,752,206,246,177,1140
927,R927,2691,196,28,283,87,1956,201,250,166,1565
928,R928,2417,324,18,360,73,934,174,219,184,1477
929,R929,2787,346,10,134,19,1560,200,223,162,2510
930,R930,2718,187,15,268,130,2761,220,250,158,1269
931,R931,3025,180,1,319,5,1443,219,239,157,1333
932,R932,2428,285,19,270,89,60,165,236,210,541
933,R933,3089,252,22,277,67,1165,166,249,217,2768
