id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
263,R263,9221.6,3893,9221.4,9221.6,9221.6,9221.2,9221.6,9221.6,9221.6,9221.6
264,R264,8534.8,8534.4,7327,8534.8,8534.6,8534.8,8534.6,8534.8,8534.6,8534.6
265,R265,8781.4,8781.6,8781.4,8781.4,6092,8781.6,8781.6,8781.8,8781.4,8781.6
266,R266,9117.2,9117.0,9117.2,9117.2,9117.0,9116.8,9117.0,9117.0,4415,9117.2
267,R267,9464.6,9464.2,9464.6,9464.6,9464.2,9464.6,9464.6,2678,9464.6,9464.2
268,R268,8199.8,8199.8,8199.8,8199.8,8199.8,8199.8,8199.6,8199.6,9002,8199.8
269,R269,8328.6,8328.8,8328.4,8328.8,8357,8328.6,8328.6,8328.4,8328.6,8328.8
270,R270,8844.4,8844.4,8844.2,8844.4,8844.0,8844.4,8844.4,5779,8844.0,8844.4
271,R271,8741.8,6292,8741.4,8741.8,8741.4,8741.6,8741.6,8741.6,8741.8,8741.6
272,R272,8177.2,8177.0,9114,8177.2,8177.2,8177.0,8177.2,8177.2,8177.4,8177.4
273,R273,8013.4,9933,8013.4,8013.2,8013.2,8013.2,8013.4,8013.4,8013.2,8013.4
274,R274,8496.2,8496.2,8496.0,7520,8496.2,8496.2,8495.8,8495.8,8496.0,8496.2
275,R275,8596.6,8596.8,8596.6,8597.0,7016,8597.0,8596.6,8596.6,8596.8,8596.8
276,R276,8706.0,8705.8,8706.0,8705.8,8705.8,8706.2,8705.8,6470,8706.2,8706.0
277,R277,8437.6,8437.8,8437.6,8437.6,7812,8437.6,8437.6,8437.8,8437.4,8437.8
278,R278,8178.6,8178.6,8178.8,8178.6,9107,8178.4,8178.4,8178.4,8178.8,8178.6
279,R279,9303.2,9303.4,9303.2,9303.2,9303.4,9303.2,9303.4,9303.4,3484,9303.4
280,R280,8009.6,8009.6,8009.6,8009.4,8009.8,8009.8,9952,8009.4,8009.6,8009.6
281,R281,8963.6,8963.2,8963.6,8963.6,8963.2,5183,8963.6,8963.4,8963.4,8963.6
282,R282,9674.2,9674.2,9674.2,9674.4,9674.4,1629,9674.2,9674.2,9674.2,9674.4
283,R283,9786.4,9786.6,9786.2,9786.6,9786.2,9786.4,9786.4,9786.4,1068,9786.6
284,R284,9202.8,3987,9202.8,9202.4,9202.8,9202.4,9202.6,9202.4,9202.4,9202.8
285,R285,1676,9665.0,9664.6,9665.0,9664.6,9665.0,9665.0,9665.0,9665.0,9665.0
286,R286,9562.8,9562.4,2187,9562.8,9562.4,9562.8,9562.6,9562.6,9562.4,9562.6
287,R287,8258.2,8258.4,8258.4,8258.2,8258.4,8258.6,8258.6,8258.6,8258.4,8708
288,R288,8741.8,8742.0,8741.8,8742.0,8741.6,8741.8,6291,8741.8,8741.6,8742.0
289,R289,9315.2,9315.0,9315.4,9315.2,9315.0,3424,9315.2,9315.2,9315.0,9315.2
290,R290,8932.0,5340,8932.0,8932.0,8931.8,8931.8,8932.0,8932.2,8932.2,8932.0
291,R291,9753.4,9753.6,9753.6,1232,9753.6,9753.8,9753.6,9753.8,9753.8,9753.8
292,R292,9823.4,884,9823.2,9823.2,9823.0,9823.2,9823.0,9823.2,9823.4,9823.2
293,R293,8196.6,8196.8,8196.6,9017,8196.4,8196.6,8196.8,8196.6,8196.6,8196.6
294,R294,8743.2,8742.8,8743.0,8743.2,8743.2,8743.0,8743.2,6285,8743.2,8743.2
295,R295,8460.0,8459.8,7700,8459.8,8459.8,8459.8,8460.2,8460.2,8460.2,8460.0
296,R296,8609.6,8609.8,8609.4,6952,8609.8,8609.6,8609.6,8609.6,8609.4,8609.6
297,R297,8344.0,8343.6,8344.0,8281,8343.8,8344.0,8344.0,8343.8,8344.0,8344.0
298,R298,8555.6,8555.6,8555.4,8555.4,8555.2,8555.4,8555.6,8555.4,8555.4,7223
299,R299,8243.2,8243.0,8242.8,8243.0,8243.2,8242.8,8243.0,8785,8242.8,8242.8
300,R300,8189.0,8188.6,8189.0,8188.8,8189.0,8189.0,8188.8,9056,8188.8,8188.6
301,R301,8325.0,8325.0,8325.0,8325.2,8325.2,8325.2,8375,8325.0,8324.8,8324.8
302,R302,8057.0,8057.0,8056.6,8056.6,8056.6,9716,8056.6,8056.6,8056.6,8056.8
303,R303,9511.8,9511.4,9511.8,9511.6,9511.6,9511.6,9511.8,9511.8,9511.6,2442
304,R304,9247.4,9247.4,9247.6,9247.8,3762,9247.4,9247.4,9247.6,9247.6,9247.6
305,R305,9270.8,9271.0,9270.6,9270.6,9270.8,3646,9270.6,9270.8,9270.8,9270.8
306,R306,8165.0,8164.8,8165.0,8165.0,8165.0,8164.6,9176,8164.6,8165.0,8164.6
307,R307,9350,8130.0,8130.0,8129.8,8130.0,8130.2,8129.8,8129.8,8130.2,8130.2
308,R308,9672.0,9672.0,9672.0,9671.8,9671.6,9671.8,1641,9671.6,9671.6,9671.6
309,R309,8179.6,8179.8,9102,8179.6,8179.4,8179.6,8179.6,8179.4,8179.6,8179.6
310,R310,9707.4,9707.2,9707.2,9707.4,1463,9707.6,9707.2,9707.6,9707.2,9707.2
311,R311,8437.0,8436.8,8436.6,8436.6,8436.8,8437.0,8436.8,7816,8437.0,8436.6
312,R312,8415.6,8415.4,8415.4,8415.8,7922,8415.4,8415.8,8415.6,8415.4,8415.6
313,R313,8057.0,8057.4,8057.4,8057.4,8057.0,8057.4,8057.4,9714,8057.0,8057.0
314,R314,9924.6,9924.6,9924.4,9924.2,9924.4,9924.2,378,9924.4,9924.6,9924.2
315,R315,8668.4,8668.8,6657,8668.4,8668.8,8668.6,8668.4,8668.6,8668.8,8668.6
316,R316,8043.4,9783,8043.6,8043.4,8043.2,8043.2,8043.4,8043.6,8043.2,8043.6
317,R317,9786,8043.0,8042.8,8042.8,8042.6,8043.0,8042.8,8042.6,8042.6,8042.6
318,R318,9022.6,9022.2,9022.4,9022.2,9022.6,9022.6,9022.2,9022.6,9022.6,4888
319,R319,8312.2,8312.6,8312.6,8312.2,8312.2,8312.2,8312.6,8312.4,8312.2,8438
320,R320,9493.2,9493.4,9493.4,9493.6,9493.2,9493.4,9493.2,9493.2,9493.6,2533
321,R321,8059.6,8060.0,9701,8060.0,8060.0,8060.0,8059.6,8059.8,8059.6,8059.6
322,R322,8013.6,8013.4,8013.8,8013.4,9932,8013.6,8013.8,8013.6,8013.8,8013.4
323,R323,8988.0,8987.8,8988.0,5060,8988.2,8988.0,8988.2,8988.2,8987.8,8988.2
324,R324,9563.0,9563.0,9562.8,2185,9563.2,9563.2,9563.2,9562.8,9563.0,9562.8
325,R325,9136.4,4318,9136.6,9136.4,9136.4,9136.6,9136.4,9136.6,9136.2,9136.2
326,R326,8200.2,8200.2,8200.4,8999,8200.0,8200.2,8200.0,8200.0,8200.0,8200.4
327,R327,8885.4,5573,8885.2,8885.6,8885.2,8885.2,8885.4,8885.6,8885.2,8885.6
328,R328,8992.0,8991.8,8991.6,8991.6,8992.0,8992.0,8991.8,8992.0,5041,8991.8
329,R329,8434.8,8434.6,8434.6,8434.8,7827,8434.6,8434.6,8434.8,8434.6,8434.4
330,R330,8302.0,8302.2,8302.2,8302.2,8302.2,8302.2,8302.2,8490,8301.8,8301.8
331,R331,9206.4,9206.0,9206.2,9206.4,9206.2,9206.4,9206.0,9206.0,3969,9206.0
332,R332,8908.6,8908.8,8908.8,8908.6,8908.4,5457,8908.8,8908.6,8908.8,8908.4
333,R333,9656.6,9656.2,9656.4,9656.2,9656.4,1718,9656.2,9656.2,9656.6,9656.4
334,R334,9438.0,9438.4,9438.0,9438.4,9438.4,9438.4,9438.0,2809,9438.0,9438.2
335,R335,9681.0,1594,9681.4,9681.0,9681.4,9681.4,9681.4,9681.2,9681.2,9681.4
336,R336,9593.0,9592.8,2036,9593.0,9593.0,9592.6,9593.0,9593.0,9593.0,9593.0
337,R337,6800,8640.0,8640.2,8640.0,8640.2,8640.0,8639.8,8639.8,8640.0,8640.0
338,R338,3311,9337.8,9337.6,9337.6,9338.0,9337.8,9337.8,9338.0,9337.8,9337.6
339,R339,8249.6,8249.2,8249.4,8249.2,8249.2,8249.4,8753,8249.2,8249.2,8249.6
340,R340,8722.6,6388,8722.2,8722.6,8722.4,8722.6,8722.6,8722.6,8722.2,8722.6
341,R341,9369.8,9370.2,9370.2,9370.0,9370.0,9369.8,3150,9369.8,9370.0,9370.0
342,R342,8304.0,8303.8,8303.8,8480,8304.2,8304.2,8304.0,8304.2,8303.8,8304.2
343,R343,8882.2,8882.2,8882.0,5589,8882.0,8882.2,8882.4,8882.0,8882.0,8882.2
344,R344,9724.4,9724.6,9724.2,9724.6,1378,9724.6,9724.6,9724.4,9724.6,9724.4
345,R345,8882.8,8882.8,8883.0,8883.2,8882.8,5585,8883.0,8883.2,8883.2,8882.8
346,R346,9383.0,3084,9383.2,9383.0,9383.2,9383.2,9383.2,9383.2,9383.0,9383.2
347,R347,8219.2,8219.0,8219.2,8219.2,8219.2,8905,8219.0,8218.8,8219.2,8219.2
348,R348,8579.8,8579.6,7102,8579.6,8579.6,8579.4,8579.4,8579.8,8579.6,8579.8
349,R349,5191,8962.0,8961.8,8961.6,8962.0,8962.0,8961.6,8962.0,8961.8,8961.6
350,R350,8416,8317.0,8317.0,8317.0,8316.8,8316.8,8316.8,8316.8,8316.8,8316.8
351,R351,143,9971.2,9971.6,9971.4,9971.2,9971.2,9971.2,9971.4,9971.2,9971.4
352,R352,8097.6,8097.2,8097.2,9513,8097.2,8097.4,8097.6,8097.4,8097.6,8097.4
353,R353,8744.2,8744.2,8744.4,8744.4,8744.2,6278,8744.4,8744.6,8744.4,8744.2
354,R354,8428.2,8428.0,7859,8428.4,8428.0,8428.0,8428.2,8428.4,8428.0,8428.4
355,R355,9973.0,9973.2,9973.0,9973.4,134,9973.0,9973.4,9973.2,9973.4,9973.4
356,R356,9362.4,9362.4,3187,9362.4,9362.6,9362.8,9362.4,9362.8,9362.8,9362.4
357,R357,9688.2,9688.2,9688.0,9688.0,9688.0,9688.2,9688.2,9687.8,9688.2,1560
358,R358,4988,9002.2,9002.2,9002.2,9002.2,9002.6,9002.2,9002.6,9002.2,9002.6
359,R359,9682,8063.8,8063.6,8063.6,8063.4,8063.6,8063.6,8063.4,8063.6,8063.6
360,R360,9810.0,9810.0,9810.0,9809.8,950,9810.0,9810.0,9810.2,9810.2,9810.0
361,R361,9301.6,9301.6,9301.4,9301.4,3493,9301.4,9301.2,9301.4,9301.4,9301.6
362,R362,9236.2,3818,9236.4,9236.6,9236.4,9236.2,9236.4,9236.4,9236.4,9236.6
363,R363,3548,9290.2,9290.2,9290.4,9290.4,9290.4,9290.6,9290.2,9290.2,9290.2
364,R364,8438.4,8438.4,8438.8,8438.8,8438.6,8438.8,8438.8,8438.8,7807,8438.8
365,R365,8232,8353.6,8353.4,8353.8,8353.8,8353.8,8353.8,8353.4,8353.4,8353.8
366,R366,9143.6,9143.8,9143.4,9143.4,9143.6,4282,9143.8,9143.4,9143.8,9143.8
367,R367,8592.6,7036,8593.0,8592.6,8593.0,8593.0,8593.0,8592.8,8592.6,8593.0
368,R368,9903.0,9903.2,9903.2,9903.0,9903.2,9903.0,9903.2,9903.2,9903.2,485
369,R369,9330.2,9330.4,9330.6,9330.4,9330.4,3348,9330.6,9330.4,9330.6,9330.6
370,R370,8792.0,8791.6,6041,8792.0,8791.8,8791.6,8791.8,8791.6,8792.0,8792.0
371,R371,9918.4,9918.8,9918.8,9918.8,9918.6,9918.4,9918.8,9918.8,407,9918.4
372,R372,8313.8,8313.6,8313.6,8313.8,8431,8313.8,8313.8,8313.8,8314.0,8313.8
373,R373,8659.2,8659.2,8658.8,8659.2,8659.2,8659.0,8659.0,6705,8658.8,8659.2
374,R374,9706.0,9706.2,9706.0,9706.4,9706.0,1469,9706.4,9706.2,9706.2,9706.0
375,R375,9176.4,9176.4,9176.4,9176.4,4119,9176.2,9176.2,9176.2,9176.4,9176.4
376,R376,9981.0,9981.4,9981.0,94,9981.0,9981.4,9981.2,9981.0,9981.4,9981.2
377,R377,8436.0,8436.0,8436.4,8436.0,8436.2,8436.2,8436.4,8436.4,8436.4,7819
378,R378,9788.2,9788.4,1058,9788.2,9788.4,9788.4,9788.2,9788.4,9788.6,9788.2
379,R379,8929.8,8929.8,8929.6,8929.8,8929.8,8929.6,5351,8930.0,8929.6,8929.6
380,R380,9276.6,9276.4,9276.4,9276.4,9276.4,3617,9276.6,9276.4,9276.6,9276.8
381,R381,9097.4,4512,9097.6,9097.6,9097.6,9097.6,9097.8,9097.4,9097.6,9097.4
382,R382,8538.6,8538.6,8538.8,8538.6,8538.8,7307,8538.8,8538.4,8538.4,8538.4
383,R383,9596.6,9596.6,9596.6,9596.6,9596.6,9596.6,9596.6,9596.6,2017,9596.6
384,R384,8410.6,8411.0,8410.6,7946,8410.8,8410.6,8410.8,8411.0,8411.0,8411.0
385,R385,2602,9479.8,9479.8,9479.8,9479.4,9479.4,9479.8,9479.6,9479.8,9479.6
386,R386,3160,9368.2,9367.8,9368.0,9367.8,9368.2,9367.8,9367.8,9367.8,9368.2
387,R387,9223.4,9223.8,9223.4,3882,9223.8,9223.6,9223.4,9223.8,9223.4,9223.6
388,R388,8407.2,8406.8,8406.8,8407.0,7965,8406.8,8407.0,8407.0,8407.2,8407.2
389,R389,9773.4,9773.6,9773.4,9773.8,9773.8,1132,9773.4,9773.8,9773.4,9773.6
390,R390,8584.2,8584.0,8584.4,8584.4,8584.4,8584.2,7079,8584.4,8584.4,8584.4
391,R391,8303.2,8485,8303.2,8302.8,8302.8,8302.8,8303.0,8303.2,8303.0,8302.8
392,R392,8471.4,8471.2,8471.4,8471.0,8471.0,8471.2,8471.4,7644,8471.4,8471.4
393,R393,8492.8,8492.8,8492.8,8493.0,8493.0,8492.8,8492.6,7536,8492.6,8492.6
394,R394,8331.6,8331.4,8331.2,8331.6,8331.4,8331.2,8331.4,8331.4,8343,8331.4
395,R395,8935,8213.0,8212.8,8212.8,8213.0,8213.2,8213.2,8213.0,8212.8,8213.2
396,R396,9014.8,9015.0,9015.2,4925,9014.8,9015.2,9014.8,9015.0,9014.8,9015.2
397,R397,8463.0,7685,8463.2,8462.8,8462.8,8463.0,8463.2,8462.8,8463.0,8463.0
398,R398,8353.0,8353.0,8353.0,8352.6,8352.8,8353.0,8353.0,8236,8352.8,8353.0
399,R399,4063,9187.4,9187.6,9187.6,9187.6,9187.2,9187.4,9187.4,9187.2,9187.6
400,R400,8898.4,8898.4,8898.2,8898.4,8898.4,5509,8898.2,8898.4,8898.0,8898.0
401,R401,8196.0,8196.2,8196.2,8196.2,8196.0,8196.4,8196.0,8196.2,8196.4,9019
402,R402,8896.4,8896.8,5517,8896.4,8896.4,8896.6,8896.4,8896.8,8896.6,8896.8
403,R403,8941.2,8940.8,5295,8941.2,8941.0,8941.0,8941.0,8940.8,8941.0,8940.8
404,R404,9399.6,9399.8,9400.0,9400.0,9399.8,9399.8,3001,9400.0,9399.6,9400.0
405,R405,9986.6,68,9986.2,9986.6,9986.4,9986.4,9986.2,9986.2,9986.6,9986.4
406,R406,8250.0,8250.2,8250.0,8250.0,8250.2,8250.0,8250.2,8250.2,8250.0,8749
407,R407,8126.0,8125.8,8126.2,8126.0,8125.8,8125.8,8125.8,9370,8125.8,8126.2
408,R408,8036.0,8035.8,8035.8,9821,8036.0,8035.8,8035.8,8036.0,8036.0,8036.0
409,R409,9292.6,9292.8,9292.8,9292.8,3536,9293.0,9292.8,9292.6,9292.6,9293.0
410,R410,8703.0,8703.0,6486,8702.6,8702.6,8702.8,8702.6,8702.6,8702.6,8702.6
411,R411,9000.8,9001.0,9001.0,9000.6,9000.8,9001.0,9000.8,9000.8,4996,9001.0
412,R412,5138,8972.2,8972.4,8972.4,8972.6,8972.6,8972.6,8972.2,8972.2,8972.4
413,R413,9020.4,9020.4,9020.0,9020.2,9020.4,9020.2,9020.0,4899,9020.0,9020.0
414,R414,6771,8645.6,8645.6,8645.6,8645.8,8645.8,8645.6,8645.8,8645.8,8646.0
415,R415,9070.0,9070.2,9069.8,9070.0,9069.8,9070.2,9070.2,4650,9070.0,9070.0
416,R416,9502.6,9502.8,9503.0,2486,9503.0,9503.0,9503.0,9503.0,9502.8,9502.6
417,R417,9193.6,4033,9193.2,9193.2,9193.2,9193.4,9193.4,9193.4,9193.2,9193.4
418,R418,8948.0,8947.8,8947.6,5261,8947.6,8947.6,8947.6,8948.0,8948.0,8948.0
419,R419,8340.0,8299,8340.2,8340.2,8340.4,8340.2,8340.2,8340.4,8340.2,8340.0
420,R420,9049.6,9050.0,4751,9050.0,9049.8,9050.0,9049.6,9049.8,9049.6,9049.6
421,R421,9588.0,9588.0,9587.8,9587.8,2061,9587.8,9588.0,9588.0,9587.6,9588.0
422,R422,9602.2,9601.8,9602.0,9602.2,9601.8,9602.2,9601.8,9601.8,1990,9602.2
423,R423,9920.4,9920.0,9920.0,9920.2,399,9920.4,9920.0,9920.4,9920.0,9920.2
424,R424,9267.8,9267.6,9267.8,9267.6,9267.8,3661,9268.0,9267.6,9267.8,9267.8
425,R425,8511.0,8510.8,8511.0,8510.8,8511.0,7446,8510.6,8511.0,8510.6,8511.0
426,R426,8613.6,8613.4,8613.6,8613.6,8613.4,6932,8613.6,8613.8,8613.4,8613.8
427,R427,336,9932.8,9932.6,9933.0,9933.0,9932.8,9932.8,9933.0,9932.6,9933.0
428,R428,9213.2,9212.8,9212.8,9213.0,9212.8,9212.8,9212.8,9213.2,3935,9213.2
429,R429,9726.2,9726.6,9726.6,9726.6,1368,9726.2,9726.6,9726.6,9726.2,9726.6
430,R430,9461.8,9462.0,9462.2,2690,9462.0,9462.0,9462.0,9462.2,9461.8,9462.2
431,R431,8270.4,8270.2,8270.2,8270.2,8270.4,8270.0,8270.0,8649,8270.4,8270.2
432,R432,6431,8714.0,8713.6,8714.0,8713.8,8714.0,8713.8,8714.0,8714.0,8714.0
433,R433,8426.4,8426.8,8426.4,8426.6,8426.8,8426.8,8426.6,7867,8426.4,8426.4
434,R434,8720.8,8720.8,8721.2,8721.0,8721.0,6395,8720.8,8721.2,8721.2,8721.0
435,R435,3025,9394.8,9395.2,9395.0,9394.8,9395.2,9395.0,9395.0,9395.0,9394.8
436,R436,9400.8,9400.4,9400.6,9400.4,2997,9400.6,9400.8,9400.4,9400.4,9400.6
437,R437,8221.8,8222.2,8222.0,8221.8,8221.8,8890,8221.8,8221.8,8222.2,8222.0
438,R438,8606.6,8606.6,8606.2,8606.6,8606.4,6968,8606.2,8606.4,8606.6,8606.2
439,R439,8120.2,8120.0,8120.0,8120.4,8120.2,8120.0,8120.4,9399,8120.4,8120.4
440,R440,8077.4,8077.2,8077.2,8077.2,9614,8077.2,8077.0,8077.0,8077.2,8077.0
441,R441,9643.2,9643.4,9643.2,9643.0,1784,9643.0,9643.2,9643.2,9643.4,9643.4
442,R442,9695.4,9695.2,1523,9695.4,9695.6,9695.2,9695.6,9695.2,9695.4,9695.4
443,R443,9097.8,9097.4,9097.6,9097.8,9097.8,9097.8,4512,9097.8,9097.4,9097.8
444,R444,8706.2,8706.2,8706.4,8706.0,8706.2,8706.0,8706.0,8706.2,8706.2,6469
445,R445,8316.6,8316.4,8316.8,8316.6,8316.6,8316.6,8316.4,8316.6,8316.8,8417
446,R446,8266.0,8266.2,8266.0,8266.2,8266.0,8266.4,8669,8266.4,8266.4,8266.4
447,R447,9421.8,9422.2,2890,9422.0,9422.2,9422.2,9422.0,9422.0,9422.2,9421.8
448,R448,9380.8,9381.0,9381.2,3095,9381.0,9381.0,9381.0,9380.8,9381.0,9381.0
449,R449,8300.2,8300.0,8299.8,8300.0,8300.2,8299.8,8300.0,8500,8300.2,8299.8
450,R450,8371.6,8371.6,8371.4,8142,8371.6,8371.4,8371.8,8371.4,8371.6,8371.6
451,R451,9363.6,3182,9363.8,9363.4,9363.8,9363.6,9363.8,9363.6,9363.6,9363.4
452,R452,9546.4,9546.2,9546.0,2269,9546.4,9546.2,9546.2,9546.4,9546.4,9546.0
453,R453,9278.0,9277.8,3611,9278.0,9277.8,9278.0,9277.8,9277.6,9278.0,9278.0
454,R454,8337.6,8337.8,8337.8,8337.6,8312,8337.4,8337.8,8337.8,8337.4,8337.6
455,R455,8949.0,8949.4,8949.4,8949.2,8949.2,5254,8949.4,8949.0,8949.0,8949.0
456,R456,9309.2,9309.2,9309.0,3454,9309.4,9309.2,9309.4,9309.4,9309.2,9309.2
457,R457,2073,9585.4,9585.6,9585.6,9585.4,9585.2,9585.6,9585.6,9585.2,9585.2
458,R458,8082.0,9591,8081.8,8082.0,8082.0,8081.8,8081.8,8082.0,8081.6,8081.6
459,R459,8894.8,8895.0,8894.8,8895.2,8895.0,8895.2,8894.8,8895.2,5525,8894.8
460,R460,9432.8,9432.8,9433.0,9433.0,9433.0,9432.6,9432.8,9432.8,9433.0,2836
461,R461,9812.4,9812.4,9812.2,9812.4,938,9812.2,9812.6,9812.2,9812.4,9812.4
462,R462,8608.0,8607.8,8607.8,8607.8,8607.8,6961,8608.0,8607.8,8607.8,8607.6
463,R463,9846.4,9846.0,9846.0,9846.0,9846.4,9846.0,9846.0,9846.2,769,9846.0
464,R464,9975.4,9975.2,9975.2,9975.6,123,9975.2,9975.4,9975.2,9975.6,9975.2
465,R465,9994.8,9994.8,26,9995.0,9994.6,9994.6,9995.0,9994.6,9994.6,9994.8
466,R466,8522.8,8523.0,8523.0,8523.2,8523.0,8523.0,7385,8523.0,8523.2,8523.2
467,R467,8698.8,8698.4,8698.8,8698.4,8698.8,8698.4,8698.4,8698.8,8698.6,6507
468,R468,9329.0,9328.8,9329.0,9329.2,3355,9329.0,9329.2,9329.0,9328.8,9329.2
469,R469,9404.0,9404.0,9403.8,9403.8,9404.0,9403.8,9404.2,9404.2,2980,9403.8
470,R470,8052.8,8052.4,8052.6,8052.6,8052.6,9737,8052.6,8052.8,8052.4,8052.6
471,R471,9942.8,9942.8,9943.0,9943.0,9942.8,285,9943.0,9943.0,9943.2,9942.8
472,R472,8130.0,8129.6,8130.0,8130.0,8129.8,8130.0,8130.0,9351,8129.8,8129.8
473,R473,9614.6,9615.0,9614.8,9615.0,9615.0,9614.8,9614.8,9614.6,1926,9614.6
474,R474,9906.2,9906.4,469,9906.2,9906.4,9906.2,9906.4,9906.4,9906.0,9906.4
475,R475,8513.2,8513.2,7434,8513.4,8513.0,8513.2,8513.2,8513.2,8513.2,8513.0
476,R476,8709.6,6453,8709.2,8709.4,8709.6,8709.6,8709.4,8709.4,8709.4,8709.6
477,R477,9931.2,9931.4,9931.2,9931.2,9931.2,9931.0,9931.0,9931.0,9931.2,344
478,R478,9671.4,9671.4,9671.4,9671.4,9671.6,9671.2,9671.2,9671.6,9671.2,1643
479,R479,8327.8,8327.8,8328.0,8328.2,8360,8328.0,8327.8,8328.2,8327.8,8328.0
480,R480,9243.8,9243.4,9243.6,3782,9243.6,9243.4,9243.6,9243.6,9243.6,9243.4
481,R481,9270.4,9270.4,9270.4,9270.2,9270.2,3648,9270.6,9270.6,9270.6,9270.6
482,R482,9578.2,9578.0,9578.4,9578.2,9578.2,2109,9578.4,9578.0,9578.0,9578.4
483,R483,9468.6,9468.6,9468.8,2657,9468.6,9468.4,9468.4,9468.4,9468.4,9468.4
484,R484,9577.2,9577.2,9577.2,9577.4,9577.0,9577.0,9577.0,9577.2,2114,9577.4
485,R485,9410.0,9410.0,9410.0,9410.4,9410.2,9410.4,9410.0,2949,9410.4,9410.2
486,R486,204,9959.2,9959.4,9959.0,9959.0,9959.4,9959.2,9959.2,9959.2,9959.2
487,R487,9163.0,9163.0,9162.8,4185,9163.0,9163.0,9162.8,9163.0,9162.8,9162.8
488,R488,9404.0,9404.0,9403.6,9403.6,9403.6,9404.0,2981,9403.6,9404.0,9404.0
489,R489,9663.8,9663.4,9663.8,1682,9663.8,9663.6,9663.4,9663.8,9663.8,9663.4
490,R490,8771.4,8771.8,8771.4,8771.8,8771.4,8771.8,8771.4,6142,8771.8,8771.4
491,R491,8918.0,8918.2,8917.8,8918.2,5410,8917.8,8918.0,8917.8,8918.0,8918.2
492,R492,9217.8,9217.6,9217.8,9218.0,9218.0,9217.6,9217.8,3911,9217.8,9217.6
493,R493,9472.0,9472.0,9472.2,9472.0,9472.2,9472.2,9471.8,9472.0,9472.2,2640
494,R494,8888.4,8888.0,8888.0,8888.2,5559,8888.0,8888.2,8888.2,8888.0,8888.0
495,R495,8031.4,8031.2,8031.2,8031.2,8031.4,8031.0,8031.2,8031.4,8031.4,9844
496,R496,9977.6,9977.2,9977.4,113,9977.4,9977.4,9977.4,9977.6,9977.6,9977.4
497,R497,8716.4,8716.6,8716.6,6417,8716.8,8716.6,8716.8,8716.8,8716.4,8716.8
498,R498,8730.6,8731.0,6346,8730.8,8730.6,8730.8,8731.0,8730.6,8731.0,8731.0
499,R499,9191.6,9191.8,9191.6,4041,9191.8,9191.6,9191.6,9191.6,9191.6,9191.8
500,R500,8677.0,8677.0,8676.8,6616,8676.8,8676.6,8677.0,8677.0,8676.6,8677.0
501,R501,8220.2,8220.6,8220.2,8220.6,8220.6,8220.2,8220.2,8898,8220.4,8220.2
502,R502,5820,8836.0,8836.0,8835.8,8835.8,8836.2,8836.2,8835.8,8836.0,8836.2
503,R503,2351,9529.8,9529.6,9529.8,9529.6,9530.0,9530.0,9529.6,9530.0,9529.8
504,R504,8848.8,8849.0,8848.8,8848.6,8848.6,8849.0,5756,8848.6,8849.0,8848.6
505,R505,8162.6,8162.8,8162.4,8162.4,8162.6,8162.6,9187,8162.4,8162.4,8162.4
506,R506,3039,9392.0,9392.2,9392.4,9392.4,9392.4,9392.2,9392.0,9392.0,9392.4
507,R507,9116.8,9117.0,9117.0,9117.2,9116.8,9117.0,9117.0,9116.8,4415,9117.0
508,R508,8260.8,8260.6,8260.6,8260.8,8260.4,8260.6,8697,8260.4,8260.4,8260.6
509,R509,9196.0,9196.2,9196.0,9196.0,9196.2,9196.2,4019,9196.2,9196.4,9196.4
510,R510,8337.0,8337.2,8337.2,8337.0,8315,8336.8,8337.2,8336.8,8336.8,8337.0
511,R511,8987.6,8987.6,8987.4,8987.8,5062,8987.8,8987.6,8987.4,8987.4,8987.4
512,R512,9542.0,9541.6,9541.6,9542.0,9541.6,2291,9542.0,9542.0,9541.8,9541.8
513,R513,3059,9388.4,9388.0,9388.0,9388.0,9388.0,9388.4,9388.2,9388.4,9388.4
514,R514,8255.0,8254.8,8254.6,8254.6,8726,8254.6,8254.8,8254.8,8254.6,8255.0
515,R515,9434.0,9434.0,9433.8,9433.8,9433.8,9434.0,2830,9433.8,9434.2,9433.8
516,R516,9109.8,9110.0,9110.2,4450,9109.8,9109.8,9110.2,9110.2,9110.2,9109.8
517,R517,9716.2,9716.2,9716.0,9716.0,1420,9715.8,9716.0,9715.8,9716.0,9715.8
518,R518,8045.8,8045.6,8045.6,8045.8,8045.6,9771,8045.6,8045.6,8045.8,8045.8
519,R519,9059.6,4703,9059.4,9059.4,9059.4,9059.4,9059.4,9059.6,9059.2,9059.2
520,R520,8384.0,8383.8,8384.0,8383.8,8384.0,8383.6,8383.8,8383.6,8081,8383.8
521,R521,8711.6,6441,8712.0,8712.0,8711.6,8711.6,8712.0,8712.0,8712.0,8712.0
522,R522,9991.0,9990.8,9990.6,9991.0,46,9990.8,9991.0,9990.8,9991.0,9990.8
523,R523,9422.2,9422.4,9422.2,9422.0,9422.2,2889,9422.0,9422.4,9422.2,9422.4
524,R524,8418.2,8417.8,7910,8418.0,8417.8,8418.0,8418.2,8418.0,8418.0,8418.0
525,R525,461,9907.6,9908.0,9907.6,9907.8,9908.0,9907.6,9908.0,9907.6,9907.8
