id,label,attr_0,attr_1
1071,R1071,8650.0,6749
1072,R1072,8274.8,8625
1073,R1073,9624.0,1881
1074,R1074,9020.4,4897
1075,R1075,9674.6,1626
1076,R1076,8145,8370.8
1077,R1077,2155,9569.2
1078,R1078,9270,8146.2
1079,R1079,9575.0,2126
1080,R1080,8589.6,7051
1081,R1081,6377,8724.4
1082,R1082,7615,8477.2
1083,R1083,4046,9191.0
1084,R1084,8613.6,6933
1085,R1085,8896.0,5521
1086,R1086,129,9974.4
1087,R1087,8878,8224.4
1088,R1088,7701,8459.6
1089,R1089,9902.4,489
1090,R1090,9379.4,3103
1091,R1091,5163,8967.6
1092,R1092,8061.2,9695
1093,R1093,266,9947.0
1094,R1094,9211,8157.6
1095,R1095,6020,8795.8
1096,R1096,9363.6,3181
1097,R1097,1239,9752.4
1098,R1098,8365.8,8171
1099,R1099,1076,9785.0
1100,R1100,8503.2,7483
1101,R1101,8754.6,6228
1102,R1102,9666.0,1670
1103,R1103,8120,8375.8
1104,R1104,9566.2,2170
1105,R1105,3480,9304.2
1106,R1106,9070.2,4649
1107,R1107,8402.0,7990
1108,R1108,3636,9272.6
1109,R1109,7765,8447.0
1110,R1110,9961.8,190
1111,R1111,9162.0,4189
1112,R1112,8841.2,5794
1113,R1113,2748,9450.6
1114,R1114,2596,9480.8
1115,R1115,2431,9513.8
1116,R1116,9227.0,3864
1117,R1117,9874.4,627
1118,R1118,8744.8,6275
1119,R1119,3228,9354.2
1120,R1120,1692,9661.8
1121,R1121,2900,9419.8
1122,R1122,9029.8,4852
1123,R1123,9462.2,2688
1124,R1124,9673.8,1630
1125,R1125,8466.2,7669
1126,R1126,8968.2,5159
1127,R1127,8168.0,9159
1128,R1128,8891.0,5546
1129,R1129,805,9838.8
1130,R1130,8131.0,9345
1131,R1131,5364,8927.2
1132,R1132,9740.0,1300
1133,R1133,5556,8889.0
1134,R1134,8714.6,6427
1135,R1135,7667,8466.8
1136,R1136,9699.4,1504
1137,R1137,2967,9406.6
1138,R1138,9074,8185.0
1139,R1139,1487,9702.8
1140,R1140,8737.6,6311
1141,R1141,7522,8495.4
1142,R1142,4633,9073.2
1143,R1143,9128.6,4357
1144,R1144,8005.2,9975
1145,R1145,3438,9312.4
1146,R1146,8166.0,9171
1147,R1147,8083.8,9582
1148,R1148,9801.6,993
1149,R1149,950,9810.0
1150,R1150,9796.8,1017
1151,R1151,9553.8,2230
1152,R1152,9473.0,2636
1153,R1153,9808.4,957
1154,R1154,4697,9060.8
1155,R1155,9707.6,1463
1156,R1156,9160.8,4197
1157,R1157,1807,9638.4
1158,R1158,9930.6,346
1159,R1159,322,9935.8
1160,R1160,9263.0,3685
1161,R1161,8877.6,5613
1162,R1162,9283,8143.2
1163,R1163,9302.8,3486
1164,R1164,9903.4,484
1165,R1165,761,9847.6
1166,R1166,9956.8,217
1167,R1167,8948.6,5257
1168,R1168,9845.0,776
1169,R1169,3348,9330.4
1170,R1170,8904.2,5480
1171,R1171,9725.4,1372
1172,R1172,8187.4,9062
1173,R1173,9646,8070.8
1174,R1174,7921,8415.8
1175,R1175,9226.6,3867
1176,R1176,9740.6,1297
1177,R1177,6920,8616.2
1178,R1178,8519,8296.4
1179,R1179,8949.4,5253
1180,R1180,7199,8560.4
1181,R1181,9941.4,294
1182,R1182,8782.4,6088
1183,R1183,9838.2,808
1184,R1184,8887.8,5562
1185,R1185,430,9913.8
1186,R1186,9413.2,2935
1187,R1187,9168.6,4157
1188,R1188,5140,8972.2
1189,R1189,8047.4,9764
1190,R1190,3659,9268.4
1191,R1191,7833,8433.2
1192,R1192,9358.2,3208
1193,R1193,8133.8,9331
1194,R1194,8867.2,5665
1195,R1195,8704.4,6478
1196,R1196,8476.0,7619
1197,R1197,8271,8346.0
1198,R1198,9233.0,3834
1199,R1199,1661,9668.0
1200,R1200,9984.8,77
1201,R1201,9443.6,2783
1202,R1202,887,9822.8
1203,R1203,9348.4,3259
1204,R1204,245,9950.8
1205,R1205,8396.8,8016
1206,R1206,8423.6,7883
1207,R1207,950,9810.2
1208,R1208,2017,9596.4
1209,R1209,9347.8,3262
1210,R1210,9653.2,1735
1211,R1211,8360.8,8195
1212,R1212,8229.4,8854
1213,R1213,8377.0,8116
1214,R1214,8417.0,7914
1215,R1215,9980.4,99
1216,R1216,9358.4,3208
1217,R1217,9690.2,1550
1218,R1218,9695.0,1524
1219,R1219,9793,8041.2
1220,R1220,8738.8,6307
1221,R1221,8429.8,7852
1222,R1222,1642,9671.6
1223,R1223,121,9975.6
1224,R1224,9183.0,4084
1225,R1225,5546,8890.8
1226,R1226,8377,8324.6
1227,R1227,8609.6,6952
1228,R1228,7086,8583.0
1229,R1229,9016.8,4916
1230,R1230,8835.4,5824
1231,R1231,3519,9296.0
1232,R1232,9952.2,239
1233,R1233,8951.4,5244
1234,R1234,8289,8342.2
1235,R1235,8881.4,5592
1236,R1236,9243.6,3781
1237,R1237,9276.2,3620
1238,R1238,7341,8532.0
1239,R1239,9166,8167.0
1240,R1240,233,9953.4
1241,R1241,9876.2,620
1242,R1242,120,9976.2
1243,R1243,8555,8289.2
1244,R1244,3689,9262.2
1245,R1245,8778.8,6106
1246,R1246,8781.2,6093
1247,R1247,8352.0,8241
1248,R1248,9665,8067.0
1249,R1249,8772.2,6140
1250,R1250,9341,8131.6
1251,R1251,8067,8386.6
1252,R1252,497,9900.4
1253,R1253,3950,9210.2
1254,R1254,5405,8918.8
1255,R1255,8493.0,7534
1256,R1256,8828.6,5858
1257,R1257,7571,8485.8
1258,R1258,7048,8590.2
1259,R1259,9500.8,2495
1260,R1260,8495.0,7524
1261,R1261,9158.0,4209
1262,R1262,9345.2,3273
1263,R1263,19,9996.0
1264,R1264,8125,8374.8
1265,R1265,2031,9593.6
1266,R1266,8370.4,8147
1267,R1267,7075,8584.8
1268,R1268,9437,8112.6
1269,R1269,3888,9222.2
1270,R1270,8523.6,7381
1271,R1271,8458.0,7709
1272,R1272,8417.4,7914
1273,R1273,4792,9041.6
1274,R1274,4963,9007.6
1275,R1275,5642,8871.8
1276,R1276,8623,8275.6
1277,R1277,8399,8320.0
1278,R1278,6619,8676.0
1279,R1279,8233.0,8834
1280,R1280,8051.6,9741
1281,R1281,4044,9191.2
1282,R1282,809,9838.4
1283,R1283,9080.0,4599
1284,R1284,1977,9604.6
1285,R1285,9711.8,1442
1286,R1286,9985,8002.8
1287,R1287,9459,8108.4
1288,R1288,1240,9751.8
1289,R1289,8030.2,9849
1290,R1290,5047,8990.4
1291,R1291,474,9905.2
1292,R1292,8866.8,5666
1293,R1293,2212,9557.6
1294,R1294,8865.4,5674
1295,R1295,9106.2,4470
1296,R1296,2971,9405.8
1297,R1297,8086,8383.0
1298,R1298,7089,8582.0
1299,R1299,8730,8253.8
1300,R1300,9941.8,291
1301,R1301,663,9867.2
1302,R1302,2564,9487.0
1303,R1303,8772.0,6140
1304,R1304,6502,8699.6
1305,R1305,1498,9700.6
1306,R1306,4163,9167.2
1307,R1307,5247,8950.8
1308,R1308,9199.8,4000
1309,R1309,9954.4,227
1310,R1310,9876.0,619
1311,R1311,4590,9082.2
1312,R1312,8372.8,8136
1313,R1313,8129.4,9354
1314,R1314,8161.4,9192
1315,R1315,6523,8695.6
1316,R1316,8283.4,8582
1317,R1317,991,9801.8
1318,R1318,1065,9787.0
1319,R1319,8774.4,6127
1320,R1320,9216,8156.8
1321,R1321,8060.6,9697
1322,R1322,9140.2,4300
1323,R1323,8993.0,5035
1324,R1324,8055,8388.8
1325,R1325,8956,8208.8
1326,R1326,3207,9358.8
1327,R1327,5132,8973.4
1328,R1328,8621.2,6893
1329,R1329,6810,8638.2
1330,R1330,8556.4,7218
1331,R1331,2616,9476.8
1332,R1332,2426,9514.6
1333,R1333,5457,8908.4
1334,R1334,8994.8,5027
1335,R1335,1793,9641.6
1336,R1336,9742.2,1290
1337,R1337,8139.2,9305
1338,R1338,8971.0,5146
1339,R1339,7747,8450.6
1340,R1340,1475,9704.8
1341,R1341,8431.8,7842
1342,R1342,3857,9228.6
1343,R1343,691,9861.8
1344,R1344,2964,9407.0
1345,R1345,9801,8039.8
1346,R1346,1029,9794.2
1347,R1347,4768,9046.2
1348,R1348,1939,9612.0
1349,R1349,9681.8,1590
1350,R1350,8307,8338.4
1351,R1351,9065.6,4671
1352,R1352,7258,8548.6
1353,R1353,6901,8619.8
1354,R1354,8684.0,6579
1355,R1355,4745,9051.2
1356,R1356,8757.4,6212
1357,R1357,3475,9304.8
1358,R1358,8873.4,5632
1359,R1359,8559.4,7204
1360,R1360,357,9928.4
1361,R1361,8933.0,5336
1362,R1362,7953,8409.2
1363,R1363,4673,9065.6
1364,R1364,247,9950.8
1365,R1365,8605,8278.8
1366,R1366,9040.0,4800
1367,R1367,3950,9210.0
1368,R1368,9935.4,322
1369,R1369,8276,8344.8
1370,R1370,8266.6,8667
1371,R1371,8920.2,5400
1372,R1372,6492,8701.6
1373,R1373,9691.0,1544
1374,R1374,9149.4,4254
1375,R1375,9761.8,1190
1376,R1376,9276.6,3616
1377,R1377,9307.0,3464
1378,R1378,8301.2,8493
1379,R1379,5345,8930.8
1380,R1380,7595,8481.0
1381,R1381,6832,8633.4
1382,R1382,5605,8879.0
1383,R1383,9223.2,3885
1384,R1384,8967.4,5164
1385,R1385,9648,8070.4
1386,R1386,9049.2,4755
1387,R1387,3031,9393.6
1388,R1388,8494,8301.4
1389,R1389,9311.2,3443
1390,R1390,8721.6,6393
1391,R1391,7639,8472.4
1392,R1392,8048.0,9759
1393,R1393,8562.4,7189
1394,R1394,9035,8193.2
1395,R1395,1783,9643.6
1396,R1396,8765.4,6172
1397,R1397,226,9954.6
1398,R1398,391,9921.8
1399,R1399,8475,8305.2
1400,R1400,8470.4,7648
1401,R1401,9104.4,4477
1402,R1402,9501.8,2490
1403,R1403,9218,8156.4
1404,R1404,8690,8261.8
1405,R1405,6603,8679.6
1406,R1406,9708.6,1458
1407,R1407,8401.2,7993
1408,R1408,9696.2,1520
1409,R1409,9433.8,2830
1410,R1410,3134,9373.0
1411,R1411,9921.0,395
1412,R1412,6535,8693.0
1413,R1413,3185,9362.8
1414,R1414,9659.6,1703
1415,R1415,8567.0,7165
1416,R1416,8869,8226.0
1417,R1417,5567,8886.6
1418,R1418,4872,9025.4
1419,R1419,9736.2,1320
1420,R1420,3756,9248.6
1421,R1421,9502.8,2485
1422,R1422,8914.0,5430
1423,R1423,1966,9606.8
1424,R1424,2729,9454.4
1425,R1425,8995.8,5020
1426,R1426,8949.8,5250
1427,R1427,2789,9442.4
1428,R1428,6870,8626.2
1429,R1429,6451,8709.8
1430,R1430,9918.8,405
1431,R1431,8373.6,8132
1432,R1432,4829,9034.2
1433,R1433,9424.6,2877
1434,R1434,738,9852.6
1435,R1435,5585,8883.2
1436,R1436,9334.8,3326
1437,R1437,4030,9193.8
1438,R1438,9304.0,3481
1439,R1439,2911,9417.8
1440,R1440,7405,8519.2
1441,R1441,8943.6,5283
1442,R1442,1173,9765.4
1443,R1443,2041,9591.6
1444,R1444,2118,9576.2
1445,R1445,8807,8238.8
1446,R1446,9563.2,2183
1447,R1447,9424.6,2876
1448,R1448,8596.4,7019
1449,R1449,6642,8671.4
1450,R1450,6309,8738.4
1451,R1451,1453,9709.6
1452,R1452,8351.4,8242
1453,R1453,8163.0,9184
1454,R1454,8828.0,5859
1455,R1455,7348,8530.6
1456,R1456,9626.2,1869
1457,R1457,733,9853.4
1458,R1458,9252.8,3735
1459,R1459,5274,8945.2
1460,R1460,2728,9454.4
1461,R1461,8108.6,9456
1462,R1462,3428,9314.2
1463,R1463,8732.2,6338
1464,R1464,1878,9624.4
1465,R1465,9419.4,2904
1466,R1466,9397.8,3012
1467,R1467,9682.2,1588
1468,R1468,9011.4,4943
1469,R1469,8918.0,5409
1470,R1470,9965,8007.0
1471,R1471,40,9992.2
1472,R1472,9329,8134.2
1473,R1473,9688.8,1557
1474,R1474,3788,9242.4
1475,R1475,5207,8958.4
1476,R1476,8541.6,7291
1477,R1477,9994.6,28
1478,R1478,3302,9339.6
1479,R1479,9109.4,4452
1480,R1480,9289.2,3555
1481,R1481,9897.8,510
1482,R1482,9307.0,3465
1483,R1483,9682.6,1587
1484,R1484,1742,9651.4
1485,R1485,4930,9014.0
1486,R1486,9803.6,983
1487,R1487,8358.0,8211
1488,R1488,3243,9351.4
1489,R1489,9910.2,448
1490,R1490,6945,8611.2
1491,R1491,8357.4,8213
1492,R1492,8937.2,5315
1493,R1493,7778,8444.6
1494,R1494,8939.8,5300
1495,R1495,8598.0,7009
1496,R1496,8994.4,5028
1497,R1497,9771.0,1144
1498,R1498,409,9918.2
1499,R1499,955,9809.0
1500,R1500,9713,8057.6
1501,R1501,8324.8,8376
1502,R1502,6756,8648.8
1503,R1503,8567,8286.4
1504,R1504,8477.6,7612
1505,R1505,8270.0,8650
1506,R1506,8297.4,8514
1507,R1507,9705.4,1474
1508,R1508,985,9803.0
1509,R1509,7763,8447.2
1510,R1510,9387,8122.8
1511,R1511,9853.0,734
1512,R1512,8947,8210.4
1513,R1513,8659.6,6701
1514,R1514,9701.2,1495
1515,R1515,8210,8358.2
1516,R1516,9072.4,4639
1517,R1517,9631.8,1842
1518,R1518,9940.2,298
1519,R1519,7743,8451.6
1520,R1520,8838.6,5807
1521,R1521,7687,8462.6
1522,R1522,8151.2,9245
1523,R1523,8605.0,6974
1524,R1524,8762.6,6186
1525,R1525,2308,9538.6
1526,R1526,9763.0,1185
1527,R1527,8602.6,6988
1528,R1528,3472,9305.8
1529,R1529,9241.8,3790
1530,R1530,8768.8,6156
1531,R1531,1075,9785.2
1532,R1532,8551,8289.6
1533,R1533,295,9941.2
1534,R1534,9885.6,572
1535,R1535,8597.2,7015
1536,R1536,1373,9725.4
1537,R1537,2350,9529.8
1538,R1538,8213.6,8933
1539,R1539,3141,9371.8
1540,R1540,8386.4,8068
1541,R1541,3906,9218.6
1542,R1542,3978,9204.4
1543,R1543,8227.4,8864
1544,R1544,8131.6,9341
1545,R1545,8201.4,8993
1546,R1546,8270.0,8651
1547,R1547,9715.4,1422
1548,R1548,9442.6,2788
1549,R1549,4288,9142.2
1550,R1550,8100.2,9500
1551,R1551,9506,8098.8
1552,R1552,9155.0,4224
1553,R1553,8921.0,5395
1554,R1554,9583.2,2085
1555,R1555,8264.0,8679
1556,R1556,9228.2,3859
1557,R1557,5256,8948.8
1558,R1558,4004,9199.4
1559,R1559,8819,8236.2
1560,R1560,8494,8301.4
1561,R1561,8670,8266.0
1562,R1562,9376.4,3117
1563,R1563,8823.8,5880
1564,R1564,9459.8,2700
1565,R1565,9613.6,1932
1566,R1566,9176.8,4115
1567,R1567,9981.2,94
1568,R1568,4739,9052.2
1569,R1569,9213,8157.2
1570,R1570,8384.0,8081
1571,R1571,8583,8283.2
1572,R1572,9440.8,2795
1573,R1573,3305,9338.8
1574,R1574,9994.8,27
1575,R1575,8884,8223.0
1576,R1576,2580,9484.0
1577,R1577,8033.6,9833
1578,R1578,9136,8172.8
1579,R1579,4803,9039.4
1580,R1580,9909.4,453
1581,R1581,8531,8293.8
1582,R1582,5014,8997.0
1583,R1583,9246.0,3770
1584,R1584,7381,8524.0
1585,R1585,9507.8,2462
1586,R1586,9118,8176.6
1587,R1587,9439.0,2806
1588,R1588,8028,8394.4
1589,R1589,4816,9036.6
1590,R1590,4098,9180.2
1591,R1591,5274,8945.4
1592,R1592,8903,8219.2
1593,R1593,8741.8,6290
1594,R1594,5604,8879.2
1595,R1595,9807.4,962
1596,R1596,9435.6,2821
1597,R1597,4262,9147.4
1598,R1598,8676.8,6617
1599,R1599,4774,9045.2
1600,R1600,6701,8659.6
1601,R1601,5846,8831.0
1602,R1602,2341,9531.6
1603,R1603,6499,8700.0
1604,R1604,347,9930.6
1605,R1605,1752,9649.8
1606,R1606,9051.0,4744
1607,R1607,1490,9702.2
1608,R1608,2764,9447.2
1609,R1609,8414.4,7928
1610,R1610,8477.2,7613
1611,R1611,4237,9152.4
1612,R1612,4057,9188.4
1613,R1613,9025,8195.2
1614,R1614,6137,8772.4
1615,R1615,2265,9547.2
1616,R1616,9156.8,4216
1617,R1617,1509,9698.0
1618,R1618,8585.8,7072
1619,R1619,8059,8388.0
1620,R1620,9608.4,1959
1621,R1621,9431,8113.6
1622,R1622,6544,8691.4
1623,R1623,9094.0,4529
1624,R1624,7363,8527.6
1625,R1625,9580,8083.8
1626,R1626,6151,8769.8
1627,R1627,8996,8200.6
1628,R1628,8041.8,9792
1629,R1629,9129.8,4350
1630,R1630,2253,9549.4
1631,R1631,9730.2,1348
1632,R1632,8608.2,6960
1633,R1633,8071.2,9645
1634,R1634,8324.8,8377
1635,R1635,153,9969.2
1636,R1636,9724.6,1377
1637,R1637,6172,8765.4
1638,R1638,5271,8945.8
1639,R1639,8999,8200.0
1640,R1640,8608.0,6960
1641,R1641,4958,9008.6
1642,R1642,8791.6,6041
1643,R1643,8228.8,8856
1644,R1644,8404.0,7980
1645,R1645,9738.0,1309
1646,R1646,1111,9777.6
1647,R1647,8922.4,5388
1648,R1648,8717.0,6416
1649,R1649,8667.0,6665
1650,R1650,8353.6,8232
1651,R1651,9124.0,4381
1652,R1652,8967.6,5161
1653,R1653,9921.2,394
1654,R1654,3678,9264.4
1655,R1655,832,9833.8
1656,R1656,9928.0,359
1657,R1657,8250.8,8746
1658,R1658,9034.4,4828
1659,R1659,9983.4,82
1660,R1660,870,9826.2
1661,R1661,7463,8507.4
1662,R1662,8049.2,9754
1663,R1663,3902,9219.4
1664,R1664,5156,8969.0
1665,R1665,8197.8,9010
1666,R1666,9366.6,3168
1667,R1667,8373.4,8132
1668,R1668,1415,9717.2
1669,R1669,9138,8172.6
1670,R1670,317,9936.6
1671,R1671,3306,9339.0
1672,R1672,8989.8,5052
1673,R1673,8038.0,9811
1674,R1674,6641,8672.0
1675,R1675,4368,9126.2
1676,R1676,9147.2,4264
1677,R1677,2058,9588.2
1678,R1678,2447,9510.4
1679,R1679,9748,8050.4
1680,R1680,2082,9583.8
1681,R1681,8449.2,7754
1682,R1682,8908.2,5460
1683,R1683,8104.0,9480
1684,R1684,4362,9127.6
1685,R1685,9158.8,4205
1686,R1686,2800,9440.0
1687,R1687,9647.8,1761
1688,R1688,6904,8619.0
1689,R1689,4454,9109.0
1690,R1690,6072,8785.8
1691,R1691,8698.4,6509
1692,R1692,8767.4,6163
1693,R1693,8906.0,5470
1694,R1694,6022,8795.6
1695,R1695,8678.8,6606
1696,R1696,6130,8774.2
1697,R1697,9593.6,2033
1698,R1698,9258.6,3708
1699,R1699,8055.4,9722
1700,R1700,8761.4,6194
1701,R1701,8758.6,6207
1702,R1702,8635.0,6826
1703,R1703,8517.4,7413
1704,R1704,2720,9456.2
1705,R1705,9737.6,1312
1706,R1706,9125.0,4376
1707,R1707,2385,9523.2
1708,R1708,8223.0,8885
1709,R1709,8561.6,7192
1710,R1710,9156.0,4220
1711,R1711,8287.6,8562
1712,R1712,8066.8,9666
1713,R1713,8406.8,7965
1714,R1714,1777,9644.4
1715,R1715,5470,8906.2
1716,R1716,3473,9305.6
1717,R1717,2220,9556.2
1718,R1718,46,9991.0
1719,R1719,9299.6,3503
1720,R1720,9516.8,2417
1721,R1721,9971.4,142
1722,R1722,2909,9418.4
1723,R1723,3780,9243.8
1724,R1724,9038.0,4810
1725,R1725,7611,8477.8
1726,R1726,4173,9165.2
1727,R1727,9374,8125.4
1728,R1728,9536.8,2317
1729,R1729,9909.2,455
1730,R1730,9149.2,4254
1731,R1731,9471.4,2642
1732,R1732,4697,9060.4
1733,R1733,9426,8114.6
1734,R1734,8703.6,6483
1735,R1735,3831,9233.8
1736,R1736,8072.2,9638
1737,R1737,9119.8,4401
1738,R1738,9204,8159.0
1739,R1739,8389.2,8054
1740,R1740,5905,8819.0
1741,R1741,8489.4,7554
1742,R1742,2777,9444.8
1743,R1743,9366.6,3166
1744,R1744,1465,9707.0
1745,R1745,8985.6,5072
1746,R1746,6934,8613.4
1747,R1747,5180,8963.8
1748,R1748,9483.6,2582
1749,R1749,8312.2,8440
1750,R1750,9019,8196.2
1751,R1751,9385.0,3075
1752,R1752,9796.8,1016
1753,R1753,9163.0,4186
1754,R1754,1034,9793.0
1755,R1755,8237.8,8811
1756,R1756,8297.6,8512
1757,R1757,8921.6,5393
1758,R1758,8132.6,9338
1759,R1759,3388,9322.4
1760,R1760,9940.4,298
1761,R1761,9941,8012.0
1762,R1762,4292,9141.4
1763,R1763,8529,8294.0
1764,R1764,1253,9749.2
1765,R1765,8029.0,9854
1766,R1766,9143.4,4283
1767,R1767,9847.8,761
1768,R1768,8482.4,7587
1769,R1769,9430,8114.2
1770,R1770,3937,9212.4
1771,R1771,9447,8110.4
1772,R1772,376,9925.0
1773,R1773,9763.2,1184
1774,R1774,5685,8862.8
1775,R1775,8794.6,6028
1776,R1776,6033,8793.2
1777,R1777,2716,9456.8
1778,R1778,3851,9229.6
1779,R1779,9079.2,4603
1780,R1780,896,9820.6
1781,R1781,9489.0,2556
1782,R1782,9705.8,1472
1783,R1783,4031,9194.0
1784,R1784,2599,9480.4
1785,R1785,552,9889.8
1786,R1786,8744.8,6277
1787,R1787,9421.6,2892
1788,R1788,9716,8056.6
1789,R1789,8501.6,7493
1790,R1790,8384.6,8078
1791,R1791,9859,8028.2
1792,R1792,8102.6,9487
1793,R1793,7483,8503.6
1794,R1794,8241.8,8791
1795,R1795,3878,9224.6
1796,R1796,5110,8978.0
1797,R1797,9662.0,1690
1798,R1798,192,9961.8
1799,R1799,9055.8,4721
1800,R1800,9052.8,4736
1801,R1801,3565,9287.0
1802,R1802,871,9825.6
1803,R1803,3207,9358.6
1804,R1804,3132,9373.8
1805,R1805,3790,9241.8
1806,R1806,8540.2,7298
1807,R1807,8389.2,8054
1808,R1808,3554,9289.2
1809,R1809,8950.4,5247
1810,R1810,9638.4,1808
1811,R1811,8081.4,9593
1812,R1812,9605,8079.2
1813,R1813,8055.6,9722
1814,R1814,9575.0,2125
1815,R1815,1345,9731.2
1816,R1816,5924,8815.4
1817,R1817,8890.8,5545
1818,R1818,8525.4,7373
1819,R1819,8779.6,6101
1820,R1820,2180,9564.0
1821,R1821,9830.0,850
1822,R1822,8378.6,8108
1823,R1823,764,9847.0
1824,R1824,5099,8980.2
1825,R1825,3085,9382.8
1826,R1826,4398,9120.2
1827,R1827,1128,9774.6
1828,R1828,8861.0,5696
1829,R1829,9316.0,3420
1830,R1830,9777.2,1113
1831,R1831,3817,9236.6
1832,R1832,586,9883.0
1833,R1833,3476,9304.6
1834,R1834,4910,9018.2
1835,R1835,4009,9198.2
1836,R1836,8512,8297.6
1837,R1837,6328,8734.4
1838,R1838,7372,8525.8
1839,R1839,9566.4,2167
1840,R1840,8673.6,6632
1841,R1841,9090.6,4546
1842,R1842,9605.4,1974
1843,R1843,8487.2,7563
1844,R1844,8451.4,7742
1845,R1845,4145,9171.0
1846,R1846,1174,9765.2
1847,R1847,8365.4,8172
1848,R1848,8336.8,8316
1849,R1849,9189.6,4051
1850,R1850,7568,8486.4
1851,R1851,8024.6,9877
1852,R1852,3403,9319.6
1853,R1853,8698,8260.6
1854,R1854,9211,8157.8
1855,R1855,9360.4,3199
1856,R1856,4650,9070.2
1857,R1857,8318.0,8410
1858,R1858,8272,8345.4
1859,R1859,6993,8601.4
1860,R1860,8828.0,5860
1861,R1861,9600.2,2000
1862,R1862,2179,9564.2
1863,R1863,8867.6,5661
1864,R1864,8347.6,8263
1865,R1865,9291.6,3542
1866,R1866,9346.4,3269
1867,R1867,3812,9237.8
1868,R1868,9058.2,4710
1869,R1869,9889.0,554
1870,R1870,9183.2,4084
1871,R1871,8327.8,8362
1872,R1872,8227.4,8862
1873,R1873,3894,9221.2
1874,R1874,7531,8493.6
1875,R1875,9798.2,1009
1876,R1876,9673.0,1635
1877,R1877,8704.8,6476
1878,R1878,9505.0,2474
1879,R1879,8522.4,7388
1880,R1880,7735,8453.0
1881,R1881,9038.6,4808
1882,R1882,9257,8148.8
1883,R1883,9177.2,4115
1884,R1884,2308,9538.4
1885,R1885,8130.2,9349
1886,R1886,4390,9122.2
1887,R1887,3138,9372.6
1888,R1888,5902,8819.6
1889,R1889,9161.0,4195
1890,R1890,5307,8938.6
1891,R1891,1775,9644.8
1892,R1892,9461.4,2692
1893,R1893,7244,8551.4
1894,R1894,8287.6,8561
1895,R1895,408,9918.6
1896,R1896,2642,9471.6
1897,R1897,9921.6,391
1898,R1898,9120.8,4396
1899,R1899,1853,9629.6
1900,R1900,8747.0,6266
1901,R1901,8967.2,5164
1902,R1902,9023.2,4883
1903,R1903,8220.2,8898
1904,R1904,3363,9327.6
1905,R1905,414,9917.4
1906,R1906,3356,9328.6
1907,R1907,9417,8116.8
1908,R1908,7540,8491.8
1909,R1909,8722.4,6387
1910,R1910,4771,9045.8
1911,R1911,2775,9445.2
1912,R1912,2945,9410.8
1913,R1913,9758,8048.4
1914,R1914,6195,8760.8
1915,R1915,2694,9461.0
1916,R1916,5752,8849.8
1917,R1917,7327,8534.8
1918,R1918,4202,9159.6
1919,R1919,9297.6,3511
1920,R1920,4758,9048.2
1921,R1921,8676.6,6618
1922,R1922,3524,9295.4
1923,R1923,8790.2,6050
1924,R1924,9139.8,4301
1925,R1925,5716,8856.6
1926,R1926,9531.0,2345
1927,R1927,3135,9373.2
1928,R1928,8167.2,9164
1929,R1929,4095,9181.2
1930,R1930,2056,9589.0
1931,R1931,9953.4,233
1932,R1932,9816.2,920
1933,R1933,8930.2,5349
1934,R1934,8233.4,8833
1935,R1935,9671.8,1641
1936,R1936,5861,8827.8
1937,R1937,980,9804.0
1938,R1938,9730.6,1347
1939,R1939,8156.0,9219
1940,R1940,294,9941.4
1941,R1941,8348.8,8255
1942,R1942,9043.4,4783
1943,R1943,1216,9757.0
1944,R1944,8253.2,8735
1945,R1945,9188,8162.2
1946,R1946,6804,8639.2
1947,R1947,720,9856.2
1948,R1948,8421.2,7893
1949,R1949,9434.8,2826
1950,R1950,1896,9620.6
1951,R1951,2413,9517.4
1952,R1952,9285.6,3573
1953,R1953,4503,9099.4
1954,R1954,3375,9325.2
1955,R1955,9411.2,2944
1956,R1956,7762,8447.6
1957,R1957,9236.2,3819
1958,R1958,2495,9500.8
1959,R1959,8539.0,7304
1960,R1960,8315.4,8422
1961,R1961,7383,8523.2
1962,R1962,8064.2,9680
1963,R1963,626,9875.0
1964,R1964,8196.8,9015
1965,R1965,9127.6,4361
1966,R1966,7712,8457.8
1967,R1967,9135.0,4324
1968,R1968,4602,9079.8
1969,R1969,2800,9440.0
1970,R1970,3476,9304.6
1971,R1971,1019,9796.0
1972,R1972,1309,9738.4
1973,R1973,9011.2,4945
1974,R1974,2617,9476.4
1975,R1975,8713.8,6432
1976,R1976,8682.6,6588
1977,R1977,2594,9481.0
1978,R1978,5115,8977.2
1979,R1979,4848,9030.2
1980,R1980,8661.0,6696
1981,R1981,4801,9039.6
1982,R1982,5870,8826.2
1983,R1983,7418,8516.2
1984,R1984,2086,9582.8
1985,R1985,6277,8744.8
1986,R1986,9250,8150.2
1987,R1987,4636,9072.6
1988,R1988,8844.2,5778
1989,R1989,9731.4,1342
1990,R1990,9357.4,3212
1991,R1991,9705.4,1473
1992,R1992,9791.2,1045
1993,R1993,3794,9241.4
1994,R1994,8522.6,7388
1995,R1995,361,9927.8
1996,R1996,9084.2,4580
1997,R1997,8720.6,6396
1998,R1998,8048,8390.4
1999,R1999,8339,8332.2
2000,R2000,8483.6,7581
2001,R2001,5617,8876.4
2002,R2002,8617,8276.6
2003,R2003,8794.2,6029
2004,R2004,9463.8,2681
2005,R2005,9541.4,2293
2006,R2006,5906,8819.0
2007,R2007,7758,8448.6
2008,R2008,9660.8,1695
