id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
368,R368,8985.0,8985.4,8985.0,5074,8985.2,8985.4,8985.0
369,R369,9049.6,9049.6,9049.6,4753,9049.2,9049.4,9049.6
370,R370,8817.8,8817.8,8817.4,8817.6,8817.8,8817.6,5912
371,R371,8336.6,8336.4,8336.6,8336.8,8317,8336.4,8336.8
372,R372,9409.0,2954,9409.4,9409.2,9409.4,9409.2,9409.4
373,R373,9759.2,1203,9759.6,9759.2,9759.6,9759.4,9759.2
374,R374,9145.2,9145.4,9145.2,9145.6,4273,9145.4,9145.4
375,R375,208,9958.2,9958.2,9958.4,9958.6,9958.6,9958.6
376,R376,9649.6,9649.6,9650.0,9649.6,9649.8,9649.6,1751
377,R377,9339.8,9339.6,9339.4,9339.6,9339.6,3302,9339.8
378,R378,8939.2,5303,8939.4,8939.4,8939.6,8939.4,8939.2
379,R379,807,9838.4,9838.8,9838.4,9838.4,9838.6,9838.6
380,R380,9115.4,9115.2,9115.0,9115.0,9115.4,4424,9115.0
381,R381,9160.2,4200,9160.0,9160.0,9160.2,9160.0,9160.0
382,R382,9711.4,9711.6,1442,9711.8,9711.8,9711.4,9711.8
383,R383,8963.2,8963.2,8963.6,8963.4,5183,8963.2,8963.4
384,R384,8769.4,8769.0,8769.2,8769.0,8769.2,6154,8769.2
385,R385,9053.2,4735,9052.8,9052.8,9053.2,9053.2,9053.2
386,R386,9154.2,9154.2,4229,9154.2,9154.2,9154.0,9154.0
387,R387,8751.0,8750.6,8751.0,8750.6,8750.6,8751.0,6246
388,R388,8826.4,8826.6,8826.4,5868,8826.4,8826.2,8826.2
389,R389,8820.2,5900,8820.2,8820.2,8819.8,8820.2,8820.0
390,R390,9780.0,9780.0,9780.0,1100,9780.2,9780.2,9780.2
391,R391,9719.2,1405,9718.8,9718.8,9718.8,9718.8,9718.8
392,R392,8782.0,6089,8782.2,8782.2,8782.2,8782.2,8782.4
393,R393,2226,9555.0,9554.8,9554.6,9554.6,9554.8,9554.6
394,R394,8691.6,8691.6,6541,8691.8,8691.8,8691.8,8692.0
395,R395,9137.6,9137.2,9137.6,4313,9137.6,9137.2,9137.2
396,R396,4012,9197.6,9197.8,9197.4,9197.6,9197.6,9197.8
397,R397,9650.4,1749,9650.4,9650.2,9650.2,9650.0,9650.0
398,R398,9009.4,9009.4,4954,9009.0,9009.2,9009.4,9009.4
399,R399,8425.4,8425.8,8425.8,8425.4,8425.4,8425.8,7872
400,R400,8616.2,8615.8,8615.8,8616.2,6920,8616.2,8615.8
401,R401,9636.6,1816,9636.6,9636.6,9636.8,9636.8,9636.6
402,R402,9654.0,9654.0,9654.0,1730,9654.0,9654.0,9653.8
403,R403,8857.8,8857.8,8857.4,8857.6,8857.4,8857.6,5712
404,R404,8724.6,8724.2,8724.2,8724.2,6378,8724.4,8724.6
405,R405,8332.4,8332.0,8339,8332.0,8332.2,8332.2,8332.0
406,R406,9311.8,9311.4,9311.8,9311.6,9311.6,3442,9311.8
407,R407,9132.8,9133.2,9132.8,4335,9132.8,9133.2,9132.8
408,R408,8722.0,8721.8,8722.2,8722.0,8721.8,6390,8721.8
409,R409,8900.2,8900.0,8899.8,8900.0,5500,8900.2,8900.0
410,R410,9967.6,9967.8,9967.6,9967.8,162,9967.4,9967.6
411,R411,8952.8,8952.8,8953.0,5235,8952.8,8953.2,8953.2
412,R412,4822,9035.4,9035.6,9035.8,9035.6,9035.4,9035.6
413,R413,8839.8,5802,8839.4,8839.4,8839.6,8839.6,8839.6
414,R414,9394.8,3026,9395.0,9395.0,9394.8,9394.8,9394.8
415,R415,8164.8,8164.8,8165.0,8165.0,8165.2,8164.8,9175
416,R416,8090.4,8090.2,8090.4,8090.0,8090.0,8090.2,9549
417,R417,9906.8,9907.0,9906.6,9906.8,9906.8,9906.6,466
418,R418,9402.0,9402.0,9402.0,9401.6,9401.8,2991,9401.6
419,R419,9088.6,4558,9088.4,9088.4,9088.2,9088.2,9088.4
420,R420,9700.0,9699.8,9700.2,9699.8,1500,9700.0,9699.8
421,R421,8615.6,8615.4,6923,8615.2,8615.6,8615.2,8615.6
422,R422,9858.6,9859.0,706,9858.6,9859.0,9859.0,9858.8
423,R423,8726.4,8726.4,6369,8726.2,8726.2,8726.0,8726.2
424,R424,8185.8,8185.6,8185.8,9071,8185.8,8186.0,8186.0
425,R425,3635,9272.8,9273.2,9273.0,9272.8,9273.0,9273.2
426,R426,9421.0,9421.2,2894,9421.4,9421.4,9421.4,9421.0
427,R427,9985,8003.0,8003.2,8003.2,8003.0,8003.2,8003.0
428,R428,9321.8,9321.4,3392,9321.8,9321.8,9321.4,9321.4
429,R429,8669.4,8669.6,8669.2,8669.4,6653,8669.2,8669.6
430,R430,8295.8,8296.0,8295.8,8521,8296.0,8296.0,8295.6
431,R431,4565,9087.2,9087.2,9087.0,9087.0,9086.8,9087.2
432,R432,8481.8,7591,8482.0,8482.0,8481.6,8481.8,8481.8
433,R433,8920.2,8920.2,8919.8,8919.8,8920.0,5400,8919.8
434,R434,9433.2,9432.8,9433.2,9433.0,2835,9433.0,9433.0
435,R435,9905.0,9905.0,9904.8,475,9905.2,9905.2,9904.8
436,R436,8343.0,8284,8343.4,8343.2,8343.2,8343.0,8343.4
437,R437,9241.4,9241.4,9241.2,9241.0,3794,9241.2,9241.2
438,R438,8186.2,8185.8,8186.2,9070,8186.0,8186.2,8186.0
439,R439,9345.2,9345.0,9344.8,9345.2,3275,9345.0,9345.0
440,R440,8014,8397.4,8397.0,8397.0,8397.2,8397.0,8397.0
441,R441,9519.8,2400,9519.8,9520.0,9520.0,9520.2,9520.2
442,R442,9785.2,9785.2,9785.4,1073,9785.6,9785.2,9785.6
443,R443,8222.6,8222.8,8222.4,8222.6,8222.4,8222.8,8887
444,R444,8223.2,8883,8223.2,8223.4,8223.4,8223.2,8223.2
445,R445,9362.2,9362.0,9362.2,9362.2,3190,9361.8,9362.2
446,R446,8034.6,8034.8,8034.8,9826,8035.0,8035.0,8034.6
447,R447,8624.2,6879,8624.4,8624.4,8624.4,8624.0,8624.2
448,R448,9954.4,227,9954.8,9954.8,9954.6,9954.6,9954.4
449,R449,52,9989.6,9989.8,9989.4,9989.8,9989.4,9989.6
450,R450,8979.6,8979.2,8979.4,8979.4,8979.6,8979.6,5103
451,R451,8494.8,7526,8494.6,8494.6,8494.6,8495.0,8494.8
452,R452,9583.4,9583.0,2084,9583.4,9583.2,9583.4,9583.2
453,R453,8738.0,8737.8,8737.8,8738.2,8738.0,6310,8738.0
454,R454,9971.0,9970.6,9970.8,9970.8,146,9971.0,9971.0
455,R455,7453,8509.2,8509.6,8509.2,8509.2,8509.4,8509.2
456,R456,9233.8,9233.4,9233.8,3832,9233.6,9233.8,9233.4
457,R457,8141.2,8141.2,8140.8,8141.2,8140.8,8141.0,9295
458,R458,9438.4,2809,9438.4,9438.4,9438.2,9438.2,9438.4
459,R459,9702.6,9702.8,9702.6,1486,9703.0,9703.0,9702.8
460,R460,8582.2,8582.2,8582.4,8582.6,8582.2,8582.6,7088
461,R461,9368.8,9368.8,9368.6,9369.0,9369.0,9368.6,3156
462,R462,9688.8,9689.0,9688.8,9689.0,9688.6,9688.6,1556
463,R463,8808.8,8808.6,8808.6,8808.8,8808.8,8809.0,5956
464,R464,8765.6,6171,8765.6,8766.0,8765.8,8765.8,8766.0
465,R465,8871.4,5642,8871.6,8871.4,8871.8,8871.4,8871.8
466,R466,8776,8245.0,8245.0,8245.0,8245.0,8245.0,8244.8
467,R467,9305.0,9304.8,9305.0,3475,9304.8,9305.2,9305.2
468,R468,9044.0,9044.0,4780,9044.2,9043.8,9044.0,9043.8
469,R469,3100,9379.8,9379.8,9379.8,9379.8,9379.8,9379.8
470,R470,8200.8,8200.8,8200.4,8200.8,8997,8200.8,8200.8
471,R471,8201.6,8201.4,8201.8,8992,8201.6,8201.4,8201.6
472,R472,9334.2,9334.2,3330,9334.0,9333.8,9334.2,9334.2
473,R473,6145,8770.8,8771.0,8771.0,8770.8,8771.0,8770.8
474,R474,8972.4,8972.6,8972.6,8972.2,5138,8972.6,8972.4
475,R475,8654.4,8654.0,6729,8654.0,8654.0,8654.2,8654.4
476,R476,9596.8,9596.8,2016,9596.8,9596.8,9596.6,9597.0
477,R477,9502.8,9502.8,9503.2,9503.2,9503.2,2485,9502.8
478,R478,9997.2,9997.2,9997.6,13,9997.6,9997.4,9997.2
479,R479,9093.6,4533,9093.6,9093.4,9093.2,9093.2,9093.6
480,R480,2564,9487.0,9487.2,9487.2,9487.0,9487.4,9487.0
481,R481,5197,8960.8,8960.8,8960.8,8960.4,8960.8,8960.4
482,R482,8422.8,8422.6,7887,8422.4,8422.4,8422.8,8422.6
483,R483,9895.0,524,9895.0,9895.2,9895.4,9895.2,9895.2
484,R484,8435.6,8435.6,8435.6,8435.4,8435.6,7822,8435.4
485,R485,9944.0,280,9944.2,9943.8,9944.0,9944.2,9943.8
486,R486,8771.0,8770.8,8770.8,8770.8,8770.8,8771.0,6145
487,R487,5722,8855.8,8855.4,8855.6,8855.4,8855.4,8855.8
488,R488,8985.2,8985.2,8985.0,8984.8,8985.0,8984.8,5075
489,R489,8766.2,8766.4,8766.4,8766.0,8766.0,6169,8766.2
490,R490,9068.4,9068.2,9068.2,4658,9068.2,9068.6,9068.4
491,R491,9397.6,9397.6,3013,9397.6,9397.6,9397.4,9397.4
492,R492,9635.2,9635.2,9634.8,9635.0,9635.2,1825,9635.0
493,R493,8503.8,8504.0,8504.2,8504.2,8504.2,7480,8504.0
494,R494,8581.8,8581.8,8581.6,8581.6,7092,8581.6,8581.8
495,R495,9995.8,9996.2,9996.2,9995.8,20,9996.0,9995.8
496,R496,9006.8,4965,9007.2,9006.8,9007.2,9007.0,9007.2
497,R497,9879.8,9879.6,9879.6,9879.8,9879.6,9879.8,601
498,R498,9802.8,9803.0,9802.8,9803.0,986,9802.8,9803.0
499,R499,9366.4,9366.4,3168,9366.2,9366.4,9366.4,9366.4
500,R500,8087.2,8087.2,8086.8,8087.2,8086.8,9565,8086.8
501,R501,9309.4,3454,9309.2,9309.0,9309.0,9309.2,9309.2
502,R502,9311,8138.0,8137.8,8137.6,8137.6,8138.0,8137.8
503,R503,3182,9363.6,9363.8,9363.8,9363.8,9363.4,9363.8
504,R504,2763,9447.4,9447.4,9447.2,9447.4,9447.6,9447.6
505,R505,9113.4,9113.6,9113.6,9113.8,9113.4,4432,9113.6
506,R506,9207,8158.6,8158.8,8158.8,8158.4,8158.8,8158.6
507,R507,8942.2,8942.4,5288,8942.6,8942.6,8942.4,8942.6
508,R508,9425.0,9425.0,9425.0,9424.6,9424.8,9424.8,2876
509,R509,8374.6,8128,8374.4,8374.6,8374.4,8374.6,8374.6
510,R510,9629.8,9630.2,9630.2,9630.2,9630.2,9629.8,1850
511,R511,9538.0,2310,9538.0,9538.2,9537.8,9538.2,9537.8
512,R512,9901.4,9901.6,9901.6,493,9901.6,9901.2,9901.6
513,R513,8164.6,8164.6,8164.4,8164.2,8164.4,8164.6,9178
514,R514,8644.6,8644.8,8644.8,8644.6,8644.6,8644.6,6776
515,R515,9780.4,1097,9780.4,9780.4,9780.4,9780.4,9780.8
516,R516,8112.4,8112.4,8112.2,8112.2,8112.0,8112.4,9439
517,R517,9377.0,9377.0,3114,9377.4,9377.4,9377.2,9377.4
518,R518,9147.2,9147.2,9147.4,9147.2,4264,9147.4,9147.4
519,R519,8317.8,8317.8,8317.6,8317.4,8317.8,8317.8,8412
520,R520,8514.0,8513.8,8514.0,8513.6,7431,8513.6,8513.6
521,R521,9262.4,9262.4,3689,9262.0,9262.0,9262.2,9262.0
522,R522,4272,9145.6,9145.4,9145.6,9145.8,9145.4,9145.8
523,R523,8275.2,8275.2,8275.0,8275.2,8275.2,8275.0,8625
524,R524,9392.8,3036,9392.8,9393.0,9392.6,9392.8,9392.6
525,R525,9030.8,4847,9030.8,9030.6,9030.6,9030.8,9030.4
526,R526,8460.0,7700,8460.0,8459.8,8459.8,8460.0,8459.8
527,R527,2138,9572.2,9572.4,9572.4,9572.4,9572.2,9572.6
528,R528,9046.4,9046.4,9046.4,9046.6,9046.6,4768,9046.4
529,R529,4263,9147.6,9147.4,9147.6,9147.4,9147.4,9147.2
530,R530,8372.0,8371.8,8372.0,8371.8,8372.0,8140,8372.2
531,R531,9015.8,9015.4,4922,9015.8,9015.4,9015.6,9015.4
532,R532,8822.6,5888,8822.6,8822.6,8822.6,8822.2,8822.4
533,R533,8545.8,8545.8,8545.8,7271,8545.8,8545.6,8545.8
534,R534,8986.8,8986.6,8986.6,8986.6,5066,8986.6,8986.6
535,R535,7429,8514.0,8514.0,8514.0,8514.0,8514.0,8514.4
536,R536,5299,8940.0,8940.4,8940.4,8940.4,8940.4,8940.4
537,R537,9013.6,9013.4,9013.6,4933,9013.2,9013.6,9013.2
538,R538,8285.6,8285.8,8285.6,8286.0,8285.8,8285.8,8571
539,R539,9412.2,9412.6,2938,9412.2,9412.6,9412.2,9412.6
540,R540,8930.0,8930.2,8929.8,8930.0,5350,8930.2,8929.8
541,R541,8576.6,8576.4,8576.4,8576.2,8576.4,7118,8576.2
542,R542,8090.6,8090.4,8090.6,8090.6,8090.4,9547,8090.6
543,R543,9220.8,9220.8,9221.0,3895,9221.2,9221.2,9220.8
544,R544,8687.6,6563,8687.4,8687.4,8687.6,8687.4,8687.2
545,R545,8347.6,8347.8,8347.8,8347.6,8347.6,8261,8348.0
546,R546,8416.8,8416.4,8416.4,8416.4,8416.6,7917,8416.8
547,R547,8726.8,8727.0,8726.8,6365,8727.0,8726.8,8726.8
548,R548,9004.0,9003.6,9004.0,9003.6,4981,9004.0,9004.0
549,R549,9907.2,9907.2,9907.4,9907.6,9907.6,9907.6,463
550,R550,8834.6,8834.6,8834.6,8834.2,8834.2,5828,8834.4
551,R551,9119.8,9119.6,9119.4,4402,9119.6,9119.6,9119.8
552,R552,2334,9533.2,9533.0,9533.2,9533.4,9533.4,9533.0
553,R553,9117.6,9117.8,9117.4,9117.4,9117.4,9117.6,4412
554,R554,8960.2,5199,8960.0,8960.2,8960.2,8960.0,8960.2
555,R555,9008.0,9008.0,9008.2,4960,9008.0,9008.0,9008.2
556,R556,9551.4,9551.4,9551.4,9551.8,9551.4,9551.6,2242
557,R557,8926.4,8926.0,8926.0,8926.2,8926.0,5369,8926.2
558,R558,9453.0,9453.0,9453.4,2734,9453.0,9453.4,9453.0
559,R559,5353,8929.2,8929.6,8929.6,8929.4,8929.4,8929.2
560,R560,9747.0,9747.4,9747.0,9747.4,9747.4,9747.0,1264
561,R561,9160.0,9159.8,9160.0,9159.8,9160.2,9160.0,4200
562,R562,9255.4,9255.6,3723,9255.6,9255.2,9255.4,9255.2
563,R563,8531.6,7341,8531.8,8531.8,8531.8,8531.8,8531.8
564,R564,9825.6,873,9825.2,9825.6,9825.2,9825.4,9825.6
565,R565,8975.0,8975.0,8974.6,8974.8,8974.8,8975.0,5126
566,R566,9570.6,9570.2,9570.6,9570.2,9570.4,9570.4,2148
567,R567,9193.2,9193.0,9193.2,4035,9193.2,9193.0,9193.2
568,R568,9828.8,9828.8,9828.6,857,9828.6,9828.4,9828.4
569,R569,9164.4,9164.2,9164.2,9164.0,9164.0,9164.0,4179
570,R570,4804,9039.4,9039.0,9039.2,9039.0,9039.2,9039.0
571,R571,8065.8,8065.8,8065.8,8065.8,8065.8,8065.8,9671
572,R572,9257.6,9257.8,9257.4,9257.6,9257.8,9257.4,3712
573,R573,8977,8204.6,8204.6,8204.6,8204.8,8204.8,8204.8
574,R574,8123.4,9384,8123.2,8123.4,8123.4,8123.4,8123.4
575,R575,9609.6,9609.2,9609.4,9609.2,9609.4,1953,9609.6
576,R576,9355.6,3223,9355.6,9355.4,9355.2,9355.2,9355.6
577,R577,7387,8522.4,8522.6,8522.6,8522.4,8522.4,8522.8
578,R578,2062,9587.4,9587.8,9587.4,9587.4,9587.4,9587.6
579,R579,9399.4,9399.0,9399.0,9399.2,9399.2,3004,9399.0
580,R580,377,9924.6,9924.4,9924.8,9924.4,9924.8,9924.6
581,R581,8750.8,8750.6,8750.6,8750.6,8750.8,8750.6,6246
582,R582,8352.6,8352.6,8352.8,8352.6,8237,8352.8,8352.4
583,R583,8416.6,7917,8416.8,8416.8,8416.8,8416.8,8416.4
584,R584,9194.2,9194.0,9194.2,9194.2,9194.0,9193.8,4030
585,R585,5884,8823.4,8823.4,8823.0,8823.2,8823.2,8823.2
586,R586,8313.2,8313.2,8313.2,8313.0,8312.8,8312.8,8435
587,R587,8332.2,8332.0,8332.4,8332.4,8339,8332.4,8332.4
588,R588,8231.0,8231.4,8231.0,8231.4,8231.2,8231.4,8844
589,R589,1244,9751.2,9751.0,9751.0,9751.4,9751.4,9751.2
590,R590,9014.2,9014.0,9014.0,9014.2,4930,9014.2,9014.0
591,R591,9772.6,9772.2,9772.6,9772.4,9772.6,9772.2,1138
592,R592,9698.4,9698.6,9698.2,1508,9698.4,9698.4,9698.2
593,R593,8126.2,9369,8126.2,8126.2,8126.2,8126.0,8126.0
594,R594,9975.6,123,9975.2,9975.2,9975.4,9975.6,9975.6
595,R595,8337.6,8313,8337.2,8337.4,8337.4,8337.2,8337.6
596,R596,9377.2,9377.4,9377.4,9377.4,9377.4,3114,9377.4
597,R597,8485.4,8485.4,8485.4,7572,8485.8,8485.6,8485.6
598,R598,8414.0,7930,8414.2,8414.2,8414.0,8413.8,8414.0
599,R599,8057.0,9715,8057.0,8056.8,8057.0,8057.2,8057.0
600,R600,8893.8,5531,8893.6,8894.0,8893.8,8893.8,8893.8
601,R601,9033.6,9033.8,9034.0,9033.6,9033.6,9033.8,4831
602,R602,4020,9196.0,9196.2,9196.2,9196.2,9196.0,9195.8
603,R603,8447.2,7764,8447.0,8447.0,8447.2,8447.4,8447.4
604,R604,8972.4,8972.0,8972.0,8972.0,8972.2,5139,8972.4
605,R605,9869.8,9869.6,9870.0,9870.0,9870.0,651,9869.8
606,R606,9423.2,9423.0,9423.4,2884,9423.2,9423.0,9423.2
607,R607,8674.0,6629,8674.0,8674.0,8674.4,8674.2,8674.0
608,R608,9147.0,9147.0,9147.0,9146.8,9147.0,4266,9147.0
609,R609,8570.6,8570.8,8570.6,8570.8,7147,8570.8,8570.6
610,R610,9030.8,9030.4,9030.6,4847,9030.8,9030.8,9030.8
611,R611,8862.6,8862.6,8862.8,8862.6,5686,8863.0,8862.8
612,R612,5530,8893.8,8894.2,8894.2,8894.0,8894.2,8893.8
613,R613,9682.0,9681.8,1590,9681.8,9682.2,9682.0,9681.8
614,R614,9454.6,9454.6,9454.8,9454.6,2727,9454.8,9454.4
615,R615,8099.2,9503,8099.2,8099.6,8099.6,8099.2,8099.2
616,R616,9214.6,9214.6,9214.2,9214.4,9214.6,3928,9214.4
617,R617,8453.8,8453.4,8453.8,8453.6,7732,8453.4,8453.4
618,R618,6650,8670.0,8670.2,8670.0,8670.2,8669.8,8670.2
619,R619,8389.8,8390.0,8390.2,8050,8390.2,8389.8,8390.2
620,R620,9829.6,9829.6,9829.8,9829.8,852,9829.4,9829.4
621,R621,8501.2,7494,8501.0,8501.4,8501.0,8501.4,8501.0
622,R622,8140.6,8140.4,8140.6,8140.8,8140.6,8140.8,9297
623,R623,3160,9367.8,9368.0,9368.2,9367.8,9367.8,9368.0
624,R624,9269.2,9269.4,3654,9269.4,9269.2,9269.4,9269.2
625,R625,8773.8,8773.6,8773.8,8773.4,8773.8,8773.8,6132
626,R626,9360.4,9360.4,9360.0,9360.0,3199,9360.4,9360.0
627,R627,8495.0,8494.8,8495.0,7525,8494.8,8495.2,8495.2
628,R628,9109.4,9109.2,4453,9109.4,9109.2,9109.2,9109.4
629,R629,9629.2,1855,9628.8,9629.2,9629.2,9628.8,9629.2
630,R630,8277.8,8277.8,8278.2,8610,8277.8,8278.2,8278.0
631,R631,9596.8,2015,9597.0,9596.8,9597.0,9596.8,9596.8
632,R632,9313.2,9312.8,9312.8,9313.2,9313.0,9312.8,3435
633,R633,8458.2,8458.6,8458.4,8458.4,7708,8458.2,8458.6
634,R634,9042.0,9042.0,9041.8,9042.0,9041.8,9042.0,4791
635,R635,8469,8306.2,8306.2,8306.2,8306.4,8306.0,8306.2
636,R636,9456.4,9456.4,2717,9456.4,9456.8,9456.8,9456.8
637,R637,8390.0,8390.0,8390.0,8389.6,8390.0,8389.8,8051
638,R638,9088.8,9088.4,9088.4,9088.4,9088.4,4557,9088.6
639,R639,9845.8,770,9846.0,9845.8,9846.2,9845.8,9846.2
640,R640,9835,8033.0,8033.2,8033.0,8033.0,8033.0,8033.2
641,R641,9764.0,9764.0,9763.8,9763.8,1180,9764.0,9764.0
642,R642,8096.0,8095.8,9520,8096.2,8096.2,8096.2,8096.0
643,R643,8509.8,8509.8,7451,8510.0,8509.8,8509.8,8510.0
644,R644,9699.0,9698.8,1505,9699.0,9699.2,9698.8,9699.0
645,R645,8920.6,8920.4,5398,8920.4,8920.6,8920.2,8920.2
646,R646,8239.2,8239.2,8239.4,8804,8239.2,8239.0,8239.2
647,R647,8883.4,8883.8,8883.4,8883.8,8883.4,8883.8,5582
648,R648,8102.0,8101.8,9491,8101.6,8101.8,8101.6,8101.6
649,R649,9929.0,9928.8,9929.2,9929.2,9928.8,9928.8,355
650,R650,9317.8,9317.4,9317.4,9317.6,3412,9317.4,9317.4
651,R651,9134.4,9134.2,4328,9134.2,9134.6,9134.6,9134.2
652,R652,4765,9047.2,9047.0,9047.0,9047.0,9046.8,9046.8
653,R653,8518.6,8518.4,8518.6,8518.6,8518.2,7408,8518.4
654,R654,8146.2,8146.0,9270,8145.8,8145.8,8146.0,8146.2
655,R655,9963.0,9963.4,9963.4,9963.4,184,9963.4,9963.2
656,R656,9740.8,9740.8,9740.6,1296,9741.0,9740.8,9741.0
657,R657,5385,8923.2,8923.2,8923.2,8923.2,8923.0,8923.2
658,R658,2176,9565.0,9565.0,9565.0,9564.6,9565.0,9565.0
659,R659,8365.8,8366.2,8170,8366.2,8366.2,8366.2,8366.2
660,R660,9063.6,9063.6,9063.2,4683,9063.2,9063.4,9063.2
661,R661,9766.0,1171,9766.0,9765.8,9765.8,9765.6,9765.6
662,R662,4217,9156.4,9156.8,9156.8,9156.8,9156.6,9156.6
663,R663,8346.8,8346.6,8346.4,8346.4,8346.4,8346.8,8267
664,R664,9989.2,9989.2,9988.8,9988.8,9989.0,9989.0,55
665,R665,8717.4,6412,8717.4,8717.6,8717.8,8717.6,8717.4
666,R666,8338.8,8338.8,8307,8338.8,8338.4,8338.8,8338.4
667,R667,9251.2,9250.8,3745,9251.2,9250.8,9250.8,9251.0
668,R668,8627.0,8626.8,8627.0,8627.2,6865,8626.8,8627.2
669,R669,9357.6,9357.4,9357.4,9357.2,9357.4,3213,9357.4
670,R670,9768.6,9768.8,9768.8,1156,9768.8,9768.6,9769.0
671,R671,8742.6,8742.6,8743.0,8743.0,6286,8742.8,8742.8
672,R672,6588,8682.4,8682.2,8682.2,8682.4,8682.2,8682.2
673,R673,8820.0,8820.2,5900,8819.8,8819.8,8819.8,8820.0
674,R674,8929.4,8929.4,5354,8929.0,8929.0,8929.4,8929.0
675,R675,5057,8988.6,8988.4,8988.4,8988.4,8988.4,8988.8
676,R676,9133.6,4331,9134.0,9133.8,9133.6,9133.8,9134.0
677,R677,9379.0,3105,9378.8,9379.2,9378.8,9379.0,9379.0
678,R678,8877.4,8877.4,8877.0,8877.2,8877.4,5614,8877.0
679,R679,8144.0,9281,8143.8,8144.0,8144.0,8143.6,8144.0
680,R680,8226.0,8226.0,8225.8,8225.6,8225.6,8871,8225.6
681,R681,9059.4,9059.4,4704,9059.4,9059.4,9059.4,9059.0
682,R682,8378.6,8378.2,8378.6,8378.2,8108,8378.6,8378.2
683,R683,3904,9219.4,9219.4,9219.2,9219.2,9219.0,9219.0
684,R684,8625.4,8625.6,8625.2,8625.6,8625.6,6873,8625.6
685,R685,8620.0,8619.6,8620.0,8620.0,8619.8,6901,8619.8
686,R686,8200.0,8200.2,8200.2,8200.2,9000,8200.2,8200.0
687,R687,9837.0,9837.2,9837.2,9836.8,9837.0,9837.2,815
688,R688,9720.4,9720.4,9720.4,9720.8,9720.6,1397,9720.8
689,R689,1043,9791.2,9791.4,9791.6,9791.6,9791.2,9791.2
690,R690,9011.4,9011.6,9011.8,9011.4,9011.8,4942,9011.6
691,R691,8956.0,8956.0,8956.4,8956.4,5219,8956.0,8956.2
692,R692,8393.4,8033,8393.4,8393.4,8393.2,8393.2,8393.4
693,R693,9214.8,9215.0,9214.6,3926,9214.6,9215.0,9214.6
694,R694,9186.0,9186.2,9185.8,9185.8,9186.2,4070,9185.8
695,R695,5871,8825.8,8825.8,8826.0,8825.6,8825.8,8825.6
696,R696,9410.8,9410.6,9410.8,2946,9410.8,9410.6,9411.0
697,R697,9861.4,9861.0,9861.4,9861.4,9861.4,9861.0,694
698,R698,331,9933.6,9933.6,9933.8,9934.0,9934.0,9934.0
699,R699,9202.2,3989,9202.2,9202.0,9202.2,9202.4,9202.2
700,R700,9574.6,9575.0,9574.8,9575.0,9575.0,9574.8,2126
701,R701,8690.6,6548,8690.6,8690.2,8690.2,8690.4,8690.4
702,R702,9340.0,9340.2,9340.0,9339.8,9340.0,9339.8,3300
703,R703,9541.2,2293,9541.4,9541.2,9541.6,9541.6,9541.4
704,R704,8277.0,8277.0,8616,8276.8,8277.0,8276.8,8277.0
705,R705,9852.4,9852.8,9852.4,737,9852.4,9852.4,9852.4
706,R706,9064.4,9064.6,9064.2,9064.2,9064.4,9064.6,4678
707,R707,9932.2,9932.2,9932.2,9932.0,9932.2,339,9932.2
708,R708,9990,8002.0,8002.2,8001.8,8002.0,8002.0,8002.2
709,R709,9425.6,9425.6,2872,9425.8,9425.6,9425.4,9425.6
710,R710,9428.0,2861,9428.0,9427.6,9427.6,9428.0,9427.8
711,R711,6743,8651.2,8651.4,8651.6,8651.6,8651.6,8651.4
712,R712,8075.4,9622,8075.4,8075.8,8075.8,8075.6,8075.8
713,R713,9841.8,9841.4,792,9841.4,9841.8,9841.6,9841.8
714,R714,9857.6,9857.6,9857.8,712,9857.8,9857.4,9857.4
715,R715,9135.0,9134.8,9134.6,9134.6,9134.8,9134.8,4326
716,R716,9780.8,9781.2,1095,9781.2,9781.0,9781.0,9781.2
717,R717,7955,8408.8,8409.0,8409.2,8408.8,8408.8,8409.2
718,R718,9324.2,9324.0,9324.0,9324.0,3379,9324.0,9324.2
719,R719,9090.8,9090.8,9090.8,9090.8,9090.8,4546,9090.6
720,R720,8557.6,8557.2,8557.2,8557.4,8557.4,7213,8557.6
721,R721,9757,8048.6,8048.4,8048.4,8048.6,8048.4,8048.8
722,R722,9540.6,2297,9540.6,9540.6,9540.4,9540.6,9540.8
723,R723,9105.0,9105.4,9105.2,9105.0,9105.2,4474,9105.2
724,R724,8982.0,8982.0,8981.8,5091,8981.6,8982.0,8982.0
725,R725,2363,9527.2,9527.2,9527.6,9527.4,9527.6,9527.2
726,R726,9468.2,9468.0,9468.0,9468.0,9468.0,9468.2,2659
727,R727,9416.2,9416.2,9416.2,9416.2,9416.2,2920,9416.2
728,R728,7278,8544.4,8544.6,8544.6,8544.4,8544.4,8544.2
729,R729,8055.2,8055.0,9724,8055.4,8055.4,8055.0,8055.2
730,R730,9238.8,9238.4,9238.6,9238.6,9238.8,3807,9238.8
731,R731,9327.4,9327.2,9327.6,3363,9327.4,9327.6,9327.6
732,R732,8872.6,8872.6,5636,8873.0,8872.6,8872.8,8873.0
733,R733,9100.2,9100.4,9100.4,9100.4,4499,9100.0,9100.2
734,R734,9406.4,2969,9406.0,9406.0,9406.2,9406.2,9406.2
735,R735,8425.8,8425.8,8425.6,8425.4,8425.4,8425.6,7872
