id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
551,R551,9704,4784,4946,4902,852,6697,5293
552,R552,9895,4804,908,6680,2060,6141,6894
553,R553,299,602,6895,7428,3987,6458,7908
554,R554,7019,5829,9555,8727,5274,5933,4521
555,R555,2300,3787,524,5586,6276,4592,6934
556,R556,9191,7186,2809,257,5334,8620,2336
557,R557,6627,6076,2492,6439,4260,7490,6765
558,R558,3904,5496,7208,8176,5830,3809,171
559,R559,4042,9015,4278,5038,3736,7921,4637
560,R560,7314,1509,8460,9358,3283,9024,8181
561,R561,6315,3054,2459,3678,6378,5941,4709
562,R562,2654,8100,7354,2533,5185,9559,3157
563,R563,15,7655,7783,1364,5779,1389,5735
564,R564,3488,1625,112,8693,5958,5835,9935
565,R565,4402,921,4279,5359,54,8784,3461
566,R566,1254,326,3178,4362,2709,5733,8280
567,R567,4254,7074,6580,6263,8165,6764,2185
568,R568,9905,1786,7705,7917,3290,294,8915
569,R569,1618,6143,369,9282,4572,4664,9367
570,R570,3536,3410,9490,6197,5075,3785,3982
571,R571,1718,2887,1279,5316,2103,7652,7155
572,R572,2259,2165,63,979,9107,5144,8090
573,R573,1039,5823,4838,2459,4871,3591,1924
574,R574,5225,1576,5659,4296,6907,7943,3866
575,R575,7649,2481,9712,538,2825,9095,8758
576,R576,3375,7476,5307,4492,2185,4362,3753
577,R577,40,5813,5776,4875,2845,9658,4674
578,R578,1418,9110,6505,2043,8186,8205,9460
579,R579,8219,9696,9872,2257,1653,5654,2942
580,R580,4837,36,9047,1001,6172,8347,5150
581,R581,8074,1664,8834,827,2565,9294,2522
582,R582,1373,1996,8251,5697,2371,8296,153
583,R583,2941,5949,8694,902,5132,3833,1769
584,R584,6689,8278,1220,4986,9648,2549,837
585,R585,3096,3469,4766,5259,8068,9501,1038
586,R586,2574,7870,897,3731,5378,6722,2692
587,R587,735,2415,3878,738,8973,4812,3863
588,R588,1198,719,8330,8615,7227,8953,9144
589,R589,238,1158,9784,5879,139,5103,2635
590,R590,4819,4429,7303,6959,8218,8645,8044
591,R591,2668,799,9706,1064,9180,4348,8069
592,R592,5297,7220,9704,7096,7007,6185,9228
593,R593,4739,1108,8765,612,1272,1990,1451
594,R594,5496,9419,8295,1494,6520,7613,9361
595,R595,9565,4492,7468,7707,9044,9737,1606
596,R596,5628,1609,1006,3578,1944,8133,6684
597,R597,4785,6847,7581,4105,4116,7023,2950
598,R598,7606,7950,1624,3599,5116,8287,8088
599,R599,4809,3439,1676,5314,9109,5480,3959
600,R600,1615,1071,7715,1378,2025,3281,5386
601,R601,3393,8274,6540,6890,5304,7439,4820
602,R602,4488,6587,5178,7692,8510,4793,9460
603,R603,9609,3608,4414,2726,9498,5074,671
604,R604,7265,7575,8565,5360,5793,165,8075
605,R605,8000,2566,9164,2501,3300,2866,5211
606,R606,3605,8186,5749,6987,4441,4707,8800
607,R607,6953,7940,9946,9539,2396,3476,5544
608,R608,1354,4600,953,275,6063,4002,6960
609,R609,3041,1258,1143,6360,7780,8749,7063
610,R610,8322,2771,7628,4344,5298,6894,8992
611,R611,1548,6169,4196,30,2145,6641,3673
612,R612,9264,2141,1715,8616,2189,8237,5510
613,R613,7482,6714,1479,1732,2129,7,2189
614,R614,7705,7763,2519,7820,8407,2491,9260
615,R615,444,1521,9740,1520,7293,3550,1795
616,R616,7112,6854,6024,9373,9491,3373,4412
617,R617,346,1143,4248,5778,9367,6787,4126
618,R618,7896,5303,3704,1461,2171,2277,42
619,R619,6355,3685,7651,1474,9896,5448,6657
620,R620,5043,2399,1436,542,4456,4003,2402
621,R621,2592,8130,1867,6084,9181,9880,9281
622,R622,4354,7067,3531,8577,2998,4321,671
623,R623,9498,9334,7768,3826,5540,9955,4452
624,R624,6251,866,3634,2210,3311,7087,8549
625,R625,2185,5317,9486,2014,4858,303,6113
626,R626,1783,3480,6462,1184,8682,7894,1138
627,R627,80,9322,9536,1788,2037,2585,6155
628,R628,1719,3707,7948,7132,3005,9518,1888
629,R629,8442,6367,5349,7232,2917,136,4646
630,R630,5099,9904,7046,1856,216,1329,4004
631,R631,596,3067,1234,3738,1500,208,2746
632,R632,710,9212,9846,9581,9461,3422,5580
633,R633,4762,7613,2769,3868,8573,4897,1602
634,R634,2723,6063,1023,3479,2189,5662,8690
635,R635,5075,5736,80,2222,2945,3320,6964
636,R636,3158,5524,5645,5090,8161,1286,4401
637,R637,5513,222,400,8522,6493,7363,9583
638,R638,9090,2131,200,8450,485,9996,5342
639,R639,9363,5068,8178,4119,3304,3639,3533
640,R640,9884,4412,2019,5462,7642,655,6713
641,R641,4458,9634,8820,7723,2542,7459,1814
642,R642,6456,6530,2966,9103,481,2762,9489
643,R643,4692,1878,6674,9647,3144,9476,8136
644,R644,2632,3758,343,964,3837,6038,703
645,R645,1806,4544,3940,8964,2566,8305,9836
646,R646,1670,5715,191,1074,7476,2494,5590
647,R647,3680,7553,8007,4410,3273,7893,876
648,R648,9940,1942,5012,6079,7737,2555,7747
649,R649,80,9203,4862,6357,2806,3509,7426
650,R650,9586,2732,1421,9085,9543,2874,6303
651,R651,6704,1624,7645,7416,9508,8195,4487
652,R652,8072,6417,3978,1438,4210,7363,2629
653,R653,8107,696,9556,5401,6692,9614,5019
654,R654,2948,7582,529,2120,5729,2068,7643
655,R655,9728,5079,8269,964,6396,9156,3990
656,R656,4120,6588,5915,1327,3104,2889,8056
657,R657,2294,8605,8167,5478,399,116,4526
658,R658,2781,9916,3446,699,9758,7720,4117
659,R659,6609,206,6763,967,2138,2816,5811
660,R660,2199,4970,586,5287,7540,5016,6192
661,R661,1195,988,1217,7755,5182,199,4433
662,R662,7278,9418,6067,57,1554,5739,1898
663,R663,1475,4593,5117,6633,1551,2221,5413
664,R664,5852,6328,9963,3884,917,5420,9348
665,R665,1430,5647,4980,9558,7149,3970,6814
666,R666,8288,3327,8655,9692,3279,5570,8913
667,R667,7276,1174,7325,2547,2897,2207,6061
668,R668,1354,8734,1135,3304,2037,7173,4429
669,R669,9162,3346,9463,4739,4117,2842,7278
670,R670,9624,6937,3027,9923,7817,289,6646
671,R671,9955,6191,5278,9662,5972,9673,1141
672,R672,3513,8780,3114,4319,8168,2286,2886
673,R673,5410,462,9335,6689,9267,7766,9796
674,R674,4074,9411,4439,8045,4542,9990,4123
675,R675,1594,5815,2474,4611,6463,4849,4226
676,R676,8394,1146,1880,2937,2230,2052,2159
677,R677,3015,4422,228,3781,213,5581,846
678,R678,8491,799,7096,1590,3719,9857,6636
679,R679,1366,4063,6095,4658,7863,1131,632
680,R680,9237,9812,7273,5474,5627,554,4271
681,R681,1036,9200,1517,8044,1288,3356,8568
682,R682,8150,7798,9379,1083,3526,8245,5838
683,R683,1825,2298,677,6997,2303,1299,4260
684,R684,629,1429,290,6310,42,2791,7627
685,R685,2543,1140,8037,1810,6578,1825,3544
686,R686,1650,3807,4851,6446,3913,9862,6826
687,R687,7368,2731,8221,5918,4296,2541,7448
688,R688,1373,5349,5949,1195,8568,1964,8023
689,R689,5338,5763,8811,811,7629,7992,8928
690,R690,36,4304,6321,1456,3065,1217,9791
691,R691,561,7914,5464,429,2895,7506,1871
692,R692,5488,7727,68,9763,9560,8691,3552
693,R693,9949,827,3214,8636,9782,8581,3544
694,R694,3637,1333,7004,2117,1343,2572,2523
695,R695,6432,5414,8794,8629,3597,6577,4975
696,R696,7383,8854,9094,9859,916,2854,581
697,R697,7299,53,127,9412,9741,7811,2124
698,R698,6603,8162,5697,7282,9990,4137,441
699,R699,6252,8941,1082,6556,2449,8690,3084
700,R700,4209,5778,1705,647,1899,285,1611
701,R701,6809,454,5186,4594,7577,7016,3772
702,R702,3153,5058,5975,2260,5227,5714,8031
703,R703,6877,4775,858,8573,8002,9965,930
704,R704,8716,2711,2819,3544,3761,420,772
705,R705,3730,5581,386,2776,1788,60,1436
706,R706,9411,1835,5522,2317,1888,9585,7829
707,R707,7861,2755,4342,2265,69,5654,4392
708,R708,1338,9429,3433,2662,2606,3378,8400
709,R709,5889,2849,4389,3508,3784,6171,73
710,R710,8106,152,3919,9396,4538,8736,6961
711,R711,8250,6592,2596,2764,49,3613,3738
712,R712,5631,9294,7322,3712,2448,5351,179
713,R713,7409,30,5250,9200,6971,2386,4367
714,R714,3,642,1910,5358,7761,4372,6881
715,R715,5237,8490,5206,8594,3107,5511,722
716,R716,8037,6768,5627,8434,9775,4627,6033
717,R717,4966,8470,5906,4975,8455,5485,4941
718,R718,7739,7007,2846,4585,9741,4284,5342
719,R719,3166,5329,2129,4497,1801,1107,430
720,R720,6655,3902,441,8442,9025,4938,3794
721,R721,6907,3111,5708,4917,3173,527,7385
722,R722,5359,4907,1083,9395,7534,7386,6303
723,R723,7283,3321,9352,6724,8039,9680,1849
724,R724,8327,1306,5372,7222,8365,8134,5149
725,R725,4249,4839,6561,8412,576,8870,1619
726,R726,6598,2611,8531,7121,6122,864,1949
727,R727,2570,1102,1109,625,4655,6304,7747
728,R728,3654,7989,7855,8635,2871,5989,2336
729,R729,4034,1641,4452,9369,587,4695,915
730,R730,7205,725,9626,6318,2169,8530,9498
731,R731,8218,1248,3935,3960,6787,2415,1360
732,R732,9936,6858,8320,4497,9334,82,7885
733,R733,8133,8600,4661,9017,5039,2143,8054
734,R734,9533,9553,6711,40,8526,4450,5344
735,R735,5949,7003,530,5728,6337,5744,2254
736,R736,5803,3819,5085,3129,2904,4791,728
737,R737,5795,6705,9697,3205,5896,5031,3755
738,R738,4571,2626,4980,5258,2555,7417,2289
739,R739,1112,5185,242,457,7593,8213,6667
740,R740,5509,5398,7241,5302,290,8335,5974
741,R741,6517,8647,137,8092,5240,1683,5267
742,R742,9181,4445,9670,1538,2743,463,3318
743,R743,4435,4138,2622,9586,9825,8343,8339
744,R744,7469,7929,2167,934,933,1465,5212
745,R745,9440,4576,1580,7786,7723,2751,6402
746,R746,5356,7201,3802,3618,8685,9657,3898
747,R747,3849,6571,7784,4813,3827,9154,6631
748,R748,8700,7675,4975,8105,2393,1349,5085
749,R749,513,5028,1600,7185,1151,5574,5331
750,R750,810,8329,4631,9506,4778,3963,5508
751,R751,3867,7265,545,512,3592,2340,6535
752,R752,7400,8121,9499,7655,2200,1685,6256
753,R753,295,657,7957,8649,1248,1798,2379
754,R754,976,7876,5376,2993,1838,8877,2397
755,R755,6895,3310,3438,239,2607,1866,3876
756,R756,6113,7309,452,4054,9582,5054,4065
757,R757,6829,1528,7756,4825,940,8985,986
758,R758,9206,3256,976,3045,3470,2281,9172
759,R759,2100,9040,4247,9260,6534,471,8989
760,R760,7889,4081,5654,2864,3371,4403,8724
761,R761,3671,8327,2254,7486,6,6723,4267
762,R762,3402,7971,8484,2530,2154,4111,6767
763,R763,1071,8585,9408,6038,6564,5967,1555
764,R764,6667,3366,6246,8822,7168,2696,3801
765,R765,6040,2538,7252,235,624,6731,8524
766,R766,7124,4475,1370,253,8602,9211,8204
767,R767,1150,3714,6216,7131,7870,8827,3635
768,R768,9239,1532,4091,539,6161,5498,1992
769,R769,8624,4659,781,9988,1794,176,8512
770,R770,9739,8265,183,7417,1567,8385,2153
771,R771,5744,9282,6884,7895,5908,3273,6780
772,R772,9755,5749,2557,7842,1018,2829,6452
773,R773,8700,4626,9064,9583,4392,534,1527
774,R774,3181,1968,4234,4194,8484,5804,1361
775,R775,3253,6260,6552,7616,5758,1005,9708
776,R776,4006,5471,7351,8539,3975,5160,5732
777,R777,2996,1002,5882,235,8538,2885,1472
778,R778,8518,2220,8215,4335,637,3615,2369
779,R779,8785,8166,4299,6681,9071,8067,9161
780,R780,8103,8381,9457,5817,2966,3986,9802
781,R781,8553,4076,1142,6850,1969,4134,876
782,R782,979,7863,2327,3130,7691,9445,5111
783,R783,7346,9467,4042,5188,1312,521,8343
784,R784,3708,9718,1125,4817,2015,4372,8725
785,R785,8971,3121,9634,7704,4844,649,916
786,R786,4829,2394,1119,6027,3571,7107,7045
787,R787,1792,1764,3457,2318,1737,9785,9400
788,R788,7948,5418,7281,5480,791,3285,4627
789,R789,4836,3938,7250,8714,2707,2043,1215
790,R790,710,4591,5754,3211,5750,8256,1226
791,R791,5711,3986,1632,1315,2093,4054,4535
792,R792,9671,8937,7238,2153,3086,9382,8996
793,R793,4685,8077,8659,6447,5524,7867,8720
794,R794,3366,8490,3182,1473,1546,9623,9
795,R795,3257,7583,6505,3209,8594,4450,602
796,R796,9280,3568,8276,3224,5792,5869,9179
797,R797,7163,4384,22,4392,5456,9310,2803
798,R798,2358,8139,4827,1140,5994,4437,4752
799,R799,7042,1173,2458,9188,669,2840,7962
800,R800,9412,5566,2588,4415,9298,821,8280
801,R801,4446,5116,2673,7349,3708,1696,7205
802,R802,7521,3410,4206,5639,7522,4802,3871
803,R803,627,7028,5050,778,295,6902,8177
804,R804,4084,8419,8722,5055,3776,4589,4331
805,R805,5349,1200,5895,7658,7927,9557,6869
806,R806,1983,5397,127,1548,3933,684,8620
807,R807,5654,8658,2066,97,956,2507,3111
808,R808,405,4145,399,5436,1151,6288,1433
809,R809,5696,8967,5302,286,1257,2159,4433
810,R810,792,5562,7440,7894,8456,8840,9662
811,R811,6239,2361,4512,6415,1171,4345,5754
812,R812,4070,5852,8962,5637,6524,2269,7167
813,R813,931,7443,8992,5270,5646,3321,9720
814,R814,6283,2311,3552,2798,3973,1885,1024
815,R815,969,2373,4527,5444,491,1923,273
816,R816,8164,4597,7806,4418,5371,5701,1726
817,R817,2901,440,3667,8317,8823,8097,5777
818,R818,9677,1260,3982,7090,7764,2491,9472
819,R819,5384,9021,9538,7763,1132,9369,3567
820,R820,3447,9543,1458,9491,8759,7560,8327
821,R821,1535,9891,7964,9626,3453,1492,8053
822,R822,9395,93,3198,5200,7426,4385,4395
823,R823,661,5000,1674,5632,1428,6272,7377
824,R824,6358,1986,5059,6160,9783,8271,6118
825,R825,3243,9623,9736,9369,3773,3780,772
826,R826,7792,6680,9875,1049,1354,9203,3977
827,R827,6633,4588,32,7905,6007,180,5372
828,R828,8807,7913,205,1061,5473,9880,4954
829,R829,6728,4003,3516,9399,5810,594,2169
830,R830,865,9482,3472,9082,2698,2590,8678
831,R831,1326,6244,9731,8116,5811,303,2333
832,R832,3619,5029,3522,8354,499,9283,8160
833,R833,6471,2939,1980,2039,4157,1528,3418
834,R834,6874,3997,4248,9257,724,9393,7751
835,R835,6757,8879,9237,5740,5202,4046,3741
836,R836,3846,9993,7811,4930,2989,3094,2830
837,R837,7332,936,5926,6292,5746,2390,1703
838,R838,4205,4863,4162,1559,7852,9710,2696
839,R839,1482,3329,2198,84,2844,6912,9124
840,R840,3935,7874,7955,985,7826,7879,1195
841,R841,7694,6188,1037,4321,3852,9852,9483
842,R842,9760,3413,8188,3695,985,6558,5218
843,R843,4301,2505,3768,5981,979,4616,1703
844,R844,8542,2639,2736,387,5946,1822,6229
845,R845,2136,8532,3916,1674,6462,4521,5937
846,R846,2147,9647,9646,7866,5993,2329,967
847,R847,8067,2981,1610,267,6024,1235,8134
848,R848,3466,1906,4916,1127,858,4951,7828
849,R849,9346,3989,1101,6668,8150,6834,3460
850,R850,4080,3236,8758,4505,9134,2912,5619
851,R851,6808,5522,1149,5095,4677,5884,7127
852,R852,1616,2097,6944,10,5009,178,6801
853,R853,351,8040,7192,7578,3368,3814,4573
854,R854,6420,3195,3118,8288,4252,1650,5215
855,R855,7040,7596,3954,3028,4736,4205,847
856,R856,2692,1602,2386,6895,7016,6070,9187
857,R857,8213,957,8871,3297,6178,2046,6470
858,R858,2758,9344,4330,5440,9633,1789,2009
859,R859,318,8495,6792,4853,1374,7576,9918
860,R860,8709,2239,5604,2520,7652,3265,8826
861,R861,544,6883,2615,1029,5004,108,4256
862,R862,4317,4703,6862,6656,2516,4502,9900
863,R863,6956,742,9788,7868,4011,7081,9720
864,R864,3473,5889,3015,9956,8783,3963,5477
865,R865,6368,8118,9289,9799,5912,5154,3293
866,R866,2085,8557,3079,4222,2126,8440,7627
867,R867,7184,5961,5201,4899,5772,9266,7729
868,R868,9671,6091,6403,9415,8196,7984,9792
869,R869,7213,9421,2236,5719,6061,3362,4440
870,R870,9127,4966,5743,4435,2040,7771,4281
871,R871,8778,5869,1907,4959,1857,3330,5094
872,R872,7022,4256,3421,4928,4076,2887,4932
873,R873,236,5915,371,386,5168,8195,2643
874,R874,5942,3819,3678,5178,2664,8746,5851
875,R875,9462,2127,9734,2063,8347,6975,286
876,R876,1849,7601,8166,9509,3728,2443,841
877,R877,6020,9216,4515,8165,7922,8881,829
878,R878,3035,8081,595,4667,4728,2050,1742
879,R879,2864,8707,8202,4475,2972,7227,9728
880,R880,5972,4624,2574,5259,682,5218,9928
881,R881,299,4033,3145,3930,8246,1674,2068
882,R882,9780,2316,7706,4002,48,735,3475
883,R883,2407,8163,7363,4832,7389,6451,5394
884,R884,716,6478,8654,2501,1099,2655,4601
885,R885,3337,3680,4976,9664,1698,9527,7260
886,R886,6113,1322,6159,5362,110,3334,4664
887,R887,8087,4335,3152,6809,9644,8755,2976
888,R888,3688,1387,5044,23,5696,1660,5059
889,R889,4247,8921,742,4733,3998,5450,970
890,R890,4115,8047,4811,4854,578,9289,4019
891,R891,7797,9977,6819,4033,2149,9923,6751
892,R892,3909,3463,8329,2340,7144,5751,6864
893,R893,2976,5515,22,215,6905,1621,7220
894,R894,4112,4747,1675,8193,3223,8529,3729
895,R895,4649,8881,171,1897,3893,2197,863
896,R896,119,3880,2975,3993,4006,5960,9922
897,R897,5146,6069,5975,5571,5721,1767,1259
898,R898,1483,7705,5468,9419,9888,8593,4540
899,R899,4392,1069,415,5605,8258,2430,8887
900,R900,8274,7268,546,454,1546,3358,415
901,R901,5663,1371,158,796,5339,2335,6406
902,R902,5013,383,4501,9677,2285,3873,5926
903,R903,9656,6558,3992,7124,6211,460,1256
904,R904,1178,2308,4279,2944,8117,330,9328
905,R905,4236,8889,6645,3083,8918,5006,6561
906,R906,7652,3419,49,7771,7128,4860,1743
907,R907,4658,8151,2390,1678,2475,2235,2598
908,R908,2796,7558,4209,3331,3153,4486,7615
909,R909,5412,2274,7083,2002,7618,841,7333
910,R910,2847,4480,7622,3337,2502,6919,3592
911,R911,2885,9191,8520,3324,3126,285,5968
912,R912,8148,6289,7018,5811,556,2813,8699
913,R913,2526,8269,44,6005,7348,1038,6504
914,R914,8998,8251,653,9041,5149,2645,4696
915,R915,9099,8729,9308,995,9911,677,5718
916,R916,4311,427,5709,4348,3320,1953,3258
917,R917,5510,9719,9741,3771,5424,5239,4027
918,R918,8203,5427,6175,5548,3914,9579,7586
919,R919,8240,3623,7915,1166,7696,1412,8694
920,R920,5358,9701,8421,2350,2869,7114,5749
921,R921,3141,9999,3663,762,5026,9449,2317
922,R922,2662,2228,2625,9414,4379,2265,3971
923,R923,1949,7170,9965,4527,3654,8262,2403
924,R924,3402,792,9297,251,5845,8526,9934
925,R925,4419,729,3816,2058,97,9878,7773
926,R926,738,8831,2622,2862,3260,302,1699
927,R927,1219,8426,2513,3297,6768,9480,2407
928,R928,9309,2179,5920,8917,4537,6921,3419
929,R929,9773,8040,7865,5997,8888,8021,8952
930,R930,6889,754,263,336,3825,3659,6190
931,R931,3315,310,9476,4799,3367,1057,212
932,R932,9332,9497,155,4843,1687,3241,4017
933,R933,9565,5258,6235,4137,2796,8527,5617
934,R934,8204,4515,9651,8233,1495,686,4605
935,R935,4963,8659,2480,6167,9042,8692,1937
936,R936,9635,1382,859,508,2372,4187,2801
937,R937,4434,6121,8756,645,4416,7466,5716
938,R938,9782,9270,5475,6283,754,3388,221
939,R939,4068,2177,7970,5710,8030,9875,2500
940,R940,8163,2968,7951,7236,7032,242,2534
941,R941,5547,8951,2889,4777,5099,7824,4848
942,R942,1921,1619,1642,5463,2707,9435,1872
943,R943,19,5916,9283,7620,8441,548,4604
944,R944,249,2029,2836,9127,7741,5601,5816
945,R945,899,5561,9259,6608,4801,3223,8659
946,R946,4272,1797,6796,5107,1189,1441,4548
947,R947,2222,6694,8797,8198,1473,1220,8546
948,R948,9050,9688,2207,9642,7269,9246,4998
949,R949,4681,8548,9198,6188,1458,9125,4855
950,R950,9071,7585,3748,6834,9676,6316,232
951,R951,3544,4489,9607,2719,1230,9967,4511
952,R952,6844,2555,2475,9413,3025,6731,4475
953,R953,7980,6533,3767,3087,6187,5084,6394
954,R954,5533,4630,5197,3688,1539,6051,7656
955,R955,5899,1546,3909,6856,9289,8579,5744
956,R956,7174,4131,9638,7436,1059,3089,1191
957,R957,5469,4208,6482,341,2857,6621,7298
958,R958,7028,7439,6511,950,6379,8683,1489
959,R959,1113,9189,4351,4004,3235,2012,2981
960,R960,4015,9204,4661,3888,9032,4696,5811
961,R961,7714,8440,6592,655,5479,942,2996
962,R962,641,5025,2383,6163,6585,3915,8720
963,R963,7086,846,7342,9525,8147,8915,6868
964,R964,9633,8370,93,30,4008,9091,4591
965,R965,8569,7743,1657,880,8528,2622,3285
966,R966,6579,6931,3506,221,2787,4555,7427
967,R967,90,8545,2050,6177,2530,664,1076
968,R968,4550,398,1033,5199,3319,4102,444
969,R969,1539,4115,5541,1928,5556,326,3988
970,R970,3599,7499,7947,6344,2913,7547,2531
971,R971,121,6575,2620,5052,6575,8237,1258
972,R972,6001,279,5475,6397,3319,4872,152
973,R973,8126,165,3557,7760,1796,4791,265
974,R974,6768,6509,7588,3108,4539,5055,408
975,R975,1689,8233,5054,611,621,5731,5623
976,R976,9129,4075,5307,6102,4511,7189,6192
977,R977,5207,6226,5842,9512,7755,7599,6528
978,R978,4087,5498,9088,9728,5390,1226,7724
979,R979,1781,4460,110,9522,105,3035,8254
980,R980,4328,5413,5901,3174,5662,1873,9214
981,R981,8659,4464,2889,6969,8339,5928,9483
982,R982,9686,7889,6627,9370,4222,2906,5556
983,R983,6320,4099,1958,6123,720,5370,6100
984,R984,7989,7003,1981,1136,6583,5721,4148
985,R985,1460,8667,4955,148,3081,9785,5221
986,R986,7995,6216,1300,5958,6704,1589,5453
987,R987,7227,2453,4704,4992,7787,3506,7545
988,R988,7530,448,4375,8375,395,9055,5141
989,R989,6485,8471,4710,3666,2685,6083,9286
990,R990,651,2349,1946,8390,1981,4569,5007
991,R991,4871,7405,4636,1037,2409,2705,2646
992,R992,8295,8951,2870,2181,3268,9133,969
993,R993,2065,8587,2128,9530,1740,6882,6770
994,R994,5244,8053,8630,7756,1352,1162,9655
995,R995,3186,621,9055,2899,2513,6490,9568
996,R996,8369,9594,9598,264,5286,6856,7097
997,R997,15,8042,209,6535,9031,3131,7486
998,R998,3610,3086,7313,1882,8545,6559,6543
999,R999,6872,1515,5798,6699,4951,3776,2396
1000,R1000,5735,503,2951,5451,3479,8697,7015
1001,R1001,3949,9919,7930,4661,9124,3175,1056
1002,R1002,3612,22,1091,477,7424,7591,5664
1003,R1003,6088,3012,1310,3657,719,4382,7227
1004,R1004,9180,6813,1942,5299,2131,8251,7436
1005,R1005,2279,337,7127,1700,1081,8544,1582
1006,R1006,7962,8185,6880,411,2843,6824,6683
1007,R1007,7513,4519,5834,5274,4606,6729,1504
1008,R1008,3470,3693,5814,7184,5191,8550,7741
1009,R1009,5519,8410,8978,465,7536,9841,2265
1010,R1010,1286,9664,6042,5675,9155,1505,8487
1011,R1011,8499,4099,3089,767,2881,2250,7900
1012,R1012,3367,1372,8247,9195,3286,8219,3175
1013,R1013,4995,8108,377,8822,1399,9034,7311
1014,R1014,1267,8321,5288,8941,420,8632,1394
1015,R1015,1527,5368,7894,7318,4690,4338,1793
1016,R1016,294,4912,7163,8984,345,845,5263
1017,R1017,2231,1723,8492,604,2162,6052,2875
1018,R1018,9293,7502,4867,3842,9347,1964,508
1019,R1019,3675,9637,2121,1722,5022,1139,88
1020,R1020,4074,6945,7205,7248,7948,5261,4755
1021,R1021,7444,3407,5278,8653,8384,3496,607
1022,R1022,7682,8331,3147,9724,5873,8609,7362
1023,R1023,2325,3893,9234,7048,3008,4606,4050
1024,R1024,5833,6642,4931,5145,3754,5444,1438
1025,R1025,3102,3869,1512,5372,7570,6531,3812
1026,R1026,9141,4717,8095,2307,4749,9825,3332
1027,R1027,4449,4900,221,669,8773,3080,1457
1028,R1028,3447,9778,7610,3887,712,7077,7468
1029,R1029,2001,3666,8844,6846,4988,3079,5881
1030,R1030,8629,9259,361,9755,321,4421,72
1031,R1031,9162,2893,1389,9492,5271,9835,9043
1032,R1032,3485,2019,7349,9287,1216,1419,2555
1033,R1033,3255,429,1003,5483,2186,1913,5709
1034,R1034,6224,3086,2613,4041,319,7738,5046
1035,R1035,9722,21,5025,1596,513,368,5937
1036,R1036,5775,1789,2306,1752,1176,4314,3700
1037,R1037,5829,1535,6878,5219,8630,3556,2571
1038,R1038,6142,5845,9065,9543,367,3021,3734
1039,R1039,625,1519,729,1629,6159,2570,4931
1040,R1040,9635,1468,7081,5427,7356,6679,5988
1041,R1041,8197,3006,9078,9286,4175,4395,7037
1042,R1042,4455,3584,5392,3150,1894,9313,2347
1043,R1043,7193,7627,2520,247,9297,3738,2447
1044,R1044,4598,2060,4113,4095,1477,5506,6146
