id,label,attr_0,attr_1,attr_2,attr_3,attr_4
715,R715,8034,292,6918,5865,5518
716,R716,3709,7256,8049,5099,3351
717,R717,8706,2525,2089,4323,9184
718,R718,2948,4864,2877,317,5009
719,R719,5642,667,2336,739,4794
720,R720,6708,8812,1679,8078,4003
721,R721,2372,8378,3338,5789,5680
722,R722,5556,4815,6937,6085,4921
723,R723,9816,3407,4881,6794,6214
724,R724,4459,9490,8627,4494,1653
725,R725,2528,1397,6984,4709,8499
726,R726,4053,1843,7473,8408,9014
727,R727,397,7983,1881,4608,1149
728,R728,7659,9363,5558,6121,2891
729,R729,375,6625,1803,9734,4496
730,R730,2723,2567,1089,8490,3852
731,R731,7117,7702,5504,8228,8993
732,R732,9311,1714,6747,4097,3196
733,R733,5357,9986,5836,1011,8089
734,R734,6028,8369,7096,182,716
735,R735,4074,868,4693,5096,6791
736,R736,3785,340,4854,787,4505
737,R737,3015,531,1596,9489,5201
738,R738,4545,6397,8124,5083,6462
739,R739,5388,6784,3623,1256,4648
740,R740,5170,2032,191,4811,4190
741,R741,9999,9637,4274,208,9979
742,R742,8043,3060,2568,1797,9091
743,R743,1057,1166,7541,8646,7152
744,R744,5093,8939,6474,5655,4699
745,R745,3868,8529,9861,6039,5469
746,R746,5003,7360,5072,9230,2385
747,R747,9681,7058,1303,6170,6041
748,R748,2009,6272,7025,1181,2172
749,R749,8971,9706,3362,1900,8909
750,R750,8698,4762,2220,1548,8887
751,R751,6924,7999,9119,681,6447
752,R752,9470,9941,1148,5916,3774
753,R753,7217,2393,9607,6189,2351
754,R754,7843,1277,5499,7800,919
755,R755,3360,879,2361,6719,4334
756,R756,7826,4319,4266,7784,3289
757,R757,921,9139,1828,9344,4851
758,R758,726,4290,4877,3627,3949
759,R759,9577,8495,9330,4842,3278
760,R760,9078,6317,8999,8377,5335
761,R761,2402,6665,3271,4826,3819
762,R762,7802,8994,371,9921,3038
763,R763,2529,7101,1845,4559,9570
764,R764,1915,5857,1658,7552,8027
765,R765,1678,6719,5002,9739,6715
766,R766,1284,648,9708,746,6845
767,R767,8765,8501,1883,6157,5598
768,R768,6895,5006,1828,7773,5356
769,R769,2539,596,2099,4785,827
770,R770,1948,1240,8997,3104,7320
771,R771,4387,500,5794,1800,3367
772,R772,2314,3998,8253,7956,4064
773,R773,2388,8436,8099,374,1955
774,R774,4828,4240,6092,6231,3453
775,R775,5874,7708,490,6466,3496
776,R776,5051,3129,7926,9459,6505
777,R777,8601,1633,1696,4882,5302
778,R778,7363,1440,8908,741,1074
779,R779,6492,9589,2012,2519,2608
780,R780,2536,83,8071,7607,1188
781,R781,1838,2251,9058,4299,1870
782,R782,4064,7339,8756,4083,8211
783,R783,2799,1243,9913,7911,2526
784,R784,3956,2674,4582,1789,5015
785,R785,3749,8828,3311,8737,8876
786,R786,6488,3764,4411,2780,6333
787,R787,6020,1542,6396,7319,1175
788,R788,9041,7926,429,6543,5864
789,R789,7647,2382,560,8503,5273
790,R790,6099,8868,3476,6982,9369
791,R791,5711,379,1205,2696,3842
792,R792,4563,9151,3125,2590,2479
793,R793,6523,2268,3197,7841,8787
794,R794,3610,438,7325,7010,5124
795,R795,6858,4618,1769,679,1768
796,R796,3266,632,7491,5668,9818
797,R797,6701,7577,5134,1254,4994
798,R798,5692,1543,9616,9714,4454
799,R799,1358,899,8540,8444,140
800,R800,1639,8025,9834,4809,4228
801,R801,8485,7635,6734,2857,5474
802,R802,7661,2500,9443,4503,1164
803,R803,8850,7511,3388,7337,989
804,R804,1525,1980,1593,255,3012
805,R805,8296,3555,7815,856,9967
806,R806,1151,7950,9488,9797,5987
807,R807,2480,3726,539,5362,85
808,R808,2564,8306,7008,6952,5406
809,R809,4856,2366,1089,9910,3634
810,R810,866,2371,8164,367,9341
811,R811,5480,1941,9701,9579,8041
812,R812,3056,728,6504,7204,6127
813,R813,4279,5843,6790,5116,1758
814,R814,4036,8235,5093,2006,3990
815,R815,4819,464,1701,3543,9122
816,R816,4008,3101,7827,3415,2785
817,R817,7043,5389,7226,8382,4011
818,R818,3455,4007,7394,6327,9565
819,R819,6349,1919,3352,3002,5802
820,R820,6817,3737,7091,3682,638
821,R821,8458,5844,2995,8047,7209
822,R822,848,1585,6497,5444,5442
823,R823,9263,8770,2879,2313,5330
824,R824,7339,2890,63,7860,2316
825,R825,803,3107,488,3870,8185
826,R826,6162,8819,1422,3932,5491
827,R827,3265,7167,783,4287,2662
828,R828,3615,2694,2868,5497,4041
829,R829,8974,14,8487,1560,6201
830,R830,3702,7105,2070,3417,8628
831,R831,6095,1314,181,5481,4058
832,R832,2545,874,8255,9840,7826
833,R833,7661,8139,8758,5390,8607
834,R834,4175,4681,2857,2164,7225
835,R835,1986,5727,8736,2708,3697
836,R836,9867,1985,4812,1557,23
837,R837,3992,5647,6598,9953,4012
838,R838,8094,8260,8017,2236,908
839,R839,3645,1618,6353,4410,2213
840,R840,2405,8877,1971,2035,4174
841,R841,9989,3588,2622,9124,8644
842,R842,6994,2616,6195,1622,2224
843,R843,5883,351,3277,9633,8705
844,R844,3550,6456,5945,6204,1263
845,R845,5650,3604,188,3811,7908
846,R846,401,8573,9330,8104,9979
847,R847,4329,5164,7856,776,408
848,R848,9133,2260,9956,8316,1881
849,R849,1888,4285,8440,6709,7894
850,R850,6367,5451,8150,6092,9707
851,R851,7108,9787,9099,5295,3080
852,R852,9494,5950,7536,4824,8307
853,R853,9423,6161,1635,7523,5697
854,R854,6936,3564,8210,4840,3905
855,R855,6040,8250,3484,6573,106
856,R856,7818,2342,1875,690,4627
857,R857,489,892,212,4941,2522
858,R858,9413,5562,3949,6913,6317
859,R859,7925,4053,6099,2474,4861
860,R860,6737,7648,6518,1071,3629
861,R861,3268,7746,5946,5082,1295
862,R862,9453,4894,768,8998,3488
863,R863,3022,7599,3326,2144,1074
864,R864,3939,4120,2036,5074,2190
865,R865,1305,1268,649,7485,2158
866,R866,1515,8098,9006,3950,3518
867,R867,9332,8003,3409,9052,8965
868,R868,9219,8887,115,3083,6222
869,R869,7273,9543,5272,5020,1371
870,R870,2487,5622,3845,368,2908
871,R871,8065,5344,461,9754,7224
872,R872,6212,741,5461,7164,5003
873,R873,3291,7522,9770,1822,2987
874,R874,807,1738,3151,9112,1572
875,R875,5180,3640,7638,1323,8431
876,R876,2442,3401,1074,3857,9219
877,R877,9743,9274,3783,4391,4806
878,R878,457,1515,9316,3891,8140
879,R879,2502,3933,9415,7292,7528
880,R880,2733,111,1850,9710,634
881,R881,6052,762,1225,3116,1063
882,R882,9031,4228,5750,4793,1689
883,R883,8796,8406,1903,55,8191
884,R884,5606,3199,4662,331,7141
885,R885,3144,8843,7842,2806,695
886,R886,5756,1919,519,5276,138
887,R887,7564,7501,7460,6716,8843
888,R888,3899,8435,7914,6871,1594
889,R889,1849,4346,596,8256,8302
890,R890,6579,774,387,7122,6414
891,R891,4339,5720,6362,1289,2261
892,R892,2828,933,8052,7687,5924
893,R893,3332,8679,5466,9583,5901
894,R894,1015,6450,3356,5522,2685
895,R895,8900,8254,7117,2924,3223
896,R896,8537,6168,9888,3795,139
897,R897,1265,6888,2098,6064,3328
898,R898,3457,861,6708,810,7762
899,R899,2171,9201,4046,4888,1428
900,R900,1174,3593,2096,893,5505
901,R901,1255,6654,3553,6712,4299
902,R902,1072,6156,2816,8302,5194
903,R903,756,3501,3698,2854,8785
904,R904,2159,2119,6846,5192,7411
905,R905,5411,4356,4431,8644,188
906,R906,8461,7353,4870,2901,6774
907,R907,6373,3153,7399,1580,5376
908,R908,4781,9289,5341,9634,5575
909,R909,5900,1440,4880,542,6709
910,R910,5047,8673,6400,5957,7191
911,R911,5682,7820,1609,7026,3339
912,R912,464,7703,8494,7539,8534
913,R913,3916,714,6234,3926,3270
914,R914,2626,6880,4032,3661,7
915,R915,4647,6481,5081,8321,7411
916,R916,7902,9304,4424,6210,3973
917,R917,1774,9357,1393,5000,4775
918,R918,1630,3301,1891,3179,149
919,R919,5210,2238,1481,9822,9343
920,R920,2033,7789,8323,5767,6055
921,R921,6630,785,5096,4215,2052
922,R922,2026,1512,177,959,6142
923,R923,8865,2422,9996,9704,2959
924,R924,1862,1873,7249,650,2303
925,R925,7180,3913,5540,8852,3931
926,R926,3109,9997,6943,9569,9938
927,R927,7419,8684,2644,8421,334
928,R928,7526,4574,4125,4552,5134
929,R929,127,3695,5160,7619,7332
930,R930,1728,3052,906,4467,2502
931,R931,3186,5479,2322,8584,1179
932,R932,705,4761,523,2469,8819
933,R933,7426,8927,2246,4525,1169
934,R934,9099,3385,852,2566,1217
935,R935,77,4839,3841,2337,3692
936,R936,3450,3245,9652,7547,592
937,R937,4075,950,8084,7709,4354
938,R938,2457,9011,6435,6244,8449
939,R939,2918,6917,4713,8550,6258
940,R940,1357,9910,7536,7129,4334
941,R941,2392,8385,5662,4784,6332
942,R942,461,8050,5003,9674,7349
943,R943,9304,2083,8111,8432,2936
944,R944,855,5534,7278,749,1912
945,R945,8310,8380,3527,2852,6807
946,R946,2068,1580,9429,4420,6174
947,R947,1022,9811,2286,6033,6992
948,R948,9755,5479,8309,7001,9492
949,R949,785,7062,2617,9922,6108
950,R950,4006,8094,4249,966,6682
951,R951,6084,7398,3667,3652,9344
952,R952,2423,5891,9706,4569,3236
953,R953,6007,6558,3858,3462,6851
954,R954,1499,92,3587,545,2369
955,R955,8374,2464,3760,8354,6654
956,R956,8345,3672,4090,8649,5969
957,R957,1617,6272,3814,3446,7533
958,R958,5061,3477,3886,6194,2434
959,R959,1963,7973,1718,8136,3610
960,R960,5352,7845,3187,7699,4241
961,R961,8719,3053,5401,7342,7488
962,R962,8916,3679,2735,7360,4645
963,R963,3317,2133,4387,9102,3398
964,R964,2075,7022,9610,9351,3279
965,R965,4267,7470,6421,5563,9985
966,R966,4687,9357,6670,6950,6843
967,R967,4622,6165,729,6575,4059
968,R968,3089,4104,1879,1945,6689
969,R969,2732,5232,2609,4616,1001
970,R970,8019,4215,3934,3686,7237
971,R971,5971,8401,7098,5675,1288
972,R972,491,7453,7488,157,4536
973,R973,1128,8548,1363,9691,7252
974,R974,6355,3474,6827,6188,4385
975,R975,3834,5603,4043,3640,3134
976,R976,6892,8012,6127,1268,8029
977,R977,1248,1616,4406,3270,8884
978,R978,6023,9675,9710,7936,9538
979,R979,3857,9726,985,4305,4711
980,R980,4025,9813,2386,5025,824
981,R981,6328,2183,2560,5623,7729
982,R982,1830,6064,9931,6920,6890
983,R983,4383,3168,9572,3710,4873
984,R984,5428,6436,7627,1127,9703
985,R985,3915,3430,325,6174,5695
986,R986,412,4669,5509,2148,8584
987,R987,3748,2499,7138,9450,8242
988,R988,9144,6542,5263,242,3435
989,R989,108,6759,7750,6204,8874
990,R990,2742,6749,5395,3246,8707
991,R991,6148,3692,3339,3447,8558
992,R992,6427,4097,9081,4320,6320
993,R993,4181,1351,439,7650,4552
994,R994,8497,3783,5846,3285,5136
995,R995,5915,2436,5724,150,657
996,R996,4386,4664,9181,1041,6611
997,R997,1737,4457,9451,5694,5280
998,R998,7717,3690,8999,6239,9518
999,R999,729,8280,2022,8246,7451
1000,R1000,972,7337,860,6819,9653
1001,R1001,6425,1867,4352,3382,4865
1002,R1002,2293,5811,85,8012,839
1003,R1003,3242,9410,3259,429,1196
1004,R1004,831,7803,7002,6409,3062
1005,R1005,6789,4029,2831,327,5973
1006,R1006,5545,3587,9445,192,7445
1007,R1007,6870,8641,7490,9650,3912
1008,R1008,2698,6709,7279,6004,5850
1009,R1009,8371,2729,7866,5067,107
1010,R1010,123,4283,187,8980,9794
1011,R1011,4795,6645,770,7976,7049
1012,R1012,9148,624,1137,285,7053
1013,R1013,4879,1226,7096,1683,4979
1014,R1014,857,9055,6440,6043,6069
1015,R1015,9164,5118,6330,7220,6334
1016,R1016,5563,6243,7088,4050,2162
1017,R1017,7644,5447,6282,5034,9137
1018,R1018,8729,2506,7373,4870,8157
1019,R1019,2407,1809,8530,1664,2267
1020,R1020,1782,7205,4111,4672,2994
1021,R1021,7639,6885,6580,5997,4342
1022,R1022,8509,6948,3985,3756,8751
1023,R1023,2386,3235,4668,1444,49
1024,R1024,5566,4719,9692,4199,473
1025,R1025,2797,4981,3177,18,8584
1026,R1026,3287,7231,2556,1581,8908
1027,R1027,658,9856,9383,2241,9469
1028,R1028,375,2762,4719,9780,307
1029,R1029,3852,4135,7738,1896,7875
1030,R1030,4319,2326,7321,5051,6368
1031,R1031,3070,7648,5891,3969,6019
1032,R1032,5152,2171,3209,6338,9096
1033,R1033,3136,3126,6340,3236,9149
1034,R1034,9860,1806,7686,9477,1419
1035,R1035,8468,4542,750,5800,9775
1036,R1036,7101,7165,8856,7917,4607
1037,R1037,561,1000,2920,4540,1785
1038,R1038,8151,3329,7487,3881,8330
1039,R1039,7826,3441,3499,7584,4588
1040,R1040,436,2567,6375,321,9113
1041,R1041,4209,3649,5970,4715,71
1042,R1042,5724,4628,9487,4001,9329
1043,R1043,6278,3603,4234,8593,1492
1044,R1044,6012,5853,5712,8056,8051
1045,R1045,1096,2818,4687,7309,3241
1046,R1046,4298,1458,1897,3589,6989
1047,R1047,6588,4501,1157,5819,7630
1048,R1048,7326,3889,4600,1450,5234
1049,R1049,5562,3681,5809,1602,498
1050,R1050,2766,7291,2570,1180,9383
1051,R1051,4976,637,2136,7357,9310
1052,R1052,8928,1930,6267,3176,7335
1053,R1053,195,6488,8056,6768,1161
1054,R1054,8503,9355,8867,1151,5212
1055,R1055,2438,9654,7594,4058,906
1056,R1056,6873,3141,9079,9262,9248
1057,R1057,6076,2854,250,3497,9608
1058,R1058,8664,9579,6946,4390,9591
1059,R1059,9572,3821,5667,5370,8047
1060,R1060,2634,7114,9671,4637,7171
1061,R1061,2825,1615,844,6035,6903
1062,R1062,6310,3831,954,9209,6438
1063,R1063,8675,9163,347,8045,5697
1064,R1064,1240,9671,5563,5206,5800
1065,R1065,1566,2445,7843,2691,6453
1066,R1066,7497,8466,9783,2801,8661
1067,R1067,9827,7934,1122,976,2415
1068,R1068,1582,4696,9267,8113,2129
1069,R1069,9610,2394,7143,3093,4566
1070,R1070,3370,2784,4721,8678,7533
1071,R1071,5246,2767,7649,1031,7793
1072,R1072,5629,6443,3751,7155,6970
1073,R1073,9610,6347,1643,9442,468
1074,R1074,3191,8405,4820,3817,4869
1075,R1075,6951,6678,7866,9757,9562
1076,R1076,9993,9085,3313,1499,4155
1077,R1077,2835,8089,1305,1431,8924
1078,R1078,6383,8486,7261,7253,3106
1079,R1079,8717,7426,6807,2642,3272
1080,R1080,7668,7634,8209,5434,8852
1081,R1081,3721,1525,396,8779,7144
1082,R1082,3597,4278,9862,9715,8045
1083,R1083,6727,1555,5889,3815,5427
1084,R1084,4941,7143,2667,9832,3974
1085,R1085,7432,9672,764,1730,4971
1086,R1086,4551,6819,1687,6286,3015
1087,R1087,6553,1410,8281,8467,7197
1088,R1088,5908,8001,5224,4643,6090
1089,R1089,7298,7331,3988,3400,7755
1090,R1090,1779,7475,6451,3321,8879
1091,R1091,8697,7943,900,1367,7174
1092,R1092,911,2976,3186,6721,6564
1093,R1093,9558,5637,9425,6964,9846
1094,R1094,9433,5167,1977,4087,3655
1095,R1095,2333,8991,7878,3074,6467
1096,R1096,5397,1914,6620,1252,2473
1097,R1097,1026,252,1523,9301,3433
1098,R1098,9747,1092,6615,2706,467
1099,R1099,7834,4378,8308,8416,8726
1100,R1100,3692,9045,230,5374,5837
1101,R1101,2139,2478,4299,269,1539
1102,R1102,7488,686,606,3243,6062
1103,R1103,7126,3069,5745,9455,6892
1104,R1104,966,6909,7277,3779,3503
1105,R1105,3458,1016,1506,716,1681
1106,R1106,1696,8051,3934,8837,7341
1107,R1107,5432,6025,3498,723,2627
1108,R1108,7340,5356,4443,7572,6696
1109,R1109,5222,5450,1031,4977,2439
1110,R1110,1256,1278,9616,9975,8352
1111,R1111,1209,9343,1465,8376,1408
1112,R1112,4826,8107,2138,9092,5023
1113,R1113,4401,8474,9049,2077,3654
1114,R1114,7909,1072,796,5815,3085
1115,R1115,9929,9920,1074,9339,595
1116,R1116,3216,8533,5542,6265,1903
1117,R1117,8629,4769,217,7686,2533
1118,R1118,4966,8633,8640,7273,9247
1119,R1119,6749,2579,6530,4139,1330
1120,R1120,3769,2006,3717,7734,868
1121,R1121,2451,9006,8985,864,1384
1122,R1122,3262,113,5405,797,3037
1123,R1123,4377,5210,8048,2256,7356
1124,R1124,9315,1252,2947,9902,9535
1125,R1125,6257,1852,2423,9289,752
1126,R1126,4673,7593,9934,3560,4155
1127,R1127,9056,3401,9945,7838,7906
1128,R1128,7348,9617,7889,701,8969
1129,R1129,3040,2115,3038,6482,6663
1130,R1130,3253,1188,8761,2055,2623
1131,R1131,7310,9550,6628,4550,5545
1132,R1132,5790,7106,1191,9987,2250
1133,R1133,2604,4406,7562,8509,1553
1134,R1134,6773,302,6478,5166,4145
1135,R1135,2676,8763,1015,308,3616
1136,R1136,8086,1955,8667,3267,3516
1137,R1137,5601,8013,7528,1374,5493
1138,R1138,2426,5527,7820,3467,5587
1139,R1139,2493,8856,8334,999,1861
1140,R1140,6308,6972,4424,3119,2961
1141,R1141,7202,7282,9183,7666,1854
1142,R1142,2705,9221,1751,9741,4846
1143,R1143,9836,2877,3900,1003,8832
1144,R1144,261,7823,9848,3074,1818
1145,R1145,7628,8912,5923,3066,3692
1146,R1146,6482,4901,9871,9182,995
1147,R1147,2828,7152,5076,8498,4257
1148,R1148,1023,5547,2072,9302,1774
1149,R1149,209,9928,477,417,4731
1150,R1150,1842,3006,1574,4475,5945
1151,R1151,1117,6025,240,7490,5100
1152,R1152,3391,9207,4645,4480,1386
1153,R1153,820,7358,3169,7463,6389
1154,R1154,2995,3780,64,4646,5060
1155,R1155,7964,8413,5362,5314,2760
1156,R1156,4263,1052,2556,4042,1559
1157,R1157,5095,4512,7608,4728,3404
1158,R1158,4169,93,7325,2707,1188
1159,R1159,5008,3603,4517,2369,5715
1160,R1160,5723,7983,105,2937,2877
1161,R1161,9137,5409,5812,3206,4838
1162,R1162,5284,8186,9641,3008,6306
1163,R1163,7042,4711,65,6132,214
1164,R1164,3403,9739,2117,8170,2048
1165,R1165,1135,5557,7251,5357,1589
1166,R1166,5209,5905,395,231,3628
1167,R1167,8446,3117,6120,1441,1850
1168,R1168,3360,5221,9667,8025,1828
1169,R1169,5860,8833,7983,891,2220
1170,R1170,3709,8327,8346,919,4937
1171,R1171,1940,3722,7063,1674,6870
1172,R1172,7291,6431,1677,6255,5854
1173,R1173,8539,9326,8328,468,9035
1174,R1174,9282,962,7252,5163,989
1175,R1175,5594,7806,8436,2416,1746
1176,R1176,6301,8261,7139,8365,919
1177,R1177,5956,220,5012,1117,7438
1178,R1178,7951,8919,9804,1491,2835
1179,R1179,1923,6120,6809,3768,9151
1180,R1180,7990,3267,7192,2608,7899
1181,R1181,3923,5715,8762,8224,9135
1182,R1182,7999,376,2992,881,3355
1183,R1183,4600,6065,8155,3543,9484
1184,R1184,3716,6822,2553,7335,5832
1185,R1185,5523,1990,2416,9847,4223
1186,R1186,5322,9028,2782,3569,3979
1187,R1187,2001,9245,2698,3768,3231
1188,R1188,1875,2065,4166,5757,336
1189,R1189,7481,968,9237,1005,6646
1190,R1190,1358,2932,2744,9418,3054
1191,R1191,1519,351,9955,5421,4021
1192,R1192,8822,2406,3524,6658,7917
1193,R1193,5040,3370,726,9221,3984
1194,R1194,773,9032,4839,3048,6078
1195,R1195,6235,360,1038,8809,2930
1196,R1196,9391,4658,1630,1369,8459
1197,R1197,8621,3532,140,5544,7767
1198,R1198,2158,2959,3158,1001,6214
1199,R1199,3951,1797,7885,850,391
1200,R1200,8628,2315,5732,779,7122
1201,R1201,1307,4003,963,7655,5056
1202,R1202,9931,8344,3372,9296,3170
1203,R1203,6275,7314,6364,7051,2628
1204,R1204,3188,8846,4135,4937,6327
1205,R1205,7676,4054,1048,10,4036
1206,R1206,8891,1751,827,4359,5372
1207,R1207,2997,569,7580,8232,6817
1208,R1208,5275,6164,1990,6828,4168
1209,R1209,5414,7790,4655,6499,2243
1210,R1210,4055,4623,8302,2380,9881
1211,R1211,417,2451,7452,5854,9353
1212,R1212,4955,1465,4250,4861,6658
1213,R1213,7012,4156,6100,2428,7151
1214,R1214,4844,1376,9341,5061,3609
1215,R1215,893,8637,8850,2564,6
1216,R1216,7486,1138,3867,5569,3215
1217,R1217,3389,5509,4868,4069,2163
1218,R1218,2503,5767,6012,1827,7857
1219,R1219,1357,8905,5230,9614,4778
1220,R1220,2649,6682,3231,7257,9671
1221,R1221,6746,7483,8149,6307,4516
1222,R1222,431,2209,9935,3835,516
1223,R1223,5486,5689,4093,7833,1415
1224,R1224,7826,3106,5697,3359,8451
1225,R1225,5143,3390,6134,1408,9825
1226,R1226,9216,4233,431,4318,7490
1227,R1227,9764,7401,5677,5456,2542
1228,R1228,1581,775,566,1067,6127
1229,R1229,322,2559,6451,8528,9453
1230,R1230,5081,8951,4178,6469,4335
1231,R1231,7003,4225,6548,3861,1570
1232,R1232,5528,8159,5918,2165,6812
1233,R1233,7959,2186,6725,4181,6702
1234,R1234,4861,2095,7953,5006,8902
1235,R1235,4944,9518,1275,1715,7846
1236,R1236,8461,9860,4867,3507,7790
1237,R1237,9775,8198,4821,5293,7726
1238,R1238,3625,9281,7435,9936,9019
1239,R1239,7730,3518,5507,8106,8388
1240,R1240,9633,6542,9175,42,2950
1241,R1241,8464,6187,1795,893,2568
1242,R1242,6698,1479,5858,3858,4439
1243,R1243,288,6555,9684,721,2181
1244,R1244,3296,8399,583,6496,6100
1245,R1245,4032,7021,7589,1855,3147
1246,R1246,6164,9106,198,5349,7764
1247,R1247,2932,9867,4329,8496,2149
1248,R1248,2589,3833,4422,6105,578
1249,R1249,7557,7190,3011,1235,4358
1250,R1250,9826,6897,78,1022,8346
1251,R1251,3432,9404,6409,3398,5645
1252,R1252,4177,4652,3938,1243,5044
1253,R1253,7237,4089,5126,7123,3507
1254,R1254,5711,5865,1273,9994,7633
1255,R1255,5036,9475,8967,547,9300
1256,R1256,7620,6403,9466,6994,6088
1257,R1257,9915,1142,3826,7677,3037
1258,R1258,949,4855,2596,6850,2508
1259,R1259,5816,8323,2999,7763,4599
1260,R1260,474,9928,3374,7891,7188
1261,R1261,6011,9375,9626,2182,5922
1262,R1262,8256,5963,7532,3706,9445
1263,R1263,3309,1159,6073,5186,9306
1264,R1264,2686,4145,4082,9717,4719
1265,R1265,3714,7279,2555,9010,9751
1266,R1266,327,3161,3414,1666,1850
1267,R1267,1131,8278,7624,5975,9478
1268,R1268,1463,9911,3548,4962,1269
1269,R1269,2716,6377,7020,1936,10000
1270,R1270,1362,5526,2037,964,6021
1271,R1271,5923,7964,8747,4617,7294
1272,R1272,6441,5443,9739,4517,8804
1273,R1273,4281,8704,1656,6051,2198
1274,R1274,5111,6195,9763,4669,5695
1275,R1275,5047,9616,7411,2396,940
1276,R1276,1092,7787,5685,9196,7790
1277,R1277,5600,5852,7932,2306,9105
1278,R1278,4117,5214,8673,5078,7071
1279,R1279,9462,5956,3547,1564,1280
1280,R1280,9598,8113,8422,5854,1047
1281,R1281,8,8203,2163,7814,3188
1282,R1282,5741,4717,665,148,9234
1283,R1283,8966,7701,5708,26,7197
1284,R1284,4298,7275,7427,3809,26
1285,R1285,3338,1814,8675,9716,4679
1286,R1286,4595,1573,8661,1940,6961
1287,R1287,3564,8921,1134,9646,9435
1288,R1288,2300,516,8822,6732,8163
1289,R1289,7594,5311,5957,2702,4226
1290,R1290,2714,4098,5351,9280,7880
1291,R1291,9105,7358,8107,1388,5103
1292,R1292,5829,2072,6698,6065,5541
1293,R1293,2335,6537,4394,4102,971
1294,R1294,8694,2823,9896,6951,4617
1295,R1295,1025,6138,7502,7540,944
1296,R1296,4369,8946,9798,6590,4676
1297,R1297,4173,1326,2403,4978,4078
1298,R1298,3824,7103,4041,4725,4977
1299,R1299,1728,1793,7844,9655,5481
1300,R1300,5276,2843,3604,3118,555
1301,R1301,2557,1682,7071,5221,4807
1302,R1302,9364,3451,1157,3461,4212
1303,R1303,2492,3595,9881,5951,9641
1304,R1304,9957,2973,7453,4898,8334
1305,R1305,6644,9280,5665,3321,2558
1306,R1306,3260,7534,5293,4340,323
1307,R1307,4313,4908,8768,5961,8636
1308,R1308,8646,7604,9154,8841,8334
1309,R1309,3930,1705,1042,3889,1490
1310,R1310,2497,8501,6913,1104,2984
1311,R1311,4281,7696,2369,9142,9976
1312,R1312,8668,2443,501,7369,2119
1313,R1313,6653,8776,1391,1439,4149
1314,R1314,9503,6021,447,6582,7210
1315,R1315,9931,481,1243,1380,2676
1316,R1316,9015,2784,8434,4584,2866
1317,R1317,1531,9333,2449,5614,7849
1318,R1318,5389,261,5141,9075,6365
1319,R1319,3357,2587,5189,9436,5381
1320,R1320,3405,9811,5149,3512,1435
1321,R1321,4312,4005,1928,5117,7009
1322,R1322,6993,8287,6595,791,2660
1323,R1323,1682,6780,3272,6093,5729
1324,R1324,7933,4105,6973,7217,3095
1325,R1325,569,8307,6460,6781,2276
1326,R1326,1705,171,7768,8928,8590
1327,R1327,1410,2460,259,5667,8678
1328,R1328,4056,7435,1673,3982,9873
1329,R1329,8025,5940,4798,2003,531
1330,R1330,2956,5777,1483,123,381
